timestamp,ax,ay,az,
0.0385782718658447,2336,15840,3884,
0.0387880802154541,2232,15732,3812,
0.0390057563781738,2252,15772,3964,
0.0391979217529297,2248,15824,3992,
0.0393986701965332,2332,15852,4060,
0.0395853519439697,2332,15944,4084,
0.0397863388061523,2412,16060,3948,
0.0399808883666992,2344,16080,3816,
0.0401690006256104,2284,16080,3868,
0.040358304977417,2272,16104,3956,
0.0405550003051758,2316,16164,3956,
0.0407478809356689,2348,16224,4000,
0.0409367084503174,2368,16256,3776,
0.0411267280578613,2372,16232,3904,
0.0413179397583008,2356,16300,3876,
0.0415215492248535,2272,16248,3940,
0.0417237281799316,2324,16256,3836,
0.0419092178344727,2308,16196,3832,
0.0421979427337647,2252,16156,3800,
0.0424230098724365,2256,16160,3900,
0.0426120758056641,2272,16084,3868,
0.0427970886230469,2188,16160,3724,
0.0429801940917969,2096,16076,3872,
0.0431685447692871,2096,16036,3880,
0.0433619022369385,2148,16056,3768,
0.043553352355957,2108,15932,3800,
0.0437383651733398,2136,15932,3856,
0.0439233779907227,2132,16004,3884,
0.0441954135894775,2116,16064,3884,
0.0443882942199707,2132,15944,3852,
0.0445778369903564,2208,15976,3844,
0.0447626113891602,2244,15968,3832,
0.0448427200317383,2236,15968,0,
0.0450377464294434,2500,15816,4200,
0.0452377796173096,2500,15740,4288,
0.0454239845275879,2532,15740,4308,
0.0456147193908691,2592,15604,4380,
0.0458002090454102,2532,15724,4284,
0.0459871292114258,2524,15732,4284,
0.0461792945861816,2528,15672,4220,
0.0463736057281494,2584,15764,4240,
0.0466539859771729,2512,15780,4124,
0.0476391315460205,2540,15892,4208,
0.0486600399017334,2512,15828,4328,
0.0496313571929932,2472,15772,4420,
0.0506319999694824,2400,15812,4344,
0.0515885353088379,2448,15856,4292,
0.0525827407836914,2480,15856,4232,
0.0535295009613037,2472,15868,4136,
0.0545270442962647,2392,15740,4264,
0.0547256469726563,2492,15820,4324,
0.0556683540344238,2492,15860,4352,
0.0566661357879639,2468,15792,4344,
0.0576839447021484,2496,15792,4292,
0.0586674213409424,2468,15736,4248,
0.059680700302124,2344,15884,4144,
0.0606443881988525,2396,15900,4144,
0.0616602897644043,2452,15828,4284,
0.0626585483551025,2336,15824,4376,
0.0636582374572754,2360,15844,4324,
0.0646078586578369,2216,15856,4212,
0.0656077861785889,2280,15832,4216,
0.0665631294250488,2396,15888,4240,
0.0675027370452881,2364,15872,4280,
0.0685000419616699,2328,15924,4404,
0.0686931610107422,2472,15848,4208,
0.0696485042572022,2484,15864,4100,
0.0707917213439941,2464,15916,4232,
0.071666955947876,2464,15860,4280,
0.0726521015167236,2404,15820,4320,
0.0736637115478516,2396,15868,4276,
0.0746543407440186,2392,15868,4240,
0.0756733417510986,2444,15852,4380,
0.0766525268554688,2412,15860,4380,
0.0776553153991699,2392,15768,4304,
0.0785996913909912,2444,15780,4192,
0.0795900821685791,2524,15928,4220,
0.080540657043457,2524,15916,4204,
0.0815515518188477,2532,15800,4288,
0.0824849605560303,2556,15776,4260,
0.0826957225799561,2552,15852,4176,
0.0836558341979981,2592,15796,4180,
0.0846424102783203,2416,15772,4212,
0.0856711864471436,2520,15784,4168,
0.086665153503418,2456,15880,4192,
0.0876667499542236,2536,15856,4200,
0.0886399745941162,2536,15780,4288,
0.0896944999694824,2528,15832,4312,
0.0906405448913574,2556,15872,4244,
0.0916454792022705,2476,15872,4180,
0.0925877094268799,2456,15856,4144,
0.0935816764831543,2456,15952,4144,
0.0945301055908203,2576,15868,4128,
0.0954880714416504,2556,15796,4224,
0.0964934825897217,2560,15824,4328,
0.0966875553131104,2512,15804,4312,
0.0976464748382568,2468,15948,4192,
0.098642110824585,2468,15976,4148,
0.099644660949707,2508,15912,4152,
0.10068154335022,2576,15904,4216,
0.101660966873169,2640,15900,4300,
0.102637767791748,2544,15880,4252,
0.103673458099365,2452,15936,4176,
0.104627847671509,2440,15940,4312,
0.105591058731079,2440,15948,4368,
0.106595039367676,2504,15856,4296,
0.10753870010376,2564,15948,4300,
0.10856819152832,2464,15948,4200,
0.109494924545288,2520,15904,4224,
0.110475540161133,2504,15964,4224,
0.110678911209106,2536,15924,4172,
0.111669778823853,2540,15876,4160,
0.112671613693237,2536,15924,4056,
0.113680839538574,2480,15804,4196,
0.114632606506348,2496,15960,4184,
0.115628480911255,2520,16016,4244,
0.116746664047241,2508,15980,4300,
0.117710590362549,2512,15924,4180,
0.118642807006836,2540,15944,4196,
0.119623422622681,2536,15904,4232,
0.120574474334717,2456,15888,4244,
0.121562242507935,2460,15908,4220,
0.122534036636353,2460,15880,4196,
0.123513698577881,2472,15856,4180,
0.123711824417114,2516,15916,4140,
0.124629259109497,2504,15916,4160,
0.125621557235718,2428,16036,4228,
0.126627206802368,2400,16064,4228,
0.127639055252075,2416,15956,4160,
0.12865424156189,2432,15948,4200,
0.129637956619263,2440,15944,4212,
0.130661964416504,2436,15952,4160,
0.13164210319519,2516,15956,4284,
0.132645130157471,2536,15964,4260,
0.133587598800659,2428,15904,4188,
0.13461184501648,2460,15928,4120,
0.135551452636719,2488,15944,4020,
0.136557340621948,2440,15872,4152,
0.137501239776611,2396,15920,4336,
0.137699604034424,2376,15916,4256,
0.138672113418579,2376,15932,4120,
0.139660358428955,2440,15924,4148,
0.140635251998901,2408,15924,4252,
0.1416335105896,2420,15908,4328,
0.142646789550781,2468,15888,4412,
0.143654823303223,2472,15952,4412,
0.144635677337646,2392,15864,4324,
0.145636081695557,2484,15832,4328,
0.146622657775879,2540,15888,4288,
0.147584438323975,2556,15868,4232,
0.148537397384644,2488,15912,4356,
0.14950966835022,2516,15904,4344,
0.150529861450195,2560,15944,4300,
0.151442050933838,2496,15928,4244,
0.1516432762146,2540,16020,4384,
0.15268087387085,2584,16016,4400,
0.153648376464844,2504,16036,4284,
0.154681205749512,2468,16120,4104,
0.155666828155518,2468,16116,4132,
0.156641006469727,2432,16156,4204,
0.157678365707397,2504,16156,3992,
0.158645153045654,2668,16132,4008,
0.159665822982788,2560,16112,3892,
0.160619020462036,2504,16144,3892,
0.16157054901123,2404,16044,4020,
0.162736415863037,2332,15968,4076,
0.163527250289917,2412,15948,4008,
0.164526700973511,2392,15980,4108,
0.165467262268066,2488,15928,4104,
0.165658235549927,2528,15736,4108,
0.166661977767944,2428,15608,4192,
0.167694330215454,2408,15620,4160,
0.168643712997437,2412,15684,4080,
0.169652462005615,2480,15736,4228,
0.170668363571167,2392,15692,4296,
0.171647071838379,2488,15676,4348,
0.17266583442688,2488,15728,4296,
0.173638582229614,2572,15696,4228,
0.174626588821411,2592,15696,4216,
0.175578117370605,2660,15740,4308,
0.176538467407227,2612,15760,4260,
0.177532196044922,2704,15924,4260,
0.178485631942749,2616,15920,4224,
0.179485321044922,2680,16020,4304,
0.17967963218689,2664,16000,4400,
0.180652141571045,2684,15976,4372,
0.18165111541748,2736,16020,4376,
0.182654142379761,2676,15960,4420,
0.18366003036499,2648,15912,4392,
0.18464732170105,2716,15856,4420,
0.185664415359497,2768,15916,4400,
0.186665058135986,2684,15896,4532,
0.187612533569336,2700,15824,4648,
0.188619613647461,2748,15792,4604,
0.189566135406494,2748,15804,4556,
0.190571308135986,2632,15840,4612,
0.191511392593384,2752,15840,4556,
0.192505598068237,2720,15804,4388,
0.192699909210205,2688,15840,4388,
0.193645477294922,2552,15912,4440,
0.194640636444092,2460,15940,4464,
0.195641756057739,2460,15892,4376,
0.196653604507446,2448,15840,4284,
0.197659969329834,2444,15900,4200,
0.198640108108521,2408,15972,4216,
0.199657440185547,2288,15992,4140,
0.200639009475708,2316,15984,4172,
0.201651811599731,2368,15972,4112,
0.202594757080078,2380,15908,4012,
0.203592777252197,2348,15908,4152,
0.204543113708496,2308,15860,4040,
0.2055344581604,2308,15868,4108,
0.206478357315063,2284,15904,4248,
0.206677913665771,2156,15888,4280,
0.208033084869385,2228,15888,4360,
0.208688974380493,2256,15912,4240,
0.209637403488159,2276,15824,4240,
0.210648059844971,2284,15792,4108,
0.211649894714355,2340,15776,4164,
0.212640285491943,2276,15808,4188,
0.213666677474976,2276,15852,4252,
0.214654207229614,2244,15788,4460,
0.215678215026855,2396,15848,4376,
0.216589212417603,2536,15944,4348,
0.217586040496826,2488,15888,4176,
0.218531131744385,2428,15844,4208,
0.219533205032349,2460,15824,4248,
0.220470428466797,2500,15820,4328,
0.220665693283081,2572,15732,4232,
0.221640110015869,2572,15872,4204,
0.222678661346436,2424,15904,4276,
0.223641157150269,2496,15960,4364,
0.224727869033813,2536,15960,4408,
0.225725173950195,2448,15892,4352,
0.22663426399231,2540,15800,4352,
0.227663516998291,2540,15780,4332,
0.228636741638184,2588,15780,4360,
0.22963547706604,2520,15732,4364,
0.230579614639282,2428,15752,4360,
0.231591701507568,2548,15848,4412,
0.232529401779175,2520,15860,4444,
0.233480453491211,2544,15816,4472,
0.234495162963867,2528,15828,4428,
0.234692335128784,2540,15812,4412,
0.235645532608032,2516,15824,4352,
0.236639261245728,2524,15732,4376,
0.237642049789429,2532,15812,4368,
0.238640546798706,2532,15804,4500,
0.239646911621094,2516,15792,4408,
0.240677118301392,2440,15900,4356,
0.241648197174072,2464,15900,4296,
0.242662668228149,2376,15852,4392,
0.243596315383911,2436,15824,4392,
0.244606018066406,2432,15800,4336,
0.245539903640747,2448,15784,4308,
0.246548652648926,2332,15820,4380,
0.247480154037476,2372,15804,4304,
0.248483419418335,2520,15800,4240,
0.248682975769043,2540,15724,4344,
0.249664783477783,2512,15720,4336,
0.250672101974487,2392,15776,4488,
0.251659631729126,2440,15780,4348,
0.252820253372192,2500,15804,4324,
0.253650188446045,2400,15760,4424,
0.25466251373291,2448,15764,4484,
0.255652904510498,2448,15856,4412,
0.256612539291382,2396,15884,4300,
0.257624387741089,2476,15884,4276,
0.258574724197388,2516,15936,4456,
0.259573936462402,2316,15872,4384,
0.26052451133728,2516,15840,4384,
0.261520147323608,2432,15948,4248,
0.261711120605469,2380,15892,4328,
0.262664079666138,2432,15760,4348,
0.263650417327881,2496,15724,4388,
0.264647960662842,2472,15812,4368,
0.2656569480896,2488,15748,4372,
0.266630411148071,2604,15836,4404,
0.267986536026001,2584,15824,4352,
0.26862645149231,2600,15844,4436,
0.269660472869873,2568,15788,4380,
0.270611524581909,2560,15776,4456,
0.27161431312561,2528,15808,4476,
0.272560834884644,2528,15732,4524,
0.273553609848022,2540,15808,4548,
0.274491786956787,2544,15808,4496,
0.275493860244751,2572,15892,4412,
0.275684118270874,2576,15808,4348,
0.276648998260498,2604,15780,4348,
0.277645111083984,2596,15888,4368,
0.278648376464844,2552,15904,4232,
0.279646396636963,2512,15820,4344,
0.280635833740234,2608,15852,4420,
0.281647682189941,2536,15864,4468,
0.282623767852783,2516,15908,4500,
0.28366494178772,2516,15928,4508,
0.284618616104126,2544,15848,4232,
0.285614967346191,2564,15792,4340,
0.286659717559814,2488,15772,4396,
0.287588357925415,2564,15744,4396,
0.288518667221069,2452,15820,4292,
0.289472341537476,2452,15952,4344,
0.289667844772339,2560,15876,4420,
0.290631294250488,2724,15876,4296,
0.291662931442261,2696,15900,4272,
0.292639970779419,2472,15908,4364,
0.293990135192871,2496,15944,4364,
0.29466700553894,2504,15896,4348,
0.295637845993042,2524,15872,4392,
0.296669244766235,2540,15916,4380,
0.297629833221436,2536,15920,4152,
0.298622369766235,2416,15824,4244,
0.299572706222534,2428,15836,4300,
0.300573110580444,2496,15916,4352,
0.301543712615967,2388,15916,4348,
0.302492380142212,2372,15816,4276,
0.303486824035645,2464,15804,4280,
0.303689479827881,2428,15812,4368,
0.304656028747559,2428,15860,4440,
0.305656433105469,2460,15820,4428,
0.306660890579224,2428,15780,4392,
0.307664155960083,2436,15780,4372,
0.308648109436035,2512,15884,4416,
0.309658527374268,2520,15900,4416,
0.3106689453125,2464,15908,4540,
0.3116455078125,2452,15796,4484,
0.312593936920166,2476,15844,4440,
0.313595771789551,2476,15876,4500,
0.314544200897217,2484,15920,4380,
0.315510511398315,2464,15840,4336,
0.316502809524536,2492,15840,4512,
0.316700220108032,2512,15772,4296,
0.317644119262695,2540,15832,4336,
0.318633079528809,2516,15840,4348,
0.319632768630981,2480,15848,4368,
0.320646286010742,2528,15860,4256,
0.321663618087769,2528,15844,4360,
0.322638750076294,2552,15948,4524,
0.323654174804687,2600,15964,4492,
0.32464337348938,2524,15964,4384,
0.325650930404663,2548,15976,4352,
0.326672315597534,2544,15872,4352,
0.327589511871338,2452,15920,4360,
0.328528642654419,2388,15984,4396,
0.329529523849487,2492,15876,4512,
0.330478429794312,2500,15908,4452,
0.33067798614502,2432,15900,4476,
0.331619739532471,2472,15880,4384,
0.332637786865234,2548,15932,4312,
0.333628177642822,2604,15944,4448,
0.334656953811645,2488,15840,4428,
0.335663557052612,2500,15880,4260,
0.336647510528564,2628,15912,4264,
0.337663650512695,2496,15944,4356,
0.338638305664062,2496,15972,4452,
0.33964204788208,2416,15888,4332,
0.340577363967895,2576,15928,4292,
0.341618061065674,2524,15928,4172,
0.342518091201782,2548,15860,4248,
0.343506813049316,2404,15796,4248,
0.344461917877197,2448,15924,4336,
0.344654321670532,2520,15980,4312,
0.345657587051392,2500,15864,4368,
0.346649408340454,2556,15964,4380,
0.347654581069946,2444,15916,4276,
0.348660469055176,2516,15828,4144,
0.349643707275391,2552,15836,4252,
0.350665807723999,2404,15828,4180,
0.35165810585022,2400,15812,4380,
0.352668762207031,2516,15908,4308,
0.353619813919067,2432,15908,4328,
0.354565143585205,2444,15892,4396,
0.355575799942017,2444,15984,4372,
0.356527805328369,2380,15824,4456,
0.357530117034912,2432,15784,4548,
0.358463287353516,2556,15784,4460,
0.3586585521698,2444,15844,4280,
0.359674215316772,2440,15844,4280,
0.360676288604736,2380,15808,4320,
0.361640691757202,2464,15844,4240,
0.362656354904175,2516,15840,4284,
0.363670587539673,2560,15852,4348,
0.364646196365356,2548,15984,4548,
0.365666389465332,2384,15880,4508,
0.366831302642822,2332,15872,4456,
0.367653369903564,2404,15852,4336,
0.368586778640747,2420,15920,4416,
0.369582414627075,2452,15988,4360,
0.370526075363159,2372,15992,4400,
0.37152361869812,2496,15940,4456,
0.37171745300293,2496,15816,4440,
0.372677087783813,2480,15788,4404,
0.373666524887085,2568,15868,4444,
0.374621629714966,2552,15868,4420,
0.375640630722046,2552,15920,4488,
0.376641035079956,2500,15808,4488,
0.377662897109985,2440,15864,4348,
0.378643035888672,2440,15844,4360,
0.379665374755859,2548,15852,4504,
0.38062572479248,2480,15832,4404,
0.381578207015991,2484,15772,4516,
0.382580995559692,2528,15832,4508,
0.383528232574463,2504,15792,4384,
0.384544372558594,2464,15744,4392,
0.385487794876099,2472,15748,4384,
0.385680198669434,2512,15820,4336,
0.386682033538818,2388,15748,4452,
0.387663602828979,2460,15752,4412,
0.388674974441528,2460,15712,4372,
0.389640808105469,2484,15792,4352,
0.390654325485229,2472,15792,4336,
0.39168643951416,2504,15804,4516,
0.392652034759521,2492,15800,4336,
0.393676519393921,2396,15824,4336,
0.394625902175903,2472,15820,4468,
0.395594358444214,2508,15900,4488,
0.396610021591187,2488,15864,4368,
0.397530794143677,2484,15860,4308,
0.398528575897217,2536,15984,4388,
0.399470090866089,2504,15880,4416,
0.399684190750122,2512,15856,4400,
0.400660514831543,2580,15920,4328,
0.401659727096558,2568,15932,4344,
0.402721881866455,2480,15920,4320,
0.403634786605835,2492,15908,4280,
0.404650926589966,2552,15888,4272,
0.405647039413452,2552,15848,4368,
0.406647443771362,2440,15956,4404,
0.407630920410156,2528,15956,4428,
0.40862512588501,2516,15872,4448,
0.409567832946777,2508,15848,4336,
0.410572528839111,2500,15812,4336,
0.411515474319458,2576,15844,4480,
0.41251277923584,2588,15840,4392,
0.41366457939148,2544,15876,4336,
0.413861989974976,2576,15860,4464,
0.414631366729736,2528,15904,4356,
0.415668487548828,2488,15800,4368,
0.416633129119873,2612,15824,4464,
0.417645692825317,2532,15824,4484,
0.418691396713257,2464,15868,4288,
0.419642686843872,2540,15792,4348,
0.420658826828003,2544,15812,4432,
0.421627759933472,2464,15852,4380,
0.422617435455322,2464,15928,4380,
0.423572540283203,2424,15776,4292,
0.424532413482666,2520,15776,4412,
0.425536394119263,2564,15876,4424,
0.426474332809448,2508,15848,4476,
0.427465200424194,2544,15848,4476,
0.427690267562866,2516,15772,4396,
0.428641080856323,2508,15800,4320,
0.429662942886353,2512,15852,4472,
0.430620670318604,2576,15820,4544,
0.43162727355957,2612,15788,4404,
0.432661533355713,2524,15784,4372,
0.433877229690552,2584,15876,4428,
0.434661626815796,2516,15940,4608,
0.435621976852417,2524,15848,4580,
0.436574220657349,2520,15848,4580,
0.437600135803223,2540,15872,4412,
0.43851113319397,2540,15776,4368,
0.439681053161621,2468,15896,4360,
0.440483093261719,2508,15884,4516,
0.44068169593811,2480,15884,4416,
0.441669225692749,2556,15880,4356,
0.442662477493286,2588,15868,4356,
0.443663597106934,2568,15876,4476,
0.444639921188355,2576,15836,4552,
0.445647716522217,2552,15756,4616,
0.446669816970825,2476,15836,4444,
0.447650909423828,2664,15848,4400,
0.448682546615601,2536,15840,4520,
0.44961404800415,2532,15780,4556,
0.450620174407959,2576,15752,4420,
0.451541423797607,2560,15876,4404,
0.452546834945679,2432,15972,4496,
0.453502655029297,2508,15916,4536,
0.454452991485596,2608,15804,4432,
0.454644680023193,2608,15796,4424,
0.4556565284729,2440,15804,4444,
0.45664644241333,2520,15900,4460,
0.457649946212769,2588,15900,4336,
0.458621740341187,2576,15892,4320,
0.459646463394165,2540,15808,4320,
0.460677146911621,2544,15832,4448,
0.461634635925293,2596,15844,4528,
0.462664127349854,2528,15896,4516,
0.463624000549316,2468,15984,4364,
0.464598178863525,2540,15936,4344,
0.465557098388672,2544,15836,4540,
0.466518640518189,2480,15800,4556,
0.467513084411621,2500,15888,4296,
0.468454599380493,2504,15712,4188,
0.468653440475464,2540,15700,4396,
0.469668388366699,2552,15788,4428,
0.470679521560669,2600,15812,4452,
0.471633911132813,2600,15800,4416,
0.472638845443726,2548,15808,4448,
0.473650932312012,2616,15776,4444,
0.474642038345337,2572,15776,4416,
0.475796937942505,2544,15928,4328,
0.476628303527832,2620,15920,4328,
0.47762942314148,2496,15820,4436,
0.478580474853516,2576,15892,4588,
0.479573249816895,2528,15840,4488,
0.480515480041504,2496,15872,4540,
0.481515169143677,2532,15832,4512,
0.481708288192749,2592,15868,4476,
0.48265266418457,2548,15872,4544,
0.483647346496582,2436,15868,4540,
0.484647035598755,2464,15928,4544,
0.485652923583984,2492,15888,4672,
0.486667394638062,2432,15780,4628,
0.487671375274658,2428,15800,4496,
0.488667488098145,2428,15884,4440,
0.489636182785034,2516,15832,4476,
0.49063515663147,2576,15840,4408,
0.491571187973022,2576,15840,4368,
0.492580890655518,2568,15928,4304,
0.493529796600342,2612,15896,4304,
0.494523286819458,2596,15924,4360,
0.495471000671387,2472,15948,4480,
0.49565863609314,2496,15824,4376,
0.496637105941772,2404,15844,4496,
0.497647762298584,2484,15792,4412,
0.498649597167969,2552,15824,4368,
0.499637603759766,2504,15808,4316,
0.500655651092529,2540,15812,4436,
0.501666069030762,2424,15824,4432,
0.50265097618103,2392,15752,4396,
0.503634214401245,2488,15832,4352,
0.504637718200684,2544,15852,4304,
0.505589008331299,2544,15880,4432,
0.506572008132935,2580,15864,4400,
0.507499694824219,2556,15840,4500,
0.508525848388672,2516,15840,4372,
0.50946831703186,2608,15792,4308,
0.509664297103882,2596,15796,4308,
0.510639190673828,2428,15848,4288,
0.511822700500488,2512,15920,4272,
0.512667655944824,2404,15812,4360,
0.513639450073242,2296,15764,4388,
0.514655351638794,2380,15680,4460,
0.515632152557373,2524,15832,4524,
0.516659498214722,2480,15800,4476,
0.517637491226196,2456,15816,4432,
0.518633842468262,2360,15824,4408,
0.519573926925659,2492,15856,4500,
0.520582675933838,2504,15916,4500,
0.52152156829834,2516,15876,4308,
0.522493839263916,2516,15904,4404,
0.52346396446228,2472,15884,4380,
0.523657560348511,2416,15884,4324,
0.524621248245239,2448,15764,4384,
0.525630474090576,2512,15828,4344,
0.526623249053955,2552,15968,4344,
0.527634620666504,2468,15992,4368,
0.52864933013916,2408,15992,4384,
0.529628038406372,2472,15992,4504,
0.530651569366455,2572,15928,4476,
0.531624317169189,2460,15888,4532,
0.532571792602539,2468,15956,4508,
0.533576488494873,2512,15844,4532,
0.534542083740234,2448,15864,4420,
0.535545825958252,2404,15892,4336,
0.536486625671387,2480,15860,4232,
0.5374755859375,2416,15840,4232,
0.537666082382202,2444,15840,4380,
0.538650751113892,2444,15908,4384,
0.539648294448853,2504,15860,4392,
