ax,ay,az,
2312,16180,3928,
2292,16132,4016,
2280,16052,3968,
2272,16028,3972,
2172,16108,3972,
2232,16200,3972,
2232,16228,3856,
2188,16068,3908,
2160,16012,3856,
2232,16012,3892,
2100,16052,3976,
2232,16020,3976,
2096,16044,4040,
2204,16028,3988,
2148,15984,3924,
2244,15980,3796,
2176,15984,3984,
2112,15976,4032,
2052,15976,3980,
2080,15976,3980,
2012,15852,4076,
1912,15972,4032,
2056,16020,3964,
2056,15960,4032,
2028,15956,4024,
1976,15956,4048,
1992,15928,4136,
2008,15948,4136,
2032,15984,4200,
2064,15996,4060,
2000,16052,4116,
2028,15908,4044,
2016,16004,4076,
1980,16056,4064,
1992,16056,3988,
2016,16024,3916,
2060,16144,3976,
2060,16052,4036,
2048,16184,4160,
2048,16240,4020,
2084,16220,3988,
2068,16176,3928,
2184,16176,4000,
2172,16132,3992,
2156,16056,3992,
2208,16076,3880,
2244,16152,3972,
2368,16128,4052,
2280,16176,4024,
2264,16140,4004,
2396,16196,4064,
2388,16248,4116,
2280,16196,3972,
2376,16136,4012,
2368,16216,3872,
2436,16160,3840,
2436,16200,3968,
2492,16152,4144,
2476,16152,3988,
2384,16172,3844,
2344,16112,3844,
2412,16260,3856,
2432,16268,3768,
2464,16328,3648,
2436,16220,3460,
2452,16208,3620,
2404,16204,3672,
2356,16212,3692,
2452,16216,3884,
2404,16264,3728,
2392,16316,3732,
2392,16212,3700,
2392,16188,3724,
2420,16252,3628,
2448,16252,3576,
2416,16244,3692,
2344,16204,3628,
2280,16188,3628,
2332,16148,3696,
2416,16220,3672,
2328,16192,3736,
2392,16196,3744,
2276,16240,3796,
2360,16244,3720,
2264,16168,3792,
2304,16172,3864,
2492,16168,3668,
2484,16016,3672,
2380,15984,3820,
2380,16048,3912,
2424,16044,3916,
2408,16044,3888,
2344,16020,3860,
2372,15980,3860,
2432,16012,3792,
2440,15948,3864,
2408,16080,3876,
2380,16140,3832,
2292,16112,3784,
2296,15972,3948,
2324,15960,4020,
2348,15944,3900,
2248,15860,3884,
2312,15900,3872,
2308,15984,3804,
2308,15968,3752,
2316,15944,3864,
2324,15944,3824,
2460,15940,3792,
2416,15928,3868,
2400,15844,3868,
2356,15792,288,
2108,15996,4088,
2292,15940,4096,
2256,15984,3960,
2256,15980,3984,
2200,15984,3936,
2136,16052,3876,
2136,16036,3876,
2168,16000,3920,
2132,16000,3968,
2096,16016,4008,
2120,15956,4008,
2192,16004,3892,
2224,16004,4012,
2232,16008,3944,
2172,15960,4032,
2204,15880,4068,
2096,15992,3952,
2168,16024,3872,
2188,15932,3784,
2204,15972,3944,
2196,15948,3940,
2176,16020,4008,
2176,16012,4112,
2244,16148,4056,
2208,16148,3936,
2124,16076,3960,
2100,16068,3940,
2100,15932,3940,
2076,15976,3884,
2168,15984,3932,
2164,15960,3884,
2092,16004,3908,
2128,16016,3904,
2048,16060,3960,
2152,16080,3828,
2208,15940,3800,
1976,15892,3884,
2008,15952,3956,
2100,15936,3868,
2100,16024,3784,
2156,16028,3908,
2096,16028,3956,
2160,16032,3816,
2152,16064,3816,
2208,15976,3888,
2024,16048,3988,
2088,16076,4056,
2136,16040,3928,
2168,16048,3908,
2252,16060,3892,
2124,16028,3920,
2220,16032,3992,
2272,15988,3912,
2216,15956,3796,
2176,15988,3892,
2176,15916,3844,
2096,15912,3784,
2084,15912,3800,
2152,15916,3864,
2144,15984,4036,
2084,15956,4036,
2128,15984,3888,
2096,16092,3832,
2028,16044,3756,
2084,16040,3516,
2116,16024,3740,
2120,16080,3824,
2020,16076,3860,
2216,16040,3948,
2216,16096,3796,
2148,16028,3780,
2092,16064,3792,
2092,16084,4044,
2228,16000,3872,
2184,16000,3932,
2136,16000,3908,
2032,15972,3908,
2036,16104,3876,
2060,16104,3992,
2240,16072,3748,
2084,16016,3672,
2076,16064,3756,
2040,16028,3788,
2100,15980,3812,
2108,16064,3804,
2128,16068,3888,
2144,16028,3804,
2064,15984,3768,
2064,16028,3780,
2036,16040,3852,
1952,16040,3904,
2024,16048,3796,
1984,16020,3688,
2040,15980,3688,
2028,15988,3784,
2036,16032,3956,
2024,16088,3936,
2116,16048,3736,
1996,16080,3764,
2088,16028,3884,
1948,16128,3780,
2056,16064,3756,
2032,16084,3908,
2092,16132,3852,
2056,16024,3880,
2056,16020,3760,
2092,15964,3656,
2036,15964,3852,
1900,16048,3972,
2144,16068,3972,
2064,16080,3812,
1948,16044,3768,
2024,16056,3696,
1984,16044,3784,
1984,16116,3860,
2044,16120,3844,
2020,16124,3832,
2116,16092,3864,
2060,16188,3776,
2116,16188,3756,
1980,15996,3788,
1980,16024,3876,
2092,16008,3788,
2008,16008,3844,
2060,16072,3856,
2056,16116,3840,
2092,16120,3840,
2148,16104,3900,
2148,16060,3820,
2084,16148,3852,
2144,16172,3852,
2100,16056,3940,
2120,16060,3964,
2048,16016,3868,
2080,16000,3964,
2148,16044,3856,
2148,16096,3944,
2148,16104,3848,
2116,16112,3812,
2084,16172,3840,
2088,16172,3860,
2156,16048,3968,
2104,15988,3968,
2160,16008,3932,
2160,16072,3812,
2104,16088,3864,
2204,16064,3892,
2180,16012,3944,
2172,16016,4000,
2140,16028,3912,
2180,16004,3924,
2252,16000,3872,
2196,16064,3900,
2256,15956,3964,
2256,15948,3932,
2100,16004,3976,
2120,16004,3960,
2144,16072,3876,
2164,16040,3876,
2196,16072,3928,
2216,16116,3972,
2116,16104,4008,
2152,16056,4080,
2072,16028,4044,
2196,16044,3980,
2172,16048,3908,
2168,15964,3912,
2228,15956,3944,
2236,15928,4016,
2196,16052,4064,
2196,16004,3956,
2256,15968,3964,
2244,15984,3868,
2232,15984,3820,
2312,15996,3972,
2192,16016,3972,
2304,15984,3972,
2332,16004,4112,
2292,16008,4192,
2292,15940,4076,
2352,15984,4168,
2308,16060,4220,
2232,16096,4068,
2280,16088,4052,
2284,16016,3940,
2300,15992,3892,
2108,16084,3876,
2108,16044,4072,
2312,16032,3992,
2416,16032,4016,
2296,16052,4152,
2216,16092,4152,
2160,16044,4048,
2260,16004,3852,
2172,16000,3860,
2272,15948,3896,
2116,15904,3956,
2232,16016,3980,
2232,16064,3948,
2316,16020,4044,
2212,16016,4220,
2280,15968,4248,
2180,15952,4076,
2180,15956,4116,
2152,16008,4096,
2332,15988,4080,
2248,15988,4104,
2264,15964,4256,
2036,15932,4256,
2148,15900,4156,
2248,16028,4168,
2212,16004,4176,
2208,15964,4192,
2172,15984,4252,
2164,15956,4160,
2184,15996,4272,
2136,15996,4236,
2036,16064,4376,
2084,16008,4276,
2120,16016,4088,
2120,15956,4160,
2092,16072,4160,
2140,16072,4144,
2164,16152,4104,
2156,16080,4104,
2156,16092,4044,
2108,16152,4076,
2216,16016,3924,
2068,15936,3944,
2092,16016,3928,
2124,16000,3864,
2004,16036,3868,
2040,16024,3908,
2104,15976,3820,
2080,15956,3748,
2184,15928,3820,
2184,15972,3724,
2100,15984,3632,
2156,15984,3620,
2112,15940,3588,
2152,15944,3608,
2216,15976,3608,
2112,15968,3580,
2108,15928,3724,
2168,15920,3704,
2200,16032,3584,
2156,15936,3668,
2184,15976,3556,
2184,16004,3672,
2148,16076,3784,
2180,16188,3640,
2132,16080,3800,
2088,16040,3824,
2088,16112,3820,
1996,16180,4104,
2068,16180,4104,
2100,16068,4080,
2192,16192,4080,
2264,16208,4076,
2116,16172,4084,
2064,16136,4012,
2012,16064,4036,
2072,16060,4236,
2080,16116,4304,
1932,16184,4256,
1960,16148,4208,
1984,16100,4144,
1944,16124,4144,
1940,16148,4192,
1940,16120,4096,
1980,16152,4028,
1940,16152,4016,
1972,16196,4036,
1988,16172,3976,
1932,16312,3976,
1916,16144,3736,
1888,16148,3812,
1936,16212,3804,
1912,16128,3744,
1916,16088,3732,
1940,16084,3724,
1868,16120,3680,
1788,16160,3604,
1896,16140,3616,
1892,16132,3544,
1840,16112,3704,
1840,16124,3756,
1776,16184,3668,
1764,16184,3456,
1796,16168,3584,
1832,16064,3584,
1624,16148,3656,
1636,16120,3688,
1540,16180,3716,
1512,16140,3640,
1552,16108,3676,
1468,16212,3624,
1424,16180,3768,
1580,16192,3772,
1476,16288,3728,
1384,16228,3884,
1432,16284,3924,
1432,16260,3808,
1492,16368,3764,
1372,16368,3768,
1300,16340,3860,
1368,16344,3816,
1368,16396,3816,
1360,16448,3928,
1464,16444,3940,
1504,16428,3780,
1500,16440,3528,
1448,16504,3720,
1492,16528,3872,
1556,16536,3764,
1540,16632,3788,
1676,16552,3644,
1504,16576,3560,
1536,16572,3644,
1536,16608,3592,
1544,16604,3436,
1664,16604,3360,
1776,16552,3448,
1704,16564,3448,
1724,16592,3356,
1848,16564,3344,
1812,16568,3364,
1764,16544,3332,
1836,16448,3412,
1800,16468,3288,
1780,16528,3316,
1948,16464,3300,
1848,16444,3232,
2020,16336,3232,
2008,16416,3324,
2008,16396,3148,
2072,16340,3244,
1940,16340,3248,
2060,16404,3244,
1924,16480,3284,
2084,16408,3284,
2084,16344,3220,
2084,16284,3160,
2172,16292,3252,
2188,16256,3192,
2136,16296,3132,
2132,16328,3120,
2184,16260,3136,
2164,16204,3228,
2268,16188,3388,
2268,16092,3160,
2116,16180,3260,
2116,16188,3492,
2292,16164,3356,
2220,16164,3276,
2376,16128,3236,
2236,16112,3236,
2268,16120,3344,
2288,16056,3392,
2308,16092,3324,
2432,16012,3368,
2468,16072,3440,
2408,15944,3488,
2420,15964,3428,
2472,15908,3428,
2556,15964,3600,
2552,15896,3532,
2564,15828,3484,
2564,15864,3428,
2764,15860,3412,
2608,15860,3560,
2624,15760,3660,
2524,15784,3796,
2644,15692,3796,
2728,15756,3800,
2684,15688,3836,
2692,15712,3804,
2692,15768,3912,
2672,15796,3804,
2652,15776,3680,
2584,15796,3732,
2652,15820,3688,
2560,15792,3688,
2692,15684,3680,
2668,15780,3520,
2668,15788,3444,
2736,15732,3444,
2680,15732,3544,
2540,15724,3580,
2680,15816,3580,
2644,15876,3320,
2680,15888,3168,
2656,15976,3292,
2612,15936,3360,
2700,15920,3208,
2612,15940,3232,
2684,15900,3264,
2656,15884,3224,
2560,15920,3252,
2544,15872,3176,
2684,15880,3284,
2684,15872,3168,
2504,15968,3228,
2484,15968,3228,
2472,15916,3224,
2576,15920,3200,
2476,15912,3200,
2404,15884,3360,
2388,15848,3284,
2380,15760,3376,
2292,15872,3392,
2388,15784,3440,
2416,15832,3372,
2440,15752,3380,
2396,15760,3396,
2416,15848,3328,
2376,15804,3428,
2388,15884,3532,
2388,15828,3636,
2524,15800,3576,
2480,15800,3516,
2476,15788,3464,
2464,15824,3464,
2540,15776,3536,
2584,15760,3540,
2480,15752,3640,
2600,15720,3540,
2488,15712,3536,
2564,15720,3620,
2536,15708,3644,
2560,15748,3696,
2412,15796,3780,
2452,15668,3824,
2528,15720,3704,
2528,15768,3728,
2628,15836,3812,
2408,15836,3708,
2364,15788,3704,
2276,15724,3632,
2376,15776,3632,
2440,15776,3688,
2480,15824,3900,
2496,15844,3856,
2464,15764,3900,
2464,15708,3972,
2476,15840,3928,
2484,15756,3844,
2560,15816,3852,
2432,15736,3904,
2492,15776,3948,
2532,15740,4128,
2532,15784,4064,
2492,15780,4036,
2560,15780,4040,
2604,15816,4052,
2600,15792,4052,
2492,15780,4076,
2500,15720,4156,
2580,15820,4148,
2520,15884,4192,
2508,15808,4024,
2540,15748,4120,
2476,15768,4184,
2556,15692,4084,
2512,15608,4068,
2492,15752,4048,
2540,15792,4180,
2540,15716,4316,
2652,15604,4176,
2596,15604,4240,
2456,15780,4292,
2524,15724,4388,
2612,15664,4388,
2644,15640,4344,
2656,15548,4428,
2488,15592,4400,
2560,15508,4348,
2548,15560,4324,
2576,15516,4544,
2540,15544,4556,
2524,15592,4608,
2472,15632,4496,
2588,15604,4460,
2608,15524,4500,
2608,15472,4540,
2568,15536,4736,
2664,15536,4720,
2588,15508,4692,
2552,15380,4692,
2660,15448,4880,
2692,15492,4852,
2688,15532,4780,
2700,15404,4736,
2656,15424,4808,
2464,15476,4724,
2504,15380,4716,
2416,15392,4776,
2644,15420,4784,
2676,15380,4748,
2772,15456,4784,
2772,15520,4740,
2568,15464,4716,
2648,15464,4768,
2700,15528,4820,
2704,15504,4744,
2752,15404,4744,
2692,15420,4856,
2740,15436,4868,
2636,15432,4952,
2728,15400,4948,
2664,15408,4924,
2704,15484,5048,
2680,15500,5196,
2716,15508,5028,
2756,15436,5020,
2704,15492,5004,
2788,15512,5132,
2788,15516,5220,
2668,15524,5256,
2756,15524,5296,
2764,15500,5400,
2752,15412,5400,
2748,15472,5448,
2800,15540,5584,
2784,15656,5520,
2860,15568,5660,
2792,15552,5560,
2708,15572,5628,
2684,15616,5644,
2632,15604,5656,
2780,15568,5732,
2636,15576,5548,
2596,15616,5616,
2596,15680,5648,
2640,15636,5500,
2684,15636,5568,
2476,15616,5564,
2480,15644,5580,
2428,15716,5580,
2504,15640,5668,
2388,15672,5660,
2352,15732,5596,
2392,15704,5632,
2276,15664,5456,
2308,15696,5604,
2316,15768,5652,
2268,15764,5580,
2280,15720,5308,
2132,15668,5432,
2132,15716,5500,
2152,15688,5616,
2148,15616,5436,
2080,15616,5484,
2032,15636,5624,
2072,15592,5624,
2048,15616,5624,
2012,15484,5656,
2024,15544,5712,
1972,15540,5616,
1864,15572,5704,
1932,15544,5664,
2004,15552,5708,
1996,15584,5768,
1952,15560,5872,
1900,15432,5852,
2048,15440,5648,
2048,15556,5636,
1932,15560,5576,
1940,15560,5536,
1928,15656,5716,
1776,15572,5716,
1744,15536,5792,
1784,15556,5624,
1860,15640,5604,
1900,15660,5832,
1876,15712,5700,
2040,15644,5536,
1936,15612,5672,
1984,15640,5680,
1980,15652,5680,
1936,15628,5700,
1948,15584,5592,
1948,15572,5608,
1940,15652,5560,
2076,15632,5584,
2088,15632,5648,
2144,15644,5660,
2104,15596,5660,
2056,15496,5516,
2080,15528,5400,
2100,15528,5500,
2220,15420,5632,
2324,15584,5628,
2300,15604,5564,
2320,15544,5608,
2188,15556,5676,
2436,15484,5596,
2416,15368,5464,
2280,15408,5636,
2280,15480,5552,
2296,15488,5664,
2304,15488,5672,
2344,15532,5632,
2432,15484,5632,
2308,15548,5660,
2452,15508,5748,
2344,15484,5712,
2516,15504,5660,
2508,15548,5732,
2368,15580,5832,
2532,15544,5848,
2472,15556,5524,
2480,15484,5544,
2472,15488,5584,
2480,15572,5516,
2480,15556,5652,
2488,15568,5648,
2320,15500,5580,
2392,15500,5644,
2316,15528,5716,
2388,15540,5716,
2260,15568,5760,
2536,15620,5668,
2332,15636,5556,
2384,15604,5616,
2304,15588,5724,
2404,15648,5784,
2292,15672,5808,
2304,15684,5780,
2328,15628,5784,
2304,15728,5680,
2192,15876,5548,
2192,15808,5524,
2200,15640,5648,
2144,15640,5644,
2276,15712,5636,
2220,15736,5636,
2084,15688,5696,
1960,15668,5512,
2076,15732,5500,
2024,15920,5484,
2080,15844,5492,
1988,15820,5304,
1976,15848,5432,
1908,15840,5508,
1896,15920,5444,
2076,15808,5440,
1880,15932,5256,
1880,16016,5364,
1832,15968,5368,
1776,15924,5316,
1840,15924,5332,
1736,16080,5432,
1840,16044,5432,
1784,16040,5336,
1676,16084,5308,
1768,15976,5260,
1668,15908,5468,
1760,15920,5300,
1628,16052,5124,
1648,16056,5104,
1616,16064,5220,
1628,16068,5176,
1664,16152,5144,
1716,16100,5096,
1716,16088,5212,
1560,16120,5336,
1740,16120,5100,
1660,16140,5256,
1696,16052,5256,
1676,16108,5308,
1704,16152,5088,
1620,16108,5060,
1668,16216,5128,
1684,16156,5168,
1716,16112,5132,
1600,16180,4928,
1660,16232,5044,
1712,16224,5104,
1888,16224,5052,
1752,16260,4928,
1752,16248,4936,
1768,16364,4964,
1716,16332,4972,
1812,16332,4904,
1892,16332,4984,
1900,16340,4984,
1840,16380,4876,
1852,16332,4912,
1932,16380,4948,
1988,16372,4852,
2084,16332,4948,
1888,16332,4976,
2028,16348,5036,
2036,16296,5048,
2240,16288,5040,
2224,16244,5028,
2248,16176,5112,
2248,16212,5152,
2260,16168,5048,
2340,16168,5116,
2336,16176,5052,
2432,16168,5052,
2416,16072,5028,
2416,16076,5016,
2372,16148,5072,
2464,16228,5088,
2416,16188,5044,
2480,16196,4976,
2468,16124,5000,
2476,16124,4988,
2520,16168,4836,
2628,16136,4888,
2636,16164,4920,
2636,16232,5152,
2632,16116,5020,
2548,16116,5012,
2576,16152,5024,
2608,16140,5024,
2636,16116,5024,
2532,16136,4992,
2628,16244,4976,
2688,16184,5000,
2476,16168,4996,
2636,16096,4968,
2568,16152,4956,
2580,16312,4920,
2464,16324,4964,
2372,16348,4900,
2356,16348,4840,
2472,16284,4916,
2472,16332,4776,
2288,16404,4788,
2244,16404,4840,
2096,16348,4752,
2008,16424,4752,
1784,16520,4668,
1888,16436,4812,
1676,16500,4744,
1604,16520,4652,
1640,16468,4768,
1536,16500,4728,
1504,16456,4588,
1292,16564,4440,
1100,16540,4612,
1276,16396,4648,
1316,16364,4728,
1316,16432,4556,
1264,16328,4584,
1352,16328,4568,
1200,16272,4564,
1308,16152,4688,
1260,16272,4688,
1380,16316,4688,
1396,16244,4744,
1536,16220,4776,
1504,16248,4872,
1648,16204,4860,
1608,16208,4744,
1784,16132,4800,
1768,16192,4812,
1720,16132,4712,
1828,16164,4820,
1868,16124,4660,
1868,16128,4612,
1908,16112,4612,
1876,16112,4728,
1908,16140,4816,
1940,16148,4816,
1964,16232,4624,
1980,16124,4672,
1964,16132,4604,
1996,16108,4812,
2044,16136,4760,
1952,16092,4732,
1880,16176,4836,
1892,16136,4584,
1992,16176,4612,
1944,16232,4712,
2012,16316,4872,
2012,16220,4844,
1896,16212,4840,
1860,16212,4812,
1928,16184,4752,
1988,16288,4680,
2020,16324,4680,
1840,16264,4676,
1816,16296,4784,
1780,16276,4600,
1868,16376,4488,
1812,16360,4612,
1780,16296,4684,
1744,16336,4672,
1780,16388,4580,
1788,16384,4620,
1700,16424,4584,
1680,16388,4532,
1680,16428,4696,
1780,16488,4604,
1800,16488,4468,
1776,16364,4520,
1752,16372,4520,
1764,16412,4576,
1744,16388,4584,
1728,16384,4444,
1696,16344,4408,
1748,16248,4408,
1792,16308,4544,
1760,16220,4380,
1916,16288,4372,
1832,16316,4400,
1812,16228,4400,
1800,16180,4272,
1800,16164,4420,
1788,16080,4424,
1772,16080,4424,
1892,16072,4328,
1716,16012,4240,
1804,15940,4240,
1876,15928,4264,
1856,15892,4400,
1872,15916,4532,
1940,15776,4580,
1920,15848,4484,
1936,15724,4476,
1900,15664,4516,
1816,15720,4464,
1912,15640,4504,
2008,15636,4576,
1960,15652,4596,
1960,15516,4532,
1968,15568,4476,
2040,15568,4652,
2096,15560,4524,
2036,15536,4524,
2000,15596,4484,
2060,15552,4516,
2116,15640,4552,
2128,15600,4472,
2196,15564,4524,
2076,15568,4436,
2104,15580,4668,
2156,15552,4748,
2064,15672,4548,
2212,15640,4504,
2168,15596,4324,
2168,15648,4264,
2284,15616,4376,
2228,15616,4296,
2148,15560,4340,
2040,15656,4420,
2220,15612,4420,
2192,15608,4444,
2208,15612,4332,
2240,15620,4248,
2144,15572,4408,
2252,15496,4428,
2188,15516,4376,
2388,15576,4432,
2372,15540,4404,
2200,15548,4432,
2180,15568,4464,
2180,15584,4644,
2276,15472,4696,
2292,15512,4660,
2224,15512,4596,
2260,15536,4616,
2300,15468,4616,
2236,15548,4556,
2300,15488,4596,
2304,15532,4536,
2180,15472,4460,
2236,15564,4540,
2352,15516,4524,
2260,15516,4652,
2256,15524,4608,
2228,15552,4644,
2236,15604,4644,
2200,15500,4664,
2200,15596,4792,
2200,15672,4740,
2232,15672,4720,
2252,15532,4812,
2136,15536,4812,
2180,15484,4688,
2292,15516,4548,
2252,15636,4592,
2192,15636,4604,
2204,15616,4596,
2092,15596,4772,
2180,15556,4844,
2212,15596,4700,
2216,15628,4664,
2204,15608,4744,
2188,15520,4804,
2188,15624,4888,
2172,15680,4692,
2184,15532,4780,
2248,15532,4788,
2184,15520,4664,
2132,15552,4664,
2244,15596,4688,
2108,15660,4824,
2036,15668,4900,
2120,15648,4768,
2112,15592,4760,
2112,15624,4756,
2112,15648,4864,
2084,15620,4972,
2048,15540,4920,
1904,15536,4828,
2008,15616,4840,
2008,15636,4920,
1820,15724,4996,
1952,15724,4816,
1952,15748,4956,
1912,15656,4956,
1948,15596,4920,
1928,15612,4932,
1912,15596,4776,
1872,15592,4792,
1868,15600,4844,
1804,15528,4964,
1864,15640,5016,
1804,15572,4908,
1752,15572,4848,
1764,15568,5024,
1672,15648,5012,
1672,15716,5200,
1716,15756,5140,
1800,15720,5044,
1752,15720,5048,
1716,15804,4960,
1688,15868,4960,
1764,15816,4848,
1676,15772,4856,
1720,15832,5000,
1664,15872,4996,
1700,15844,4972,
1732,15860,5060,
1716,15920,5012,
1712,15904,5116,
1788,15908,5096,
1752,15916,5028,
1752,15884,4968,
1752,15904,4948,
1668,15956,4944,
1720,15956,4832,
1780,15924,4720,
1720,15832,4720,
1628,15864,4712,
1720,15808,4752,
1648,15860,4672,
1648,15876,4540,
1788,15884,4532,
1596,15928,4496,
1752,15856,4448,
1812,15696,4372,
1808,15744,4324,
1704,15836,4340,
1740,15764,4480,
1740,15820,4416,
1852,15788,4300,
1976,15788,4320,
1768,15676,4472,
1792,15784,4512,
1908,15756,4512,
1888,15728,4296,
1908,15792,4364,
1924,15828,4352,
1828,15832,4344,
1932,15788,4512,
2036,15816,4632,
2056,15820,4568,
2040,15848,4584,
1988,15932,4576,
1996,15884,4620,
1956,15952,4604,
1956,15900,4648,
1936,15808,4764,
2000,15808,4748,
1980,15876,4784,
1928,15836,4784,
2080,15700,4760,
1912,15712,4712,
1996,15824,4680,
1888,15904,4668,
2036,15764,4600,
1960,15832,4760,
2124,15868,4620,
2008,15892,4780,
2104,15880,4744,
2128,15792,4568,
2072,15820,4668,
2072,15904,4584,
2232,15900,4456,
2084,15900,4472,
2156,15932,4452,
2140,15928,4492,
2236,15852,4492,
2096,15804,4372,
2156,15852,4348,
1996,15972,4280,
2068,15924,4044,
2032,15912,4124,
1988,15840,4172,
2100,15800,4104,
2056,15864,4156,
2064,15888,4168,
2016,15932,4060,
2036,15888,4236,
2036,15864,4228,
1988,15840,4216,
1876,15840,4136,
1996,15808,4100,
1852,15844,4100,
1888,15800,4176,
1876,15820,4148,
1788,15864,4064,
1804,15848,4104,
1920,15868,4192,
1800,15760,4176,
1792,15852,4220,
1872,15780,4336,
1848,15756,4328,
1736,15708,4164,
1800,15852,4296,
1800,15932,4352,
1880,15904,4212,
1860,15904,4272,
1864,15940,4312,
1784,15944,4292,
1728,15952,4292,
1864,15968,4212,
1728,15980,4244,
1792,15972,4300,
1836,15980,4348,
1908,15996,4244,
1956,15980,4200,
1944,16060,4224,
1940,16100,4256,
1984,16008,4300,
2084,16160,4300,
2084,16084,4212,
2064,15996,4284,
2088,15984,4376,
2084,15984,4384,
2108,16056,4324,
2100,15996,4324,
2100,16084,4236,
2180,16120,4220,
2196,16040,4124,
2168,15928,4240,
2072,15948,4116,
2176,15940,4104,
2292,15940,4112,
2236,15980,4204,
2192,15948,4256,
2052,16020,4260,
2268,15912,4132,
2268,15864,4248,
2128,15820,4292,
2180,15820,4252,
2140,15864,4184,
2108,15824,4184,
2148,15780,4152,
1996,15932,4320,
2116,15864,4232,
2004,15872,4272,
1976,15828,4204,
2164,15884,4228,
2108,15796,4256,
2032,15820,4272,
1976,15872,4264,
2068,15668,4344,
2052,15844,4332,
2052,15920,4172,
1980,15896,4320,
1972,15812,4420,
2068,15812,4272,
1996,15784,4276,
2036,15832,4276,
2024,15892,4360,
2036,15876,4420,
2068,15912,4376,
2064,15860,4368,
1992,15940,4336,
2004,15976,4368,
2092,15924,4448,
2036,15852,4496,
1984,15828,4448,
1976,15864,4412,
1944,15820,4368,
1944,15864,4380,
1920,15880,4412,
2032,15880,4360,
2132,15900,4324,
2212,15840,4324,
2188,15852,4436,
2120,15932,4580,
2124,15892,4376,
2132,15952,4352,
2064,16008,4508,
2084,15892,4500,
2172,15888,4488,
2184,15920,4372,
2084,15912,4364,
2192,15964,4404,
2200,15880,4476,
2200,15868,4448,
2164,15848,4396,
2272,15848,4472,
2240,15872,4376,
2208,15900,4436,
2208,15944,4436,
2188,15864,4536,
2208,15780,4516,
2240,15848,4372,
2108,15928,4300,
2120,15848,4272,
2132,15916,4304,
2144,15780,4368,
2084,15856,4472,
2308,15832,4500,
2204,15864,4620,
2304,15804,4420,
2304,15764,4292,
2220,15812,4428,
2248,15812,4456,
2264,15784,4396,
2240,15828,4396,
2156,15844,4436,
2224,15728,4384,
2204,15840,4328,
2204,15864,4424,
2072,15900,4472,
2040,15884,4500,
2212,15788,4440,
2068,15800,4352,
2140,15740,4380,
2044,15812,4348,
2148,15852,4424,
2148,15836,4444,
2056,15848,4480,
2156,15848,4600,
1936,15940,4396,
2068,15964,4432,
2100,16032,4432,
1960,16052,4480,
1652,16664,4732,
568,19048,6072,
792,19048,5724,
1768,18084,4212,
2068,16908,3520,
1684,16200,3672,
1004,15380,3844,
2140,15828,3480,
4108,15048,3284,
3040,13788,3388,
3040,13964,4328,
2676,14456,4412,
2620,14456,4584,
2528,14788,4532,
2784,14492,4532,
2600,14412,4636,
2008,14976,4892,
1288,16324,5320,
1856,16620,5060,
2448,15440,4272,
1884,15248,4196,
2276,15380,4548,
2364,15048,4280,
1808,15408,4424,
2028,15924,4676,
2340,15640,4256,
2340,15856,4584,
