ax,ay,az,
2124,16084,4284,
2244,16084,4364,
2180,16124,4344,
2164,16056,4184,
2240,16076,4184,
2172,16064,4128,
2100,16064,4072,
2104,16040,4164,
2116,16148,3964,
2064,16112,4036,
2140,15976,4060,
2156,16052,4004,
2088,16076,3924,
2204,16016,3980,
2188,16064,3860,
2188,16008,3856,
2036,16048,3948,
2048,15948,4016,
2036,15948,4012,
2128,15920,3984,
2236,15844,3984,
2140,15824,3880,
2044,15880,3988,
2000,15940,3976,
1984,15900,4008,
2036,15892,4012,
2140,15852,4004,
1956,15892,4120,
2040,15824,4204,
2008,15912,4292,
1956,15992,4252,
2040,15972,4156,
2040,16008,4156,
2132,15948,4056,
2088,15948,4012,
2028,16016,4024,
1968,16044,4024,
1920,16072,3972,
1888,16068,4016,
1916,16104,3972,
2032,16084,3936,
2036,16016,4016,
2000,16016,3880,
2040,16016,3680,
2044,16024,3796,
2096,16044,4024,
2116,16136,3896,
2012,16096,3988,
2012,16076,3992,
1972,16028,3972,
1988,16028,3964,
2056,16128,3780,
2040,16056,3728,
2112,16032,3728,
2060,16036,3812,
2004,16024,3796,
2032,16028,3848,
1996,16040,3788,
2120,15984,3828,
2140,15800,3952,
2128,15788,4028,
2156,15856,4140,
2012,16004,3992,
2020,15948,3892,
2020,15932,3988,
2040,15892,3980,
2028,15848,4032,
2024,15848,4136,
1992,15936,4112,
1952,15876,4112,
2024,15852,4040,
2024,15820,3996,
2044,15752,4196,
1864,15784,4128,
1880,15808,3968,
2040,15828,4092,
2032,15800,3928,
2032,15852,4036,
1952,15852,4092,
2004,15836,4136,
2060,15924,4176,
2060,15912,4176,
1912,15880,4116,
1896,15880,4088,
2024,15908,4088,
2108,15980,4088,
2024,15968,4212,
2032,15908,4280,
1972,15976,4232,
1980,15956,4316,
1940,15968,4272,
2016,15956,4252,
1972,15992,4256,
2068,16000,4412,
2036,16072,4460,
2032,16000,4372,
2116,16016,4128,
2116,16032,4272,
1996,15968,4200,
1984,15968,4208,
2024,15956,4316,
2108,15912,4120,
1944,15916,4120,
2000,15988,4096,
2028,15952,4288,
2148,16068,4320,
2032,16112,4380,
2012,16084,4324,
2064,16080,4252,
2060,16024,4280,
2132,16032,4312,
2216,16060,4344,
2116,15960,4316,
2188,16032,4164,
2188,16084,4024,
2228,16060,4232,
2136,16060,4228,
2152,15988,4200,
2236,15912,4200,
2228,15916,4164,
2252,15920,4120,
2184,15928,4168,
2152,16028,4180,
2172,16024,4076,
2188,15904,4176,
2232,15908,4064,
2204,15920,4008,
2128,15920,4096,
2136,15996,4200,
2216,16008,4072,
2216,16008,4132,
2228,16016,4212,
2144,16016,4112,
2192,16008,4052,
2160,16112,4052,
2156,15948,4040,
2144,15972,4092,
2144,15896,4160,
2048,15944,4196,
2008,15964,4192,
2020,16072,4360,
2016,16052,4380,
2108,16012,4232,
2100,16140,4296,
1988,16164,4364,
2048,16044,4316,
2048,16096,4332,
2072,16068,4216,
2092,16068,4272,
1996,16100,4332,
2128,16128,4420,
2020,16068,4420,
2032,16100,4176,
2016,16068,4244,
2072,16104,4204,
2016,16152,4320,
1992,16156,4300,
2100,16160,4260,
2032,16268,4208,
2048,16212,4264,
2208,16076,4284,
2144,16060,4428,
2100,16108,4300,
2100,16108,4212,
1992,16076,4156,
2140,16076,4104,
2192,16072,4200,
2164,16080,4200,
2160,16096,4104,
2256,16208,4120,
2164,16184,4232,
2064,16100,4100,
2228,16048,4028,
2092,16040,4076,
2052,16052,4016,
2032,16036,4092,
2108,16032,3976,
2040,16080,3972,
2004,16044,4068,
2004,16056,4128,
2156,16108,4060,
2156,16108,3976,
2072,16180,3992,
2068,16044,3992,
2076,16056,4120,
2148,16064,4036,
2240,16092,4108,
2132,16084,4120,
2152,16120,4056,
2200,16040,4144,
2108,16024,4056,
2072,15976,4068,
2180,15984,4056,
2244,15896,4124,
2184,15988,3992,
2184,15952,3920,
2084,15888,3764,
2120,15900,3864,
2124,15900,3892,
2108,15908,3900,
2104,15844,3900,
2152,15904,4072,
2144,15944,4120,
2128,15860,4052,
2048,15840,4060,
2080,15868,4184,
2096,15912,4128,
2048,15888,4172,
2084,15888,4236,
2008,15940,4216,
2008,15964,4252,
2036,15944,4256,
2036,15920,4264,
2132,15884,4300,
2076,15884,4288,
1976,15920,4444,
1948,15920,4444,
1976,15936,4460,
2000,15908,4260,
1944,15912,4284,
1984,15884,4296,
1972,15916,4292,
1944,16080,4120,
1948,16040,4228,
1952,15948,4228,
1840,15916,4088,
1936,15940,4204,
2000,15972,4252,
2000,16016,4200,
1996,15956,4248,
1996,15956,4272,
1860,16044,4220,
1936,16100,4136,
1908,16048,4136,
2072,16040,4288,
1968,16060,4308,
1972,15964,4272,
1840,16052,4416,
1924,16056,4448,
1948,15992,4460,
1940,16128,4512,
1912,16208,4408,
1984,16136,4360,
1920,16192,4396,
1920,16168,4548,
1868,16120,4500,
1964,16120,4448,
2004,16120,4520,
2000,16072,4580,E
1988,16120,4580,E
1932,16120,4564,E
1968,16116,4520,E
1964,16084,4460,E
2080,16148,4432,E
2112,16056,4428,E
2024,16016,4348,E
1920,16056,4376,E
2064,16140,4428,E
2056,16168,4364,E
2020,16240,4384,E
2052,16228,4436,E
2052,16108,4364,E
2108,16120,4340,E
2140,16120,4396,E
2148,16084,4416,E
2180,16084,4416,E
2140,16080,4412,E
2268,16080,4532,E
2216,16204,4520,E
2200,16088,4524,E
2168,16116,4452,E
2212,16076,4504,E
2252,16052,4500,E
2216,16120,4556,E
2120,15992,4540,E
2184,16012,4628,E
2232,16000,4480,E
2232,15968,4328,E
2260,15976,4476,E
2256,15976,4672,E
2220,15916,4584,E
2184,15892,4584,E
2236,15880,4584,E
2192,15828,4568,E
2172,15896,4568,E
2156,15976,4552,E
2240,15996,4512,E
2256,15900,4428,E
2304,15880,4460,E
2124,15876,4592,E
2156,15884,4616,E
2292,15848,4452,E
2160,15932,4460,E
2160,15896,4460,E
2164,15912,4472,E
2212,15860,4488,E
2224,15860,4392,E
2144,15940,4352,E
2116,15852,4352,E
2180,15856,4220,E
2144,15908,4448,E
2204,15808,4356,E
2284,15860,4340,E
2316,15864,4420,E
2228,15860,4420,E
2184,15860,4344,E
2300,15820,4212,E
2172,15900,4188,E
2184,15780,4324,E
2200,15836,4516,E
2200,15900,4496,E
2188,15772,4376,E
2204,15772,4360,E
2176,15772,4560,E
2172,15780,4560,E
2368,15520,4472,E
2600,15492,3764,E
2488,15920,2988,E
1784,16476,4020,E
1172,15792,6216,E
1896,15400,5308,E
2388,15616,4456,E
2488,15144,4708,E
3036,15456,1408,E
2064,16832,2352,E
764,15476,7096,E
764,15028,5232,E
1864,15460,3860,E
2676,15460,4188,E
2380,15696,4388,E
2356,14648,188,E
3400,15472,188,E
1960,17092,3056,E
432,15336,7832,E
1708,14876,5336,E
3048,15364,3124,E
2628,15388,4460,E
2960,14576,2592,E
3108,17068,1008,E
660,16172,7148,E
1144,14912,6544,E
2464,15008,4288,E
2960,15740,3384,E
2960,14672,4924,E
2600,15528,1060,E
3680,15528,2624,E
1876,17480,8268,E
392,15492,8268,E
1668,14924,5904,E
3052,15404,3176,E
2592,15476,4656,E
3156,14452,2028,E
3020,17468,1692,E
220,16512,7796,E
960,15064,7224,E
2428,15224,4660,E
2824,16020,3792,E
2568,14772,5156,E
3696,16144,2164,E
3696,17916,3828,E
1260,15672,9060,E
124,15672,6248,E
1596,15280,3504,E
2892,16032,5604,E
2452,15820,5604,E
3344,15064,1404,E
2900,18316,1644,E
68,17204,8856,E
752,15668,7852,E
2532,15900,4520,E
2872,16760,4084,E
2792,15260,4848,E
3832,17256,3464,E
940,18820,4648,E
40,16272,9548,E
1684,15864,6420,E
1684,16796,3408,E
3096,16112,5864,E
2652,16112,452,E
3904,15660,1408,E
2712,19176,1408,E
328,17160,9760,E
904,15692,7992,E
2832,16112,4344,E
3064,16792,4380,E
3248,15052,3968,E
4096,17728,4292,E
560,18456,6148,E
164,15812,9796,E
2056,15580,5964,E
3392,16624,2988,E
2884,15540,5852,E
2884,15652,1928,E
4380,19176,596,E
2404,19176,10468,E
416,16648,7844,E
1156,15316,3688,E
3192,15828,3688,E
3180,16416,4484,E
3600,14592,3412,E
4304,17692,4876,E
440,18228,6812,E
212,15368,9880,E
2288,15072,5796,E
3488,16200,3012,E
2928,15044,6024,E
4476,15228,2056,E
2352,18824,344,E
532,16168,10588,E
532,14808,7720,E
1208,15476,3536,E
3252,15476,4548,E
3096,15960,3100,E
3612,13972,3100,E
4168,17308,5016,E
64,17632,7184,E
184,14904,9416,E
2288,14740,5476,E
3408,16016,2764,E
2848,14652,5880,E
4556,15144,3204,E
2108,18668,148,E
560,15816,10228,E
1228,14740,7112,E
3244,15524,2928,E
3244,15844,4504,E
2944,13912,2220,E
3600,13912,5472,E
4024,17600,7460,E
152,17668,8904,E
144,15048,8904,E
2252,15004,4856,E
3268,16232,2400,E
2836,14756,5400,E
4424,15424,3692,E
1808,18784,348,E
644,15904,10288,E
1212,14932,7044,E
3072,15692,2800,E
2784,15916,4768,E
3616,14096,1884,E
3816,17944,5024,E
3816,17516,8196,E
424,15020,9184,E
88,15020,5172,E
2184,15016,3092,E
3100,16244,3092,E
2640,14732,5836,E
4344,15588,3676,E
1388,18812,1564,E
876,15804,10716,E
1092,14856,7232,E
3056,15716,3108,E
2580,15936,5316,E
3460,14192,2028,E
3428,18140,4292,E
644,17496,8812,E
20,14996,9036,E
20,15140,4928,E
2168,16324,3172,E
3096,14576,5756,E
2640,14576,3816,E
4364,15740,1984,E
1184,18692,1984,E
792,15656,10440,E
1240,14784,6804,E
3032,15872,2752,E
2680,15780,5212,E
3756,14080,1180,E
3416,18188,4328,E
780,17120,9012,E
148,15028,8468,E
2368,15212,4224,E
2948,16396,2944,E
2720,14480,5044,E
2720,16312,4684,E
4256,18576,3444,E
484,18576,9900,E
640,15544,6352,E
1428,15120,6352,E
3096,16192,2732,E
2588,15496,5652,E
3860,14832,392,E
2412,18804,2044,E
948,16712,10028,E
588,15344,7892,E
2644,15896,3928,E
2764,16428,4484,E
3080,14476,3692,E
3732,17744,4312,E
284,18040,7412,E
284,15508,8956,E
60,15400,5244,E
2084,16576,3232,E
3092,16576,5952,E
2708,14968,2992,E
4272,16188,2992,E
1148,18640,3268,E
124,15816,9916,E
1736,15248,6476,E
3340,16252,3008,E
2916,15572,5724,E
4132,15032,260,E
2352,18668,436,E
336,16360,9944,E
1412,15164,7124,E
3256,15672,3500,E
3152,15920,4968,E
3152,14496,2248,E
3920,18036,2568,E
3508,18036,8852,E
40,16888,7476,E
1196,15240,7476,E
3080,15456,4116,E
3472,16124,4240,E
3672,14440,3816,E
4032,17520,3180,E
344,17356,7444,E
1124,15296,7612,E
2784,15432,4492,E
3380,16224,3596,E
3352,14580,4532,E
4172,16928,3264,E
652,17560,6296,E
652,15336,7968,E
844,15260,4852,E
2600,16156,3476,E
3340,16156,4896,E
3228,14628,2940,E
4160,16480,2940,E
888,17588,5372,E
804,15336,8232,E
2368,15264,5124,E
3360,15968,3284,E
3120,14612,4908,E
4260,16184,2632,E
992,17708,4740,E
644,15336,8304,E
2316,15144,5180,E
3408,15784,3344,E
3152,14716,4736,E
3152,16156,2680,E
4092,17636,4272,E
940,17636,8176,E
588,15328,5036,E
2152,15028,5036,E
3144,15624,3372,E
3248,14540,4412,E
4192,16268,2888,E
964,17684,4460,E
576,15232,8468,E
2288,15008,5204,E
3112,15496,4224,E
3360,14416,3972,E
3872,16716,2428,E
704,17624,5144,E
1128,15256,7248,E
1128,15364,5416,E
2428,15168,5888,E
2592,14536,2420,E
3768,14536,1912,E
3500,17508,6448,E
228,17480,6448,E
1344,15228,7440,E
2608,15064,6256,E
3216,14912,4624,E
3820,15444,616,E
2452,17888,136,E
152,16884,7260,E
1660,15260,7128,E
2716,14900,6676,E
3604,14564,3528,E
3932,16176,1032,E
1672,17680,1868,E
1672,16080,6584,E
704,15296,6804,E
1792,15296,6180,E
2576,14772,2448,E
3660,14836,2448,E
3300,16912,896,E
952,17484,3324,E
928,15768,7084,E
1900,15184,6800,E
2748,14672,5176,E
3728,15360,1080,E
2600,17432,424,E
696,17216,4560,E
1244,15676,7008,E
2228,15064,6396,E
3244,14772,3844,E
3244,16176,224,E
3480,17688,628,E
1928,16772,5620,E
672,16772,7164,E
1500,15504,5980,E
2492,14804,5980,E
3476,15164,2720,E
3208,16648,144,E
1600,17640,1844,E
780,16516,6400,E
1732,15360,7140,E
2856,14984,5264,E
3596,15512,1724,E
2908,16956,164,E
1348,17504,3024,E
1048,16176,7060,E
1912,15192,7140,E
1912,14876,4692,E
3124,15740,1364,E
3568,15740,532,E
2732,17064,3724,E
1340,17180,3724,E
1016,16080,7096,E
1980,15064,7112,E
3116,14960,4392,E
3476,15984,1472,E
2452,17008,1044,E
1356,17008,4040,E
1264,15904,7092,E
2156,15132,6956,E
3108,15272,4144,E
3272,16116,1436,E
2448,16816,1372,E
2448,16796,4144,E
1528,15920,6908,E
1320,15920,6708,E
2060,15184,4084,E
3000,15244,1732,E
3244,16068,1732,E
2588,16684,1456,E
1588,16712,3648,E
1264,16028,6264,E
1964,15388,6608,E
2780,15256,4360,E
3204,15928,2100,E
2716,16540,1620,E
1904,16720,3160,E
1460,16008,5644,E
1960,15348,6172,E
1960,15324,4492,E
2700,15964,2444,E
3020,16396,2040,E
2756,16396,3052,E
2052,16492,4920,E
1668,16172,4920,E
1860,15608,6000,E
2440,15404,4800,E
2860,15852,2884,E
2724,16264,2396,E
2324,16396,2972,
1904,16236,4248,
1912,15984,5288,
2172,15820,4988,
2568,15848,3784,
2612,16128,3204,
2544,16196,3300,
2544,16244,4020,
2112,16096,4688,
1884,16096,4744,
1952,15920,4296,
2156,15856,4296,
2364,16044,3652,
2320,16176,3568,
2192,16220,3788,
1948,16004,4060,
1916,16008,4296,
2052,16124,4232,
2172,16096,3856,
2196,16176,3828,
2240,16204,3636,
2124,16204,3712,
2028,16272,3772,
2028,16244,3952,
1996,16192,4032,
2048,16192,3924,
2112,16184,3696,
2140,16172,3680,
2196,16256,3680,
2132,16216,3796,
2180,16092,4032,
2140,16096,4012,
2040,16040,3884,
2064,16136,3880,
2220,16148,3792,
2236,16176,3876,
2232,16076,3852,
2268,16080,3820,
2212,16140,3852,
2248,16136,4024,
2248,16080,3912,
2288,16056,3908,
2464,16056,3956,
2392,16108,3832,
2340,16164,3832,
2340,16096,3876,
2316,16028,4084,
2252,16100,4100,
2324,16100,4280,
2376,16080,4244,
2380,16096,4112,
2376,16188,4132,
2344,16060,4148,
2328,16024,4072,
2200,16124,4044,
2224,15984,4060,
2224,16072,3916,
2276,16052,4104,
2208,16052,4064,
2232,16080,4120,
2172,16044,4120,
2084,16020,4076,
2116,15960,3964,
2132,16020,3940,
1988,16012,3880,
1980,15908,3884,
1984,15964,3952,
2028,15940,3980,
1996,15980,3944,
1948,15988,3820,
2008,15980,3820,
2064,16024,3912,
2064,16004,3752,
2056,16008,3720,
1924,16008,3692,
1888,16112,3732,
1904,16044,3664,
1932,16008,3664,
1864,15928,3676,
1916,15956,3632,
1916,16008,3668,
1872,16012,3720,
1924,16084,3680,
1980,16076,3752,
1932,16024,3720,
1848,15940,3636,
1916,15964,3656,
1932,16088,3784,
1932,16008,3844,
1880,15996,3704,
1784,16088,3728,
1872,16088,3748,
1800,15940,3876,
1736,16000,3876,
1908,16012,3924,
1844,16064,3804,
1800,16012,3656,
1784,16092,3576,
1808,16052,3652,
1912,16064,3736,
1936,16100,3824,
1936,16072,3656,
2024,16144,3852,
2084,16140,3800,
2020,16048,3732,
2020,15980,3656,
2008,16056,3656,
1996,16056,3628,
2016,16088,3740,
1984,16092,3740,
2124,16176,3752,
2116,16168,3664,
2108,16040,3720,
2092,16060,3744,
2120,16024,3648,
2076,16080,3616,
2116,15948,3704,
2140,15896,3708,
2080,15932,3828,
2092,15944,3664,
2212,15916,3748,
2212,15960,3668,
2184,15984,3728,
2252,15984,3616,
2072,16012,3604,
2108,15956,3672,
2236,15824,3672,
2148,15848,3628,
2208,15884,3488,
2208,15936,3592,
2124,15964,3564,
2144,15896,3672,
2136,15900,3484,
2176,15836,3512,
2128,15824,3684,
2148,15876,3680,
2104,15860,3732,
2104,15836,3508,
2136,15784,3564,
2068,15808,3708,
2072,15808,3688,
2056,15828,3676,
2072,15860,3676,
2056,15852,3572,
2120,15876,3508,
2176,15756,3536,
2072,15776,3632,
2124,15700,3644,
2108,15744,3768,
2084,15768,3568,
2052,15748,3664,
2072,15700,3560,
2084,15836,3600,
2060,15820,3756,
2060,15736,3752,
1936,15764,3664,
2076,15764,3628,
2060,15824,3740,
2040,15740,3740,
2092,15728,3648,
2176,15716,3512,
2028,15836,3624,
2064,15816,3732,
2124,15796,3728,
2072,15848,3700,
2016,15880,3656,
2124,15872,3688,
2180,15904,3576,
2248,15948,3520,
2188,15920,3612,
2188,15912,3564,
2196,15912,3448,
2316,15912,3616,
2336,16008,3552,
2248,16056,3592,
2192,16012,3592,
2144,16092,3704,
2168,16016,3532,
2224,16016,3508,
2152,16092,3704,
2212,16100,3520,
2232,16164,3612,
2228,16176,3728,
2208,16120,3744,
2156,16148,3608,
2208,16192,3576,
2208,16188,3748,
2180,16184,3680,
2084,16148,3544,
2240,16148,3600,
2144,16164,3636,
2164,16240,3636,
2240,16176,3664,
2132,16216,3756,
2080,16164,3712,
2112,16180,3496,
2156,16080,3572,
2244,16180,3772,
2232,16108,3724,
2144,16140,3828,
2068,16072,3704,
2132,16076,3664,
2132,16120,3732,
2132,16100,3664,
2140,16064,3540,
2060,16064,3664,
2124,16020,3712,
2112,16024,3712,
2168,16012,3900,
2092,16012,3828,
2112,16008,3692,
2156,16084,3620,
2092,16024,3756,
2188,16028,3740,
2208,16020,3664,
2156,16004,3604,
2132,15948,3728,
2264,15952,3668,
2156,15888,3640,
2156,15932,3544,
2176,16008,3656,
2128,16008,3644,
2128,16016,3640,
2180,15916,3544,
2128,15892,3544,
2072,15944,3532,
2080,15984,3704,
2148,15888,3572,
2116,15832,3528,
2180,15888,3568,
2212,15916,3524,
2100,15908,3528,
2088,15964,3612,
2216,15916,3564,
2244,15932,3576,
2204,15884,3660,
2204,15928,3640,
2228,15928,3632,
2172,15928,3624,
2240,15952,3620,
2248,16004,3620,
2164,16016,3756,
2164,16068,3760,
2100,16032,3624,
2092,16016,3572,
2312,15980,3680,
2264,15940,3604,
2104,16108,3728,
2124,16044,3556,
2156,16056,3628,
2244,16172,3696,
2240,16004,3668,
2240,16028,3832,
2132,16116,3664,
2036,16116,3716,
2164,16076,3784,
2172,16144,3784,
2128,16184,3732,
2156,16064,3768,
2128,16080,3768,
2052,16048,3844,
2108,16080,3864,
1980,16124,3816,
1944,16292,3948,
2040,16232,3772,
2016,16240,3892,
1996,16152,3848,
2012,16248,3592,
2012,16272,3676,
2056,16180,3732,
2056,16180,3652,
2168,16192,3740,
2096,16160,3780,
2076,16248,3780,
2180,16164,3748,
2120,16124,3752,
2072,16144,3780,
2148,16112,3676,
2136,16196,3636,
2084,16084,3752,
2056,16036,3684,
2232,16088,3792,
2144,16096,3892,
2084,16100,3896,
2164,16092,3784,
2164,16044,3848,
2080,16064,3868,
2108,16064,3824,
2272,16108,3652,
2204,16048,3652,
2236,16092,3676,
2244,16124,3776,
2324,16148,3724,
2312,16144,3772,
2288,16136,3768,
2348,16092,3728,
2240,15940,3840,
2116,16048,3692,
2260,16056,3656,
2276,16044,3720,
2156,15988,3796,
2156,16100,3728,
2160,16164,3768,
2200,16164,3740,
2244,16100,3688,
2192,16152,3688,
2176,16168,3652,
2176,16112,3600,
2172,16044,3580,
2132,15944,3588,
2160,15964,3780,
2128,16048,3856,
2056,16108,3720,
2044,16056,3744,
2056,15960,3760,
2184,16004,3572,
2176,15988,3576,
2176,15984,3672,
2140,16064,3616,
2228,16052,3540,
2212,16052,3664,
2280,16072,3588,
2236,16028,3588,
2192,16044,3648,
2212,16044,3572,
2220,16012,3688,
2148,15984,3596,
2184,16004,3584,
2160,15996,3720,
2076,15968,3636,
2088,15980,3648,
2200,16052,3660,
2072,16068,3792,
2080,16060,3684,
2080,16068,3672,
2200,16064,3672,
2112,16064,3616,
2160,15944,3712,
2232,15956,3712,
2040,16076,3712,
2096,15996,3688,
2100,16016,3772,
2016,16072,3848,
2076,16036,3760,
2076,16008,3792,
2224,16048,3824,
2132,15972,3832,
2052,15968,3840,
2128,15888,3836,
2132,15940,3820,
2132,16000,3964,
2068,15984,3900,
2084,15984,3892,
2044,16000,3960,
2080,16004,3900,
2208,16016,3900,
2232,15956,3932,
2204,16040,3848,
2164,16056,3664,
2248,16112,3760,
2240,16196,3668,
2184,16120,3728,
2144,16100,3696,
2164,16072,3476,
2172,16052,3616,
2100,16032,3804,
2100,16048,3832,
2144,16064,3776,
2144,16060,3860,
2304,16060,3772,
2120,16132,3664,
2108,16220,3664,
2148,16092,3728,
2208,15944,3824,
2080,15996,3720,
2160,16084,3752,
2032,16088,3812,
2036,15984,3812,
2060,16068,3696,
1948,16024,3924,
2036,16048,3792,
2044,16032,3812,
2064,15988,3780,
2064,16072,3744,
2068,16048,3760,
2188,16048,3820,
2124,16040,3696,
2116,16008,3696,
2224,16008,3660,
2228,15960,3836,
2216,16000,3776,
2232,16088,3744,
2084,16092,3728,
2236,16040,3836,
2220,16072,3860,
2220,16040,3932,
2208,16112,3796,
2212,16012,3788,
2332,16040,3824,
2332,16048,3860,
2312,16096,3932,
2252,16096,3920,
2184,15968,3912,
2228,16056,3996,
2352,16084,3996,
2292,15972,3928,
2232,15928,3724,
2356,16024,3644,
2348,16024,3812,
2360,15984,3908,
2352,16016,3804,
2364,16036,3776,
2328,16012,3812,
2288,16008,3748,
2336,15976,3676,
2312,15968,3732,
2312,15976,3624,
2224,15932,3672,
2284,15932,3792,
2272,16040,3912,
2396,16048,3912,
2244,16040,3788,
2316,16080,3780,
2312,16164,3816,
2296,16080,3824,
2408,16092,3852,
2332,16052,3932,
2280,16016,3796,
2388,16008,3724,
2416,16056,3676,
2288,16068,3684,
2304,16088,3612,
2304,15972,3792,
2280,15928,3820,
2356,15928,3820,
2392,15948,3828,
2360,16048,3828,
2152,15956,3832,
2200,15904,3924,
2272,15980,3768,
2196,15992,3864,
2136,15912,3936,
2228,15948,3884,
2180,15860,3936,
2200,15976,3932,
2060,16056,3868,
2072,15988,3924,
2148,15932,3896,
2148,16040,3908,
2156,16008,3924,
2192,15972,3904,
2216,15972,4016,
2292,15996,3936,
2248,16132,3936,
2176,16092,3960,
2092,16028,4004,
2216,16136,3932,
2116,16256,3908,
2076,16244,4068,
2160,16212,3940,
2216,16184,4024,
2000,16176,4036,
2120,16252,3976,
2116,16208,3892,
2056,16244,3884,
2056,16264,3876,
2104,16244,3816,
2024,16244,3828,
2060,16272,3704,
2092,16268,3704,
2132,16236,3636,
2120,16232,3588,
2184,16292,3596,
2140,16124,3500,
2164,16100,3608,
2084,16180,3484,
2196,16092,3464,
2200,16120,3396,
2076,16096,3272,
2184,16044,3424,
2124,16080,3384,
2124,16020,3336,
2232,16140,3404,
2176,16140,3380,
2188,16188,3308,
2132,16100,3308,
2048,16048,3376,
1984,15960,3536,
2064,16004,3568,
1992,15984,3608,
2040,16036,3688,
2056,16044,3804,
2004,16044,3768,
2012,16052,3788,
2036,16096,3840,
2044,16004,3884,
2020,16100,3988,
2020,16052,4084,
2004,16052,4036,
1876,16172,4060,
1900,16172,3988,
1884,16136,3948,
1980,16056,3948,
1912,16000,4016,
1964,16092,4072,
1992,16072,3964,
2060,16096,4144,
2000,16096,4004,
2012,16036,3852,
2056,16088,3856,
2116,16100,3848,
2132,16092,3768,
2116,16112,3756,
2228,16100,3608,
2228,16104,3656,
2200,16156,3708,
2140,16156,3656,
2104,16104,3580,
2220,16120,3580,
2208,16004,3552,
2220,16052,3684,
2184,16100,3640,
2156,16080,3644,
2104,16088,3536,
1960,16044,3580,
2044,16036,3580,
2152,16096,3456,
2128,16068,3488,
2072,16044,3480,
2208,16112,3480,
2208,16100,3620,
1960,16096,3592,
1864,16096,3684,
1924,16056,3736,
2036,16056,3696,
2000,15948,3696,
1896,16020,3644,
1784,16084,3756,
1856,15972,3912,
1912,15960,3868,
1848,15948,3744,
1720,15996,3792,
1800,16020,3916,
1784,15940,3964,
1728,16032,3904,
1744,16028,3780,
1744,16096,4056,
1920,16124,3944,
1928,16076,3828,
1828,16076,3920,
1904,16116,3928,
1992,16184,3928,
2004,16192,3848,
1960,16176,3824,
2036,16204,3844,
2032,16168,3968,
2100,16216,3952,
2124,16148,3824,
2184,16136,3836,
2132,16160,3828,
2096,16124,3876,
2140,16056,3836,
2112,16120,3964,
2112,16120,3868,
2220,16088,3700,
2272,16088,3760,
2240,16076,3760,
2212,16072,3760,
2220,16124,3856,
2176,16136,3712,
2192,16100,3832,
2236,16128,3844,
2212,15996,3704,
2144,16020,3592,
2196,16136,3684,
2224,16092,3840,
2168,16008,3804,
2132,16112,3648,
2196,16112,3700,
2196,16084,3724,
2224,16000,3660,
2100,16000,3676,
2124,15948,3784,
2132,15992,3816,
2108,16044,3816,
2172,16028,3820,
2176,15912,3624,
2152,15976,3724,
2152,16080,3848,
2108,15956,3948,
2184,16000,3920,
2192,15944,3880,
2132,15980,3840,
2108,15980,3936,
2096,15956,3876,
2128,16016,3940,
2128,16064,4000,
2172,16052,3960,
2168,16052,3828,
2152,16092,3908,
2152,15992,3908,
2144,16016,3892,
2252,16016,3880,
2196,16024,3852,
2144,15964,4052,
2096,16056,3820,
2192,16036,3660,
2148,16036,3776,
2100,15972,3784,
2100,15968,3852,
2104,15956,3752,
2104,16044,3660,
2104,15980,3732,
2156,15928,3848,
2080,15928,3856,
1972,15928,3896,
1948,15976,3896,
2092,16016,3976,
2152,16024,3852,
2132,15976,3828,
2104,15996,3916,
2132,16036,3864,
2044,16068,3792,
2132,16012,3836,
1996,16000,3768,
2044,16056,3820,
2092,16012,3784,
2016,15984,3612,
2016,16000,3844,
1996,16028,3704,
2060,16028,3628,
2028,15984,3712,
1980,15948,3752,
2048,15976,3752,
1976,16016,3816,
1968,15964,4008,
2000,15928,3876,
1964,15980,3836,
2024,15980,3748,
1956,15924,3780,
2008,15960,3992,
2024,16000,3896,
1956,16020,3696,
1892,16060,3784,
1900,15968,3736,
1900,15992,3832,
1968,16044,3772,
2108,16044,3792,
1996,16032,3796,
1936,16008,3796,
2016,16080,3752,
1988,16116,3896,
2032,16140,3916,
1988,16008,3748,
2044,15976,3668,
1940,15988,3736,
2060,16060,3660,
2044,16004,3668,
1924,15996,3792,
2004,16052,3812,
2048,16040,3780,
2048,16004,3636,
2080,16088,3784,
2036,16088,3788,
2040,16140,3816,
2028,16080,3816,
2060,16072,3732,
2132,16052,3836,
2120,16020,3920,
2124,16060,3788,
2096,16112,3756,
2228,16104,3724,
2144,16120,3640,
2052,16108,3700,
2056,16096,3760,
2108,16048,3796,
2092,16108,3768,
2092,16132,3832,
2188,16144,3912,
2140,16144,3876,
2144,16160,3700,
2152,16064,3788,
2152,16036,3788,
2140,16044,3816,
2132,16044,3716,
2140,16148,3668,
2172,16132,3724,
2164,16048,3768,
2116,16100,3724,
2064,16128,3676,
2176,16128,3660,
2108,16100,3724,
2120,16080,3720,
1944,16108,3836,
1944,16084,3800,
1976,16160,3720,
2040,16160,3684,
2160,16056,3544,
2028,16164,3544,
2032,16156,3640,
2052,16132,3712,
1968,16152,3828,
1936,16168,3772,
2012,16056,3680,
1856,16204,3796,
1996,16144,3876,
2052,16040,3656,
1904,16112,3628,
1920,16028,3684,
1968,16040,3828,
1968,16120,3696,
1884,16136,3808,
1796,16136,3896,
1920,16068,3788,
1996,16128,3788,
1952,16144,3852,
1956,16120,3864,
1904,16088,3804,
