ax,ay,az,
2192,15612,4664,
2200,15544,4832,
2240,15544,4776,
2232,15636,4660,
2276,15736,4660,
2244,15800,4696,
2192,15636,4732,
2332,15684,4872,
2332,15684,4772,
2268,15764,4824,
2212,15684,4840,
2192,15724,4696,
2228,15816,4572,
2268,15724,4636,
2424,15688,4704,
2496,15684,4684,
2496,15712,4652,
2384,15776,4616,
2416,15776,4640,
2340,15816,4840,
2404,15848,4840,
2440,15844,4788,
2392,15788,4664,
2480,15692,4844,
2348,15772,4748,
2404,15860,4752,
2432,15776,4896,
2416,15852,4848,
2488,15912,4900,
2484,15900,4784,
2460,15828,4812,
2500,15820,4848,
2500,15740,4888,
2436,15812,4948,
2520,15812,4900,
2576,15840,4804,
2452,15888,4796,
2484,15812,4796,
2600,15756,4876,
2572,15624,4820,
2504,15680,4928,
2412,15720,4832,
2356,15652,4808,
2480,15720,4840,
2512,15820,4928,
2640,15736,4972,
2620,15776,5040,
2612,15808,4980,
2612,15816,4912,
2608,15804,4792,
2616,15852,4832,
2532,15852,4816,
2556,15740,4984,
2532,15724,4984,
2684,15792,5176,
2504,15700,5072,
2576,15704,4996,
2592,15776,5032,
2636,15884,5148,
2608,15764,5196,
2628,15820,5144,
2528,15688,4944,
2628,15700,4916,
2628,15784,5012,
2608,15756,4932,
2608,15844,4836,
2600,15816,4656,
2572,15816,4652,
2660,15732,4728,
2608,15736,4728,
2496,15792,4620,
2560,15776,4556,
2640,15768,4592,
2656,15728,4580,
2804,15612,4500,
2700,15564,4452,
2724,15644,4448,
2704,15728,4420,
2680,15712,4360,
2772,15644,4512,
2832,15624,4484,
2832,15592,4456,
2660,15564,4640,
2676,15564,4660,
2788,15736,4620,
2784,15748,4624,
2712,15700,4624,
2728,15624,4608,
2776,15724,4880,
2764,15788,4980,
2664,15824,4980,
2684,15824,5084,
2680,15740,5268,
2712,15728,5072,
2664,15684,5100,
2684,15736,5208,
2520,15740,5256,
2520,15764,5184,
2520,15824,5144,
2508,15796,5164,
2588,15796,5288,
2584,15752,5188,
2564,15736,5188,
2504,15904,5132,
2496,15900,5100,
2452,15852,5204,
2460,15884,5188,
2332,15872,5076,
2360,15896,4964,
2416,15900,4992,
2252,15916,4972,
2328,15968,4904,
2316,15908,4884,
2352,15900,4764,
2352,16016,4932,
2424,15960,4864,
2344,15960,4816,
2304,15876,4772,
2292,15932,4772,
2256,15984,4796,
2276,15960,4684,
2268,15976,4860,
2332,15908,4864,
2356,15976,4720,
2368,15972,4712,
2336,15992,4620,
2348,15980,4544,
2308,15864,4656,
2276,15836,4760,
2272,15820,4844,
2272,15876,5020,
2292,15848,5028,
2216,15880,5016,
2328,15880,4944,
2424,15912,4892,
2316,15908,4892,
2300,15896,4832,
2372,15812,4932,
2380,15868,5052,
2316,15832,5108,
2332,15868,5044,
2312,15824,5100,
2296,15704,5144,
2344,15776,5056,
2332,15884,4888,
2268,15808,5028,
2208,15816,5044,
2208,15828,5044,
2320,15872,5040,
2204,15872,5160,
2216,15860,5172,
2352,15904,5172,
2256,15904,4932,
2236,15940,4984,
2252,15816,5108,
2268,15796,5056,
2280,15748,4988,
2220,15768,4880,
2304,15712,4796,
2404,15768,5024,
2436,15788,5044,
2412,15856,4980,
2300,15832,4968,
2300,15768,5072,
2352,15700,5008,
2376,15700,4964,
2408,15644,5040,
2380,15712,4980,
2404,15796,4980,
2472,15736,5144,
2508,15700,5032,
2516,15724,5036,
2428,15704,4920,
2336,15804,5032,
2420,15688,5088,
2372,15740,5040,
2384,15656,5004,
2392,15692,4928,
2312,15692,4824,
2368,15656,4852,
2368,15752,4956,
2312,15748,4964,
2356,15748,4928,
2376,15788,4888,
2304,15772,4888,
2344,15728,5028,
2268,15828,5024,
2180,15868,4992,
2216,15856,5052,
2224,15808,4956,
2196,15776,4868,
2192,15840,4996,
2076,15896,5112,
2112,15872,5084,
2124,15880,5124,
2112,15876,5248,
2112,15916,5056,
2132,15864,5016,
2084,15864,5148,
2096,15900,5176,
2088,15896,5176,
2080,15932,5268,
2044,15880,5376,
2088,15852,5304,
2056,15892,5156,
2080,15780,5216,
2140,15788,5280,
2016,15864,5236,
2140,15868,5288,
2092,15820,5288,
2160,15876,5308,
2132,15848,5244,
2132,15820,5224,
2192,15768,5312,
2180,15776,5336,
2120,15776,5232,
2128,15716,5272,
2132,15768,5272,
2188,15732,5320,
2108,15820,5296,
2084,15812,5376,
2176,15824,5252,
2176,15792,5208,
2168,15716,5212,
2184,15864,5244,
2156,15844,5344,
2180,15776,5312,
2256,15740,5228,
2160,15780,5220,
2160,15752,5116,
2192,15840,5184,
2164,15840,5160,
2228,15712,5136,
2300,15704,5136,
2256,15792,5212,
2340,15808,5132,
2288,15676,5120,
2348,15736,5176,
2356,15696,5228,
2276,15756,5172,
2304,15776,5172,
2204,15788,5160,
2300,15872,5120,
2376,15872,5172,
2336,15864,5224,
2336,15876,5100,
2360,15808,5084,
2292,15808,5048,
2232,15724,5084,
2288,15840,5076,
2364,15820,5076,
2344,15852,5220,
2268,15856,5108,
2240,15768,5188,
2220,15792,5172,
2200,15836,5276,
2388,15880,5068,
2364,15916,5164,
2308,15864,5152,
2368,15876,5080,
2268,15876,5120,
2276,15876,5080,
2276,15972,5188,
2332,15996,5148,
2272,15996,5120,
2308,15884,5228,
2244,15984,5228,
2172,15960,5216,
2192,15916,5216,
2228,15940,5080,
2292,15972,5176,
2188,16044,5164,
2204,16012,5156,
2236,15920,5092,
2228,16008,5156,
2192,16020,4976,
2260,16008,4888,
2180,16084,5072,
2180,16028,5132,
2180,16040,5148,
2184,16040,5080,
2212,16164,5260,
2044,16140,5260,
2080,16080,5124,
2076,16136,5092,
2124,16168,5000,
2112,16228,5188,
2060,16244,5016,
2000,16196,5036,
1984,16128,5044,
2024,16164,4944,
2072,16132,4900,
2028,16148,4868,
1896,16156,4996,
1896,16108,4976,
1904,16124,4996,
1900,16056,4812,
1956,16056,4960,
1936,15976,4960,
1876,16076,4960,
1896,15940,5008,
1900,15884,4912,
1888,15988,4828,
1864,15944,4788,
1876,15964,4916,
1880,16012,5028,
1872,16000,4896,
1936,15992,4940,
1808,15964,4748,
1824,15924,4852,
1840,15996,4732,
1840,16008,4864,
1872,15844,4808,
1960,15844,4732,
2012,15908,4640,
2048,15976,4640,
2008,15912,4768,
1952,15848,4808,
1992,15872,4808,
1984,15752,4808,
2092,15844,4724,
2088,15856,4736,
1984,15824,4720,
1924,15828,4672,
1956,15812,4728,
2100,15888,4868,
2000,15924,4840,
2000,15872,4828,
2048,15928,4708,
2028,15928,4668,
1988,15904,4616,
2004,15952,4616,
2100,15980,4480,
2168,16008,4652,
2112,15908,4460,
2016,15936,4404,
2040,16016,4524,
2068,15976,4472,
2100,15944,4472,
2156,15984,4456,
2116,15948,4396,
2112,15884,4332,
2196,15864,4408,
2196,15884,4484,
2216,15924,4464,
2224,15884,4416,
2196,15884,4396,
2268,15888,4388,
2224,15932,4388,
2256,15928,4380,
2232,15932,4356,
2120,15832,4428,
2208,15880,4448,
2304,15900,4532,
2388,15872,4592,
2436,15888,4624,
2460,15976,4396,
2560,15896,4460,
2616,15884,4520,
2612,15888,4516,
2612,15968,4556,
2588,15952,4752,
2600,15952,4760,
2596,15936,4700,
2636,15936,4700,
2656,15844,4792,
2740,15924,4864,
2744,15960,4856,
2660,15968,4932,
2664,15932,4852,
2564,15904,4776,
2528,15924,4784,
2548,15820,4816,
2496,15860,4784,
2512,15968,4748,
2540,15920,4856,
2540,15896,4652,
2548,15872,4748,
2484,15872,4780,
2520,15828,4652,
2440,15824,4652,
2348,15764,4496,
2444,15776,4752,
2520,15732,4744,
2404,15712,4632,
2464,15644,4520,
2448,15600,4564,
2428,15644,4592,
2408,15776,4636,
2372,15740,4632,
2440,15628,4652,
2392,15692,4656,
2392,15656,4704,
2420,15596,4808,
2344,15552,4872,
2300,15552,4904,
2320,15468,4992,
2320,15464,4992,
2288,15500,4920,
2300,15536,5084,
2268,15572,5020,
2212,15572,4936,
2332,15520,5052,
2240,15560,5068,
2192,15596,5032,
2192,15612,5124,
2112,15672,5172,
2268,15640,5012,
2232,15612,5136,
2232,15656,5016,
2220,15628,5028,
2080,15628,5248,
2116,15600,5212,
2164,15644,5212,
2164,15624,5176,
2092,15688,5136,
2196,15616,5072,
2184,15652,5028,
2188,15548,5060,
2268,15572,5184,
2364,15672,5044,
2320,15624,5104,
2300,15636,5168,
2252,15624,5104,
2232,15568,5012,
2232,15588,5212,
2348,15596,5188,
2268,15596,5236,
2276,15564,5232,
2344,15532,5236,
2344,15560,5236,
2432,15612,5188,
2248,15700,5176,
2208,15600,5192,
2232,15576,5232,
2276,15564,5276,
2204,15588,5156,
2160,15580,5084,
2304,15680,5300,
2280,15628,5284,
2068,15620,5264,
2068,15588,5252,
2104,15616,5224,
1948,15584,5240,
2056,15584,5220,
1968,15716,5392,
2096,15568,5392,
2112,15540,5336,
2112,15616,5328,
2068,15604,5304,
2024,15680,5192,
2004,15688,5404,
2048,15624,5448,
2004,15632,5512,
2004,15748,5312,
1976,15780,5272,
1944,15704,5164,
1936,15680,5256,
1936,15712,5284,
1984,15688,5252,
1892,15688,5356,
1964,15612,5428,
2000,15692,5428,
1860,15628,5464,
1816,15688,5448,
1876,15684,5400,
1904,15572,5348,
1924,15596,5284,
1888,15596,5368,
1964,15692,5348,
1932,15668,5312,
1932,15696,5212,
1948,15648,5236,
1852,15640,5248,
1852,15612,5320,
1900,15548,5344,
1932,15548,5368,
1872,15584,5376,
2044,15604,5204,
2032,15548,5204,
1872,15564,5228,
1892,15680,5236,
1916,15652,5228,
1844,15604,5196,
1880,15624,5248,
1916,15544,5132,
1796,15608,5052,
1804,15600,5148,
1872,15580,5252,
1944,15696,5320,
1980,15636,5212,
1980,15708,5136,
1972,15668,5220,
1884,15668,5216,
1916,15628,5152,
1948,15680,5152,
2036,15652,5088,
2044,15728,5060,
2032,15652,5008,
2120,15644,5040,
2176,15652,5104,
2084,15672,4988,
2100,15672,5004,
2196,15668,5092,
2156,15692,5024,
2188,15752,5012,
2168,15724,5124,
2168,15612,5120,
2260,15524,5000,
2316,15524,4980,
2200,15596,5012,
2140,15640,5012,
2248,15684,4936,
2440,15704,4928,
2368,15700,4956,
2372,15644,4916,
2252,15636,4912,
2328,15564,4824,
2408,15592,4864,
2484,15564,4996,
2420,15624,5044,
2480,15608,5016,
2480,15604,4972,
2480,15668,4888,
2388,15596,4892,
2400,15640,4832,
2496,15640,4756,
2532,15612,4716,
2476,15644,4716,
2424,15652,4900,
2516,15724,4956,
2540,15688,4860,
2564,15680,4888,
2440,15704,4888,
2476,15652,4872,
2600,15636,4816,
2664,15696,4836,
2656,15680,4772,
2588,15684,4844,
2612,15740,4952,
2612,15708,4936,
2532,15604,4868,
2580,15604,4856,
2576,15672,4744,
2612,15612,4744,
2560,15700,4908,
2576,15800,5056,
2640,15680,4976,
2680,15732,4944,
2588,15652,4828,
2552,15604,4876,
2572,15724,4980,
2656,15732,5028,
2596,15648,4900,
2640,15696,4856,
2684,15740,4888,
2684,15680,4936,
2712,15616,4992,
2644,15616,4984,
2600,15704,4848,
2728,15680,4904,
2672,15752,4904,
2596,15680,4940,
2676,15664,4820,
2668,15756,5004,
2544,15676,4912,
2576,15732,4972,
2572,15628,4928,
2528,15696,4988,
2560,15680,4876,
2556,15736,4820,
2580,15688,5076,
2580,15560,4952,
2644,15600,4976,
2496,15624,4980,
2620,15624,4988,
2556,15616,5004,
2504,15676,5004,
2628,15676,5064,
2588,15656,5032,
2504,15600,5024,
2436,15628,5052,
2444,15584,5052,
2496,15704,5044,
2448,15668,5112,
2428,15624,5076,
2360,15664,4912,
2348,15652,4924,
2364,15576,5172,
2364,15608,5192,
2404,15696,4988,
2364,15696,5124,
2320,15732,5088,
2260,15672,5088,
2276,15644,5084,
2212,15728,5120,
2276,15720,5132,
2288,15672,5196,
2236,15760,5180,
2264,15764,5116,
2236,15792,5020,
2192,15812,5000,
2192,15880,5188,
2264,15888,5220,
2268,15876,5096,
2268,15780,5132,
2220,15880,5144,
2116,15880,5312,
2168,15804,5264,
2200,15816,5220,
2156,15776,5220,
2076,15836,5172,
2012,15820,5172,
2024,15832,5244,
2112,15792,5104,
2100,15864,5280,
2012,15960,5244,
1924,15996,5196,
1996,15896,5276,
2056,15944,5300,
2068,16044,5084,
2068,16016,5148,
2140,15960,5136,
2084,15968,5136,
1992,15968,5172,
2056,16008,5072,
2172,16016,5072,
2116,15952,4968,
2104,15988,4980,
2044,16056,4964,
2172,16000,5048,
2016,15972,5124,
2096,16044,5100,
2160,16044,4972,
2096,16056,4972,
2076,16052,4988,
2132,16048,5072,
2048,15976,4980,
2048,15968,5040,
2108,16036,5052,
2112,16036,4892,
2168,16048,4892,
2148,16048,4892,
2160,15988,4896,
2096,15920,5056,
2060,15972,5044,
2120,16024,4928,
2184,15980,4784,
2156,15968,4928,
2076,15968,5052,
2088,16020,5028,
2084,15948,4848,
2164,16020,4856,
2224,16020,4876,
2224,15972,4844,
2248,15956,4864,
2244,15956,4708,
2292,15940,4668,
2148,15900,4668,
2296,15896,4748,
2348,15876,4952,
2224,15836,4912,
2260,15876,4748,
2256,15996,4728,
2280,16032,4728,
2220,15988,4688,
2316,15940,4736,
2292,15948,4732,
2320,15912,4632,
2284,15868,4604,
2284,15968,4676,
2340,15804,4776,
2244,15924,4700,
2336,15924,4664,
2288,15856,4712,
2252,15852,4712,
2256,15796,4776,
2328,15844,4708,
2284,15836,4792,
2352,15860,4752,
2332,15816,4688,
2248,15880,4712,
2332,15820,4792,
2304,15860,4700,
2348,15912,4804,
2356,15880,4804,
2396,15848,4640,
2396,15760,4724,
2420,15728,4660,
2412,15728,4608,
2380,15748,4656,
2392,15736,4656,
2324,15784,4536,
2344,15772,4652,
2444,15764,4492,
2532,15776,4484,
2624,15772,4548,
2408,15764,4704,
2428,15724,4592,
2416,15784,4588,
2348,15848,4644,
2452,15704,4656,
2448,15724,4552,
2448,15684,4668,
2460,15712,4632,
2416,15712,4672,
2428,15772,4596,
2548,15756,4596,
2504,15836,4500,
2472,15844,4660,
2492,15784,4764,
2492,15808,4608,
2504,15684,4760,
2476,15748,4836,
2488,15708,4728,
2580,15688,4608,
2596,15740,4660,
2544,15712,4640,
2520,15732,4664,
2520,15696,4644,
2488,15712,4636,
2564,15712,4680,
2608,15780,4600,
2492,15744,4680,
2532,15680,4680,
2500,15668,4804,
2524,15732,4760,
2564,15740,4636,
2540,15788,4548,
2484,15840,4768,
2448,15840,4880,
2592,15744,4792,
2612,15768,4688,
2584,15828,4668,
2540,15740,4856,
2632,15764,4860,
2632,15788,4744,
2572,15780,4620,
2540,15780,4752,
2648,15832,4816,
2636,15760,4816,
2584,15820,4868,
2540,15864,4772,
2604,15904,4760,
2636,15840,4732,
2556,15872,4864,
2620,15764,4888,
2640,15896,4776,
2608,15872,4764,
2620,15860,4772,
2512,15844,4840,
2564,15780,4732,
2564,15756,4864,
2452,15728,4916,
2496,15728,4928,
2428,15752,4864,
2404,15772,4864,
2440,15780,4728,
2448,15788,4896,
2396,15740,4856,
2388,15748,4928,
2320,15752,5052,
2400,15824,4972,
2472,15824,4920,
2348,15748,4928,
2192,15652,4928,
2244,15636,4960,
2160,15720,4952,
2160,15668,5072,
2188,15684,5056,
2212,15684,5060,
2232,15732,5092,
2208,15696,5100,
2160,15780,5100,
2172,15752,5124,
2084,15740,5020,
2076,15796,5072,
2080,15788,5228,
2104,15884,5016,
2156,15948,4884,
2164,15828,5072,
2144,15840,5104,
2080,15748,5028,
2156,15732,5080,
2184,15816,5004,
2184,15764,4980,
2072,15780,5008,
2060,15780,4912,
1816,15796,4768,
1968,15676,4768,
2044,15664,4920,
1984,15740,4824,
1988,15756,4668,
1972,15796,4604,
2028,15728,4544,
1960,15640,4416,
2168,15660,4604,
2060,15660,4648,
2036,15660,4648,
2020,15668,4392,
2052,15704,4596,
2052,15612,4572,
2172,15592,4536,
2184,15592,4644,
2224,15636,4708,
2184,15700,4708,
2124,15732,4652,
2180,15664,4688,
2228,15668,4736,
2196,15772,4764,
2144,15816,4548,
2192,15824,4748,
2208,15840,4832,
2220,15816,4748,
2124,15780,4664,
2268,15768,4736,
2228,15840,4744,
2228,15864,4728,
2244,15848,4760,
2204,15848,4936,
2212,15900,4908,
2144,15820,4872,
2180,15836,4872,
2132,15956,5060,
2116,15916,5032,
2084,15868,5112,
2180,15924,4964,
2184,15908,4860,
2220,15928,4872,
2172,15928,4848,
2224,15932,4868,
2316,15932,4904,
2208,15892,4932,
2188,15848,4800,
2188,15876,4868,
2288,15848,4780,
2276,15848,4756,
2364,15984,4768,
2344,15916,4768,
2436,15904,4768,
2348,15884,4808,
2288,15848,4760,
2280,15844,4688,
2348,15792,4564,
2312,15772,4620,
2364,15776,4532,
2344,15776,4480,
2348,15764,4276,
2348,15632,4288,
2348,15816,4488,
