ax,ay,az,label
816,14084,8872,
896,14084,8748,
900,14072,8680,
936,14072,8800,
756,14004,8684,
664,13960,8684,
636,14128,8792,
588,14024,8776,
544,14088,8752,
504,14120,8880,
444,14016,8900,
384,14068,8828,
292,14140,8776,
344,14216,8928,
388,14076,9032,
308,14104,9104,
236,14188,9088,
236,14220,8984,
256,14224,8760,
252,14224,8732,
212,14084,8808,
236,14028,8808,
372,14104,8856,
348,14052,8796,
340,14124,8912,
396,14076,8900,
344,14076,0,
4000276,14088,9076,
280,14088,9092,
340,14064,9036,
232,14016,9012,
328,14016,9012,
316,14028,9048,
320,14172,9164,
392,14116,9108,
316,14068,9132,
400,14128,9164,
376,14116,9136,
276,14072,9088,
332,14056,8960,
344,14136,9144,
396,14204,9040,
360,14224,8996,
360,14168,9128,
420,14148,9184,
356,14148,9128,
372,14180,9172,
424,14096,9172,
420,14196,9152,
432,14216,9264,
420,14232,9080,
440,14188,8992,
436,14052,9188,
468,14124,9244,
400,14228,9188,
272,14196,9272,
296,14192,9272,
408,14208,9336,
416,14076,9268,
416,14068,9244,
360,14168,9344,
356,14168,9372,
440,14100,9312,
420,14108,9364,
508,14168,9364,
476,14104,9188,
420,14096,9228,
440,14076,9228,
492,14176,8984,
584,14224,9072,
532,14184,9120,
524,14140,9192,
560,14148,9304,
592,14096,9228,
612,14152,9124,
608,14100,9204,
608,14168,9188,
664,14216,9216,
564,14216,9188,
492,14132,9220,
528,14164,9220,
600,14180,9148,
648,14124,9168,
564,14176,9108,
536,14176,9152,
444,14288,8988,
412,14208,9128,
508,14168,9224,
544,14128,9164,
556,14152,9196,
416,14168,9140,
436,14180,9204,
436,14232,9304,
512,14208,9184,
560,14208,9120,
452,14232,9200,
500,14140,9184,
384,14140,9184,
376,14196,9148,
416,14220,9120,
332,14204,8960,
356,14136,9196,
380,14156,9172,
312,14192,9220,
300,14176,9144,
268,14156,9292,
324,14196,9324,
308,14264,9256,
332,14152,9300,
332,14104,9140,
404,14200,9076,
292,14200,9180,
372,14180,9020,
240,14212,9020,
276,14120,9104,
396,14112,9064,
344,14104,9052,
328,14184,9180,
324,14080,9136,
328,14048,9072,
396,14124,9152,
360,14116,9256,
344,14036,9136,
312,14196,9196,
320,14096,9288,
320,14080,9172,
404,14124,9104,
428,14124,9172,
428,14184,9144,
276,14144,9076,
336,14060,9076,
372,14196,9244,
344,14228,9232,
364,14040,9168,
392,14040,9116,
408,14092,9212,
444,14056,9220,
388,14092,9220,
464,14076,9308,
392,14068,9128,
316,14060,9184,
396,14048,9244,
396,14016,9124,
340,14024,9228,
452,14024,9192,
404,14080,9100,
564,14160,9100,
468,14164,9068,
420,14040,9012,
392,14076,9080,
408,14152,9220,
412,14120,9112,
356,14160,9236,
352,14204,9180,
432,14156,9040,
440,14180,9068,
464,14164,9144,
468,14164,9128,
468,14176,9096,
420,14168,9092,
604,14168,9060,
456,14188,9128,
400,14232,9396,
540,14220,9396,
516,14264,9328,
580,14268,9304,
500,14272,9180,
572,14224,9324,
648,14312,9312,
596,14368,9324,
584,14340,9320,
568,14396,9104,
548,14400,9300,
660,14400,9340,
668,14352,9340,
668,14288,9356,
716,14324,9296,
732,14324,9380,
672,14340,9424,
588,14392,9424,
704,14372,9332,
672,14348,9196,
708,14356,9304,
696,14352,9324,
684,14316,9244,
496,14220,9328,
600,14244,9172,
720,14248,9192,
668,14204,9292,
800,14232,9304,
680,14228,9196,
680,14256,9196,
592,14264,9124,
572,14264,9184,
576,14296,9060,
548,14220,9052,
544,14084,9052,
528,14028,9108,
380,14036,9248,
348,14108,9088,
324,14020,9068,
336,14024,9072,
320,13948,9004,
260,13964,8992,
268,13892,8936,
220,13888,8868,
204,13968,9076,
204,14008,9076,
224,14048,9052,
232,14008,8928,
268,14008,8952,
248,14028,8932,
188,14036,8932,
236,14112,9024,
256,14096,9032,
328,14160,9208,
440,14124,9164,
432,14060,9156,
384,14188,9140,
424,14180,9104,
460,14272,9184,
512,14228,9048,
512,14216,9160,
480,14236,9144,
480,14256,9048,
504,14216,9076,
444,14216,9212,
484,14160,9144,
472,14232,9040,
436,14228,9040,
428,14228,8888,
420,14220,8916,
436,14220,9068,
384,14236,8980,
376,14256,9068,
436,14324,9000,
304,14356,8900,
280,14292,9140,
296,14340,9040,
188,14292,9100,
220,14208,9148,
220,14240,9264,
396,14328,9340,
280,14328,9296,
168,14364,9356,
300,14412,9356,
232,14444,9252,
200,14404,9244,
188,14308,9196,
308,14352,9180,
212,14332,9236,
208,14400,9212,
252,14308,9328,
196,14204,9308,
92,14208,9144,
208,14172,9316,
288,14220,9224,
288,14256,9164,
244,14140,9252,
364,14140,9212,
268,14152,9024,
316,14160,9196,
352,14204,9196,
356,14144,9224,
324,14120,9088,
364,14184,9140,
472,14116,9188,
564,14056,9196,
480,14060,9120,
512,14092,9220,
620,14080,9184,
680,14044,9140,
672,13952,9108,
720,14016,9108,
720,14016,9128,
704,14036,9108,
848,14036,9076,
968,14048,9040,
956,14096,9040,
996,14076,9136,
1008,14000,9136,
964,14024,9156,
960,13988,9160,
1056,14028,9224,
1008,14124,9324,
1048,14100,9304,
1108,14136,9308,
1008,14160,9344,
980,14180,9396,
1020,14204,9172,
1020,14112,9136,
924,14220,9224,
948,14220,9288,
972,14168,9300,
836,14196,9288,
752,14200,9288,
772,14152,9312,
764,14236,9224,
692,14180,9128,
700,14236,9132,
664,14264,9184,
552,14232,9356,
516,14180,9348,
492,14180,9204,
508,14236,9316,
540,14216,9280,
440,14264,9284,
440,14256,9204,
424,14168,9184,
416,14168,9324,
300,14156,9384,
284,14216,9384,
280,14120,9252,
312,14076,9164,
404,14052,9220,
476,14048,9308,
412,14028,9256,
316,14008,9252,
260,13972,9212,
416,13960,9180,
440,14056,9156,
432,13956,9156,
448,14000,9072,
448,13972,9112,
396,14064,9124,
368,14080,9124,
344,14080,9056,
428,14052,9164,
320,13964,9164,
368,13888,9148,
396,13936,9152,
436,14008,9120,
400,13988,9052,
284,13988,9076,
324,14016,9060,
396,14000,9012,
356,13976,8952,
384,14024,9116,
420,14092,9132,
332,14116,9040,
332,14084,9076,
268,13980,9208,
352,13980,9032,
400,13976,9160,
428,13992,9160,
316,14092,9268,
292,14064,9176,
456,14076,9128,
456,14120,9148,
380,14168,9256,
420,14076,9300,
416,14168,9256,
228,14112,9364,
284,14020,9308,
448,14104,9244,
516,14156,9216,
516,14120,9164,
508,14104,9156,
376,14256,9204,
484,14256,9252,
548,14172,9272,
564,14144,9272,
484,14140,9264,
452,14232,9200,
536,14244,9056,
512,14104,9076,
472,14220,9252,
524,14300,9220,
576,14228,9196,
504,14228,9132,
500,14080,9344,
572,14224,9164,
544,14144,9132,
544,14076,9016,
500,14152,9048,
404,14152,9100,
460,14228,9016,
540,14156,9016,
436,14132,9048,
420,14164,9208,
480,14152,9064,
472,14140,9032,
500,14084,9196,
468,14028,9140,
560,14036,9164,
648,14012,9080,
544,14020,8972,
572,14000,9068,
560,14076,9200,
560,14120,9104,
564,14132,9012,
536,14092,9036,
560,14092,9176,
592,14120,9096,
588,14096,9096,
508,14060,9240,
568,14072,9168,
572,14112,9228,
628,14080,9208,
576,14152,9124,
484,14208,9080,
540,14128,9236,
620,14172,9312,
700,14104,9132,
568,14064,9232,
508,14092,9152,
508,14108,9084,
624,14100,9112,
668,14100,9244,
568,14156,9300,
636,14144,9300,
588,14084,9148,
480,14188,9168,
540,14144,9156,
536,14064,9164,
548,14052,9156,
544,14124,9220,
496,14156,9180,
472,14108,9160,
408,14160,9056,
448,14172,9108,
496,14148,9228,
496,14096,9312,
496,14168,9156,
448,14100,9196,
436,14100,9152,
504,14136,9040,
460,14068,9040,
564,14040,9160,
528,14112,9344,
512,14072,9232,
488,14080,9188,
460,14008,9060,
520,14044,9040,
412,13976,9308,
396,14016,9312,
420,13968,9392,
468,14000,9156,
468,14048,9108,
468,14052,9008,
528,14028,9064,
504,14028,9044,
392,14072,9260,
452,14024,9260,
448,14000,9204,
408,14012,9208,
492,14040,9156,
440,14068,9168,
496,14012,9168,
604,13940,9192,
564,13968,9168,
616,14048,9156,
464,14012,9284,
576,14064,9388,
576,14036,9276,
564,14108,9236,
564,13996,9188,
672,14092,9220,
588,14092,9172,
568,14116,9220,
588,14192,9220,
616,14152,9124,
548,14192,9112,
592,14200,9080,
540,14200,9172,
664,14204,9168,
696,14296,9244,
608,14372,9204,
664,14408,9236,
700,14408,9148,
472,14376,9108,
532,14320,9152,
532,14316,9088,
496,14208,9000,
556,14208,8988,
568,14156,9036,
648,14200,8944,
612,14216,8944,
600,14188,8924,
564,14128,8928,
488,14104,8864,
420,14136,8848,
460,14140,8876,
352,14036,8936,
324,14108,9132,
340,14072,9104,
296,14084,9104,
308,14092,9172,
260,14160,9224,
260,14136,9424,
156,14224,9468,
152,14224,9432,
140,14300,9536,
192,14284,9536,
156,14296,9400,
172,14288,9452,
172,14308,9376,
196,14224,9352,
112,14260,9376,
208,14260,9292,
144,14256,9296,
108,14204,9384,
120,14192,9164,
148,14140,9100,
72,14140,9044,
72,14192,9080,
152,14160,9012,
168,14160,8992,
120,14176,8960,
108,14044,8896,
92,14084,8896,
100,14116,8872,
272,14136,8872,
332,14064,9012,
296,14092,8980,
380,14128,8968,
416,14196,9048,
488,14136,9040,
552,14096,9088,
576,14112,9052,
608,14144,9124,
688,14136,9144,
688,14140,9208,
728,14100,9072,
836,14100,9124,
876,14176,9236,
924,14180,9236,
920,14140,9248,
916,14164,9216,
1004,14148,9340,
1032,14232,9244,
928,14108,9148,
948,14132,9144,
960,14136,9220,
944,14256,9068,
840,14244,9064,
808,14200,9216,
900,14208,9320,
900,14244,9304,
780,14136,9360,
720,14136,9164,
740,14168,9160,
788,14192,9216,
684,14192,9216,
652,14244,9204,
620,14240,9224,
548,14136,9216,
432,14060,9216,
468,14144,9128,
640,14180,9144,
688,14228,9228,
492,14228,9288,
440,14104,9260,
524,14148,9224,
524,14140,9204,
524,14108,9324,
508,14120,9268,
528,14120,9260,
468,14128,9272,
472,14104,9272,
460,14040,9088,
392,14056,9144,
356,14080,9148,
368,14152,9268,
420,14152,9364,
368,14124,9180,
368,14116,9192,
388,14104,9100,
452,14180,9100,
384,14136,9080,
328,14168,9136,
328,14188,9176,
376,14184,9148,
452,14184,9060,
416,14168,9156,
328,14128,9324,
432,14096,9324,
436,14176,9108,
308,14072,9020,
268,14184,9008,
312,14136,9140,
352,14160,9080,
428,14204,9148,
412,14228,9180,
444,14156,9120,
448,14148,9048,
412,14136,9200,
372,14176,9324,
372,14128,9272,
424,14128,9148,
312,14128,9140,
316,14156,9048,
392,14228,9048,
464,14220,9108,
472,14228,9092,
392,14140,9316,
332,14176,9184,
332,14252,9068,
468,14196,9212,
480,14216,9156,
412,14216,9196,
280,14228,9292,
296,14172,9300,
416,14168,9096,
416,14216,9192,
416,14236,9244,
380,14236,9260,
300,14108,9252,
384,14092,9180,
388,14160,9180,
412,14172,9368,
516,14204,9196,
448,14212,9160,
404,14104,9196,
416,14068,9184,
504,14128,9120,
320,14132,9044,
344,14148,9108,
332,14180,9100,
316,14112,9156,
416,14016,9260,
416,13972,9316,
344,13964,9108,
416,13964,9212,
468,14008,9080,
572,14020,9080,
536,14012,9052,
384,14028,9196,
428,14120,9112,
460,14124,9164,
404,14048,9168,
456,14124,9128,
456,14104,9148,
480,14108,9216,
464,14028,9240,
344,13956,9252,
348,14124,9172,
348,14252,9172,
504,14192,9200,
540,14192,9144,
500,14140,9116,
452,14172,9044,
436,14092,9044,
484,14128,9220,
524,14124,9196,
604,14124,9152,
552,14092,9072,
568,14104,9000,
616,14152,9036,
544,14164,9008,
516,14188,9080,
552,14216,9252,
596,14200,9236,
480,14192,9232,
480,14316,9244,
560,14248,9192,
572,14248,9044,
488,14168,9116,
552,14124,9116,
520,14056,9160,
512,14140,9180,
516,14144,9092,
552,14204,9128,
580,14116,9012,
608,14124,8976,
564,14140,9056,
496,14200,9180,
468,14120,9124,
468,14084,9120,
552,14120,9148,
552,14152,9004,
628,14076,9100,
540,14096,9148,
472,14096,9120,
580,14132,9240,
456,14148,9240,
504,14144,9184,
416,14140,9204,
552,14020,9204,
608,14044,9112,
516,14164,9076,
464,14084,9140,
460,14012,9132,
500,14152,9060,
420,14116,9052,
408,14048,9060,
452,14076,9104,
452,14084,9092,
544,14072,9268,
464,14072,9288,
428,14108,9252,
412,14160,9252,
348,14132,9144,
380,14140,9160,
400,14156,9132,
404,14140,9208,
428,14188,9072,
436,14220,9036,
408,14148,9140,
448,14112,9136,
416,14084,9280,
448,14128,9292,
436,14176,9200,
436,14164,9128,
364,14156,9008,
404,14140,9052,
448,14140,9200,
540,14116,9280,
444,14112,9280,
416,14088,9200,
364,14116,9204,
444,14172,9176,
556,14184,9168,
476,14132,9236,
464,14076,9204,
464,14132,9256,
484,14112,9168,
440,14108,9120,
472,14072,9120,
412,14144,9260,
412,14084,9296,
584,14080,9260,
564,14080,9144,
392,14180,9192,
456,14068,9192,
544,14036,9128,
464,14192,9068,
396,14132,9176,
440,14180,9196,
496,14220,9200,
504,14152,8916,
480,14136,9052,
420,14124,9228,
416,14176,9140,
512,14100,9084,
524,14116,9228,
524,14208,9220,
576,14108,9128,
656,14124,9140,
504,14124,9128,
516,14188,9156,
544,14164,9156,
528,14224,9236,
476,14220,9252,
496,14276,9208,
436,14140,9056,
532,14204,9096,
588,14188,9240,
532,14192,9164,
636,14228,9048,
516,14164,9164,
488,14168,9148,
564,14164,9048,
564,14204,9048,
608,14132,9144,
588,14132,9156,
536,14116,9276,
504,14212,9220,
552,14128,9220,
508,14248,9132,
544,14196,9124,
584,14316,9148,
548,14228,9132,
484,14272,9084,
524,14232,9116,
468,14228,9140,
408,14232,9160,
496,14220,9208,
452,14212,9244,
452,14144,9164,
528,14256,9160,
440,14344,9076,
580,14344,9004,
452,14364,9076,
332,14352,9076,
344,14272,9088,
440,14236,9172,
484,14152,9288,
440,14160,9132,
476,14192,9136,
484,14248,9224,
464,14172,9120,
448,14200,9124,
508,14180,9088,
440,14256,9232,
388,14272,9240,
388,14236,9108,
408,14304,9060,
480,14304,9148,
464,14244,9128,
440,14188,9008,
444,14204,9008,
396,14212,9104,
428,14168,9228,
384,14212,9132,
392,14224,9164,
372,14160,9112,
432,14264,9212,
428,14104,9300,
376,14084,9104,
464,14168,9196,
400,14220,9212,
388,14152,9236,
388,14140,9208,
468,14276,9132,
444,14276,9052,
568,14264,9140,
408,14204,9140,
456,14188,9112,
464,14232,9096,
388,14188,9228,
436,14236,9060,
388,14204,9040,
392,14144,9144,
500,14128,9108,
440,14224,9064,
436,14188,9304,
424,14212,9100,
448,14272,9204,
448,14176,9140,
496,14172,9204,
604,14172,9028,
440,14188,9136,
448,14220,9240,
500,14204,9240,
580,14136,9168,
548,14160,9232,
488,14184,9148,
444,14228,9116,
536,14212,9132,
496,14200,9008,
500,14232,9192,
472,14088,9016,
392,14148,8980,
428,14144,9132,
452,14184,9132,
452,14156,9112,
424,14136,9160,
344,14136,9008,
508,14140,9096,
488,14056,9096,
380,14168,9072,
404,14060,9064,
452,14128,9132,
420,14096,9192,
380,14176,8988,
472,14204,9112,
384,14192,8896,
500,14192,8972,
444,14132,9088,
388,14120,9008,
332,14108,9004,
332,14048,9016,
404,14064,9052,
464,14064,9008,
476,14068,9024,
372,14080,9032,
372,14124,9032,
428,14184,9056,
420,14200,9168,
404,14148,9024,
496,14192,9104,
528,14188,9156,
472,14220,9160,
300,14212,9040,
336,14248,8996,
440,14248,9164,
320,14132,9064,
328,14268,8992,
328,14244,9152,
472,14332,9216,
384,14332,9196,
372,14212,9128,
292,14168,9128,
356,14160,9004,
340,14184,9144,
396,14132,9168,
436,14176,9060,
376,14148,9004,
368,14168,9108,
304,14144,9156,
428,14080,9076,
528,14140,9160,
420,14192,9080,
420,14168,9132,
420,14204,9116,
348,14124,9152,
296,14124,9296,
356,14148,9292,
412,14168,9188,
384,14136,9188,
496,14140,9132,
404,14244,9172,
356,14164,9220,
420,14104,9152,
320,14144,9204,
392,14164,9348,
436,14132,9316,
360,14180,9380,
436,14188,9344,
416,14144,9156,
352,14124,9140,
352,14128,9140,
416,14136,9208,
380,14136,9304,
328,14104,9320,
252,14048,9320,
308,14004,9408,
300,14104,9312,
244,14120,9256,
336,14104,9208,
308,14040,9296,
312,14104,9360,
256,14088,9180,
188,14036,9160,
256,13928,9072,
220,14012,9140,
180,14096,9016,
180,14068,9104,
128,14016,9108,
32,14016,9080,
96,13976,9092,
144,13988,9052,
84,14008,9052,
36,14040,9184,
52,14048,9224,
16,13932,9104,
28,13952,8880,
4,14060,9028,
60,14020,9124,
20,14044,9268,
40,14072,9224,
8,14120,9108,
88,14112,9132,
28,14132,9252,
28,14068,9156,
0,14040,9156,
68,14040,9160,
8,14172,9100,
12,14160,9100,
40,14120,9056,
156,14208,9040,
140,14240,9108,
84,14208,9172,
72,14220,8976,
144,14248,8948,
240,14252,8780,
280,14164,8664,
208,14244,8804,
240,14300,8820,
292,14420,8844,
292,14428,8900,
296,14420,8876,
308,14416,9000,
332,14416,8972,
364,14444,8960,
228,14484,8960,
160,14472,9128,
292,14584,9108,
388,14656,8908,
316,14604,9020,
408,14556,9072,
288,14652,9204,
332,14576,9224,
324,14496,9244,
332,14568,9332,
376,14584,9292,
420,14528,9308,
420,14500,9276,
420,14532,9224,
376,14532,9156,
284,14392,9132,
336,14396,9132,
332,14344,9152,
244,14248,9224,
264,14276,9268,
280,14300,9344,
320,14228,9256,
272,14128,9204,
252,14144,9144,
308,14148,9028,
272,14000,9080,
284,13980,9012,
396,14052,9060,
396,14052,9048,
300,14020,8988,
336,13972,8944,
364,13972,8964,
420,14028,8984,
480,14060,8984,
540,14028,9060,
572,13916,9100,
672,13928,9036,
676,13964,8976,
648,13996,9012,
776,14056,9256,
780,14096,9324,
932,14068,9236,
784,14088,9164,
784,14160,9088,
832,14044,9008,
832,14064,9160,
860,14060,9208,
872,14060,9176,
768,14160,9104,
848,14204,9104,
832,14164,9236,
796,14264,9136,
672,14280,9128,
704,14248,9152,
792,14092,9176,
800,14108,9108,
736,14188,9180,
672,14108,9124,
684,14036,9168,
628,14044,9272,
540,14060,9228,
540,14120,9260,
472,13992,9012,
480,14108,9088,
544,14108,9220,
504,14096,9084,
452,14060,9084,
436,14056,9180,
292,14056,9164,
296,14024,9116,
296,14072,9192,
328,14076,9012,
316,14044,9080,
260,14068,9060,
164,14028,8996,
236,14064,9032,
348,14008,9112,
320,13996,9104,
320,14040,9108,
232,14128,9100,
264,14128,9108,
236,14092,9044,
260,14056,8984,
172,14124,8984,
188,14068,8864,
180,14108,8976,
144,14160,9084,
280,14188,8992,
172,14072,9028,
136,14044,9016,
200,14068,8936,
300,14176,8960,
256,14188,9048,
232,14208,9056,
200,14248,9080,
200,14228,9040,
172,14136,9124,
236,14136,9072,
288,14176,9084,
288,14148,9084,
236,14156,9060,
220,14096,9060,
300,14156,9184,
296,14136,9072,
204,14096,8908,
216,14044,9120,
308,14092,9068,
220,14100,9088,
280,14092,9084,
132,14120,8984,
132,14100,9068,
132,14160,8900,
164,14148,9056,
188,14148,9108,
280,14220,8984,
208,14132,9024,
84,14116,9024,
96,14100,9008,
48,14108,8916,
104,14212,9048,
212,14204,8916,
124,14232,9100,
44,14228,9228,
128,14256,9148,
172,14224,9084,
148,14268,9280,
228,14212,9232,
220,14180,9044,
220,14180,9204,
232,14204,9284,
248,14204,9228,
228,14148,9228,
256,14240,9228,
224,14244,9156,
356,14312,9008,
244,14332,8984,
240,14260,9192,
236,14260,9232,
248,14304,9236,
316,14248,9156,
420,14248,9228,
388,14244,9188,
468,14284,9092,
428,14252,9128,
428,14244,9196,
308,14284,9352,
268,14288,9284,
404,14288,9236,
476,14248,9240,
400,14188,9240,
352,14316,9212,
400,14328,9232,
424,14396,9284,
484,14416,9200,
356,14328,9228,
388,14388,9268,
480,14348,9340,
584,14400,9244,
576,14384,9208,
408,14380,9156,
412,14380,9292,
412,14416,9376,
436,14320,9220,
512,14320,9124,
496,14368,9016,
428,14320,9016,
468,14272,9128,
500,14304,9156,
500,14328,9160,
512,14328,9244,
512,14388,9204,
416,14384,9228,
404,14352,9016,
216,14244,9032,
308,14268,9104,
484,14240,9100,
436,14248,9160,
416,14228,9032,
416,14236,9000,
404,14248,8964,
428,14248,9028,
336,14200,9004,
320,14164,9004,
404,14156,9060,
344,14152,9124,
344,14140,9136,
368,14132,9084,
336,14192,9040,
248,14180,9000,
364,14272,9080,
280,14164,9012,
296,14076,9092,
240,14140,9056,
260,14176,8984,
260,14196,9104,
284,14204,9004,
152,14204,8844,
176,14124,8900,
228,14080,8880,
256,14160,8880,
216,14164,8916,
192,14064,8888,
200,14148,9040,
84,14192,9008,
192,14152,8984,
156,14124,9092,
196,14152,9064,
272,14092,9080,
232,14120,9136,
268,14144,9072,
228,14092,9076,
228,13996,9084,
208,14092,9084,
220,14092,9208,
208,14104,9072,
248,14160,9072,
248,14160,9176,
212,14128,9140,
208,14232,9132,
180,14300,9044,
300,14264,9012,
252,14264,8992,
308,14384,9020,
292,14344,9076,
200,14360,9116,
232,14312,9016,
232,14320,8980,
232,14288,9076,
268,14256,9148,
396,14256,9068,
380,14240,8948,
348,14196,8952,
220,14164,8952,
260,14248,8984,
324,14204,8940,
352,14108,8928,
396,13988,8876,
268,14012,8888,
312,14080,8756,
296,14012,8792,
240,14044,8836,
200,14176,8988,
140,14136,8856,
76,14188,8920,
76,14184,8980,
96,14216,9096,
164,14216,9128,
104,14316,9100,
84,14372,9100,
52,14328,9148,
44,14384,9164,
64,14372,9252,
72,14444,9268,
44,14420,9224,
52,14304,9184,
24,14268,9164,
28,14308,9212,
44,14280,9116,
0,14260,9008,
32,14164,8860,
32,14204,8908,
84,14192,8848,
116,14192,8840,
8,14192,8736,
116,14188,8704,
44,14168,8704,
80,14112,8700,
76,14124,8708,
4,14104,8724,
24,14120,8780,
4,14024,8760,
104,14072,8736,
188,14164,8880,
168,14128,8812,
224,14040,8812,
400,14124,8916,
524,14084,8840,
524,14072,8936,
496,14016,8972,
640,14016,9000,
704,14024,8944,
748,14136,8948,
712,14120,8948,
632,14116,9016,
656,14176,8904,
648,14236,8996,
712,14208,9032,
744,14288,9076,
716,14276,9104,
668,14144,9024,
532,14220,9020,
488,14128,8884,
456,14200,8852,
400,14192,8948,
400,14228,9084,
364,14224,8996,
480,14224,9052,
508,14268,9000,
488,14240,9000,
312,14260,8960,
304,14264,8944,
360,14276,8944,
344,14248,9100,
308,14184,9004,
368,14152,8988,
480,14168,9016,
356,14244,8988,
260,14208,9100,
332,14224,9184,
404,14180,9176,
404,14280,9312,
276,14328,9196,
232,14328,8928,
236,14232,9112,
288,14172,9108,
292,14224,9108,
272,14212,8972,
376,14180,8996,
360,14164,8992,
304,14236,9120,
324,14292,9012,
268,14224,9064,
344,14184,9008,
416,14168,9040,
416,14140,9024,
316,14136,8960,
328,14208,9040,
328,14224,9108,
256,14180,9056,
244,14180,9072,
272,14052,9196,
356,14092,9196,
368,14120,9112,
260,14188,8896,
168,14164,8952,
280,14104,8932,
316,14100,8976,
468,14060,9012,
368,14168,8984,
296,14212,8980,
316,14120,9092,
308,14180,9140,
364,14196,9060,
364,14084,9160,
292,14188,9144,
248,14188,9076,
212,14176,9048,
324,14212,9100,
424,14140,9100,
376,14196,9036,
260,14208,9200,
360,14228,9056,
308,14232,9064,
312,14232,9160,
264,14284,9148,
284,14200,9140,
324,14192,9212,
336,14148,9144,
268,14248,9212,
324,14312,9100,
324,14280,9080,
260,14132,9068,
316,14132,9000,
336,14200,9036,
324,14172,9036,
292,14144,9116,
212,14160,9096,
292,14196,9100,
380,14248,9236,
404,14244,9004,
368,14212,9000,
336,14184,9052,
328,14224,8988,
432,14236,9060,
320,14280,9108,
304,14232,9048,
304,14248,9024,
396,14248,9076,
360,14260,9048,
352,14260,9020,
224,14208,8952,
332,14316,8952,
344,14292,8800,
244,14292,8892,
252,14216,9008,
316,14200,9040,
256,14224,9100,
272,14212,9080,
296,14128,9112,
308,14216,9196,
324,14224,9148,
300,14076,9028,
248,14152,8976,
248,14112,9056,
312,14160,9132,
232,14160,9008,
256,14160,9116,
320,14244,9116,
324,14232,9012,
348,14136,9168,
280,14164,9000,
