ax,ay,az,
264,14232,8972,
268,14160,8944,
244,14136,8900,
244,14180,8948,
208,14188,9096,
168,14188,8976,
216,14260,9044,
224,14272,9044,
216,14200,9168,
128,14180,9144,
116,14244,9008,
88,14220,8936,
88,14264,8904,
112,14152,8816,
108,14236,8916,
92,14332,8812,
48,14320,8944,
20,14268,8796,
48,14208,8824,
48,14332,8796,
100,14380,8640,
100,14380,8732,
48,14288,8836,
132,14360,8836,
136,14432,8716,
120,14512,8884,
132,14504,8968,
16,14472,8784,
92,14500,8832,
48,14500,8956,
72,14560,9040,
32,14620,9056,
56,14548,9000,
84,14560,9004,
148,14572,9044,
148,14536,9196,
128,14504,9220,
44,14504,9032,
80,14548,9100,
72,14532,9164,
92,14472,9164,
76,14424,9120,
200,14340,9292,
72,14312,9188,
20,14276,9228,
108,14248,9104,
184,14212,9092,
144,14192,8992,
64,14192,9148,
24,14180,9184,
44,14152,9104,
44,14116,9152,
168,14220,9032,
136,14268,8912,
60,14268,8944,
88,14128,9020,
124,14148,9020,
104,14148,9012,
20,14160,8984,
76,14172,9040,
52,14080,8936,
152,14144,8756,
68,14136,8912,
132,14160,8876,
244,14120,8908,
184,14180,8864,
240,14120,8996,
356,14132,9048,
356,14236,8996,
432,14172,8968,
476,14172,8980,
400,14252,9084,
416,14248,9084,
480,14204,9056,
392,14148,9020,
460,14136,9024,
452,14184,8888,
404,14060,9092,
384,14084,9008,
472,14072,9104,
512,14204,9168,
492,14152,9144,
308,14168,9076,
328,14116,8992,
328,14132,9244,
332,14148,9180,
308,14148,9088,
284,14136,9084,
252,14076,9196,
268,14120,9196,
252,14076,9108,
160,14164,9004,
64,14160,8944,
124,14188,9060,
136,14232,9124,
64,14288,9108,
72,14320,9052,
60,14372,9060,
8,14328,9100,
64,14260,9284,
64,14180,9276,
44,14196,9176,
200,14208,8948,
236,14208,8924,
100,14228,9028,
112,14264,9028,
132,14148,9056,
180,14168,9156,
204,14128,9088,
284,14040,9020,
324,14068,9044,
288,14096,9088,
188,14056,9188,
188,14012,9004,
292,14012,9036,
236,14020,9132,
328,14036,9156,
328,14040,9108,
224,14064,9040,
248,14064,9032,
304,14044,9156,
180,13948,9156,
248,13948,9028,
220,13968,8928,
164,13960,9036,
196,14020,9068,
200,13908,9192,
304,14008,9188,
280,13980,9160,
200,14004,9036,
152,13992,9024,
104,13948,9028,
104,13916,8992,
112,14052,9024,
220,14024,8956,
116,14024,9000,
200,13940,8976,
112,13984,8976,
100,14024,8988,
176,13980,8988,
212,13968,8936,
156,14088,9116,
156,14132,9124,
168,14076,8960,
212,14064,9016,
204,14052,8956,
204,14112,8880,
180,14216,8996,
180,14172,9108,
64,14164,9004,
4,14156,9040,
4,14156,9036,
16,14200,9176,
4,14304,9176,
104,14232,9092,
48,14228,8988,
32,14256,9028,
80,14328,8976,
76,14288,9040,
160,14336,9024,
192,14340,9036,
228,14384,9072,
212,14536,9124,
232,14540,9124,
240,14552,9100,
240,14528,8968,
292,14500,8896,
340,14500,9120,
320,14592,8960,
292,14556,8960,
300,14572,8932,
352,14536,8976,
344,14456,8952,
344,14452,8816,
340,14440,8872,
328,14416,8972,
300,14348,8948,
180,14288,8860,
156,14224,8824,
232,14208,9048,
140,14148,8980,
140,14036,8852,
188,14044,8816,
144,14044,8976,
204,14004,8996,
208,13980,8996,
140,14008,8948,
104,13968,8884,
212,13940,8972,
112,14040,9068,
100,13976,9004,
96,13940,8932,
48,13920,9044,
12,13896,9092,
40,13848,9120,
8,13864,9180,
20,13952,9196,
20,13892,9152,
28,13928,9088,
48,13988,9160,
60,13988,9300,
124,13892,9352,
164,13972,9352,
132,14008,9420,
32,14024,9296,
108,14044,9188,
72,14056,9188,
168,13968,9232,
128,13960,9200,
132,14024,9284,
80,13992,9308,
124,14024,9204,
228,13988,9168,
316,14056,9316,
316,14080,9236,
512,14172,9288,
328,14172,9292,
268,14056,9304,
212,13940,9304,
108,13864,9180,
132,13900,9108,
16,13884,9112,
16,13840,9164,
80,13848,9188,
108,13880,9180,
0,13936,9076,
32,14004,9272,
68,14028,9256,
128,14076,9304,
124,14136,9300,
124,14144,9396,
112,14116,9360,
164,14116,9336,
144,14288,9412,
132,14356,9412,
104,14308,9348,
132,14352,9292,
128,14252,9372,
28,14352,9348,
12,14324,9212,
12,14332,9256,
16,14412,9284,
32,14372,9140,
0,14488,9196,
20,14444,9248,
128,14432,9264,
128,14460,9248,
64,14500,9140,
32,14500,9148,
116,14580,9284,
48,14680,9284,
12,14628,9260,
48,14492,9276,
72,14484,9152,
16,14476,9216,
64,14424,9160,
96,14392,9044,
108,14284,8900,
40,14216,9008,
8,14240,8972,
52,14264,9024,
76,14316,9068,
76,14224,8884,
172,14292,8952,
36,14276,9040,
216,14276,9076,
304,14300,9116,
200,14344,9116,
276,14332,9156,
348,14280,9256,
360,14328,9220,
356,14332,9272,
328,14324,9340,
292,14388,9276,
360,14384,9332,
360,14348,9364,
268,14252,9368,
260,14316,9496,
260,14280,9456,
200,14212,9464,
224,14228,9392,
348,14228,9340,
296,14224,9260,
324,14232,9260,
472,14204,9320,
304,14256,9212,
200,14208,9192,
344,14136,9156,
408,14120,9132,
376,14100,8936,
204,14136,8916,
276,14204,8968,
388,14132,9024,
280,14116,8988,
280,14140,9000,
148,14192,9048,
132,14192,8980,
40,14244,9152,
16,14200,9136,
16,14100,9136,
84,14068,9136,
192,14140,9268,
324,14124,9152,
368,14132,9284,
324,14156,9240,
292,14184,9148,
348,14144,9324,
484,14244,9324,
440,14296,9244,
428,14268,9132,
472,14152,9420,
472,14128,9280,
432,14212,9236,
356,14212,9252,
376,14256,9204,
336,14188,9204,
324,14260,9176,
220,14292,9124,
184,14276,9108,
244,14236,9176,
124,14288,9052,
80,14224,9140,
20,14192,9212,
32,14140,9188,
60,14104,9224,
12,14148,9324,
28,14196,9152,
28,14140,9204,
120,14088,9200,
136,14088,9124,
132,14152,9120,
84,14216,9120,
60,14152,9240,
152,14132,9344,
148,14132,9376,
156,14224,9188,
96,14272,9216,
4,14120,9160,
12,14104,9196,
120,14160,9300,
100,14120,9208,
8,14040,9252,
68,14060,9260,
68,14096,9200,
96,14108,9360,
136,14108,9240,
188,14084,9248,
108,14168,9248,
116,14244,9292,
208,14248,9196,
152,14268,9268,
160,14140,9288,
96,14096,9256,
96,14084,9268,
168,14108,9236,
156,14124,9332,
64,14080,9152,
96,14064,9144,
176,14124,9312,
176,14176,9364,
164,14216,9216,
140,14216,9240,
32,14160,9400,
24,14056,9128,
108,14096,9128,
60,14128,9212,
40,14072,9228,
56,14052,9224,
100,14124,9148,
100,14116,9204,
48,14036,9320,
36,14008,9256,
56,14036,9236,
112,14084,9340,
76,14220,9276,
76,14176,9328,
32,14140,9240,
28,14140,9200,
40,14036,9276,
132,14108,9224,
96,14124,9224,
88,14172,9360,
68,14112,9324,
104,14056,9332,
104,14148,9388,
28,14232,9260,
48,14208,9436,
32,14192,9480,
108,14212,9256,
104,14176,9336,
68,14228,9296,
68,14132,9348,
52,14100,9372,
52,14096,9320,
84,14096,9288,
36,14188,9268,
36,14244,9268,
12,14220,9224,
48,14236,9268,
88,14248,9208,
28,14148,9212,
140,14128,9124,
52,14168,9292,
72,14140,9172,
124,14160,9280,
72,14204,9360,
76,14152,9256,
76,14028,9204,
76,14056,9328,
188,14148,9236,
124,14148,9348,
76,14092,9384,
152,14096,9384,
172,14136,9328,
76,14236,9300,
100,14096,9312,
132,14068,9172,
160,14076,9412,
192,14096,9276,
240,14148,9268,
172,14092,9292,
112,14076,9236,
72,14132,9204,
