ax,ay,az,label
3280,13132,10164,A
3280,13104,10024,A
3376,13028,10032,A
3424,12912,10148,A
3424,12916,10184,A
3340,13004,10128,A
3268,13028,10116,A
3388,12932,10324,A
3388,13000,10452,A
3444,13084,10368,A
3456,13084,10264,A
3468,13084,10268,A
3436,13076,10268,A
3564,13092,10412,A
3560,13176,10384,A
3520,13148,10356,A
3528,13164,10428,A
3536,13128,10452,A
3536,13064,10388,A
3580,13212,10268,A
3516,13204,10284,A
3480,13052,10344,A
3444,13144,10372,A
3448,13132,10212,A
3448,13160,10228,A
3488,13152,10340,A
3576,13152,10504,A
3448,13096,10604,A
3476,13172,10604,A
3504,13256,10408,A
3588,13188,10348,A
3496,13076,10284,A
3476,13144,10364,A
3476,13128,10444,A
3436,13112,10472,A
3480,13024,10300,A
3632,12956,10524,A
3652,12976,10568,A
3680,13092,10440,A
3680,13012,10440,A
3648,12960,10564,A
3616,12960,10520,A
3644,13024,10492,A
3624,13016,10576,A
3612,12996,10576,A
3592,12988,10488,A
3672,13008,10380,A
3736,13048,10400,A
3692,13052,10416,A
3692,13112,10432,A
3824,13084,10388,A
3692,13100,10396,A
3708,13052,10372,A
3832,13044,10428,A
3724,13028,10368,A
3724,13160,10272,A
3728,13052,10624,A
3644,13052,10500,A
3656,13044,10440,A
3724,13076,10440,A
3704,13092,10388,A
3712,13064,10380,A
3668,13064,10424,A
3748,13136,10396,A
3676,13068,10364,A
3620,13024,10436,A
3684,13068,10360,A
3636,12928,10368,A
3620,12904,10316,A
3616,12928,10336,A
3616,13024,10400,A
3568,12980,10352,A
3640,12980,10468,A
3616,12860,10688,A
3584,12872,10756,A
3520,12736,10756,A
3564,12680,10584,A
3472,12604,10104,A
3600,12780,8712,A
3676,13292,8460,A
3560,13160,11524,A
3664,13144,10948,A
3676,13204,10720,A
3472,12896,10280,A
3512,12500,11368,A
3368,12020,11296,A
3368,12168,8956,A
3440,12820,6104,A
3612,12820,9992,A
3628,13140,11992,A
3440,12804,11992,A
3760,13148,11288,A
3500,12948,10276,A
3464,12788,10188,A
3416,12444,11096,A
3268,11944,12424,A
3228,11684,11200,A
3412,12180,6812,A
3512,13340,5632,A
3396,12868,12536,A
3552,12972,11872,A
3552,13252,11476,A
3832,12824,9872,A
3588,12540,10684,A
3452,12540,12924,A
3300,11988,11876,A
3240,11652,11876,A
3348,11776,9424,A
3552,12964,3924,A
3500,13500,9916,A
3300,12872,13100,A
3860,13452,11888,A
3588,13148,10916,A
3392,12972,10116,A
3376,12504,11952,A
3172,11844,13096,A
3176,11712,11232,A
3176,12188,7420,A
3344,13504,3836,A
3548,13504,11992,A
3392,13524,12840,A
3380,13312,12840,A
3920,13736,12024,A
3500,13264,10448,A
3392,13032,10212,A
3240,12360,13084,A
3080,11716,12568,A
3164,11868,10472,A
3268,12480,5608,A
3444,13848,5160,A
3228,13356,13796,A
3548,13576,12340,A
3732,13624,11868,A
3732,13160,10156,A
3220,12888,10932,A
3148,12888,14036,A
2928,12020,11512,A
2812,11736,11512,A
3084,11924,9272,A
3188,12972,3908,A
3452,13840,8360,A
3224,13080,14132,A
3664,13660,12076,A
3432,13248,11604,A
3068,12888,9968,A
3012,12540,11716,A
2800,11708,14076,A
2852,11616,10664,A
2852,12064,7876,A
3096,13456,3152,A
3288,13456,11496,A
3380,13548,12984,A
3300,13260,11952,A
3624,13692,11952,A
3208,13032,10864,A
3192,12760,10168,A
3060,12104,13004,A
2888,11476,13136,A
3148,11804,9812,A
3232,12516,5540,A
3564,13916,4916,A
3328,13144,13960,A
3660,13312,12336,A
3752,13348,11964,A
3752,12916,9964,A
3296,12624,10576,A
3160,12624,13900,A
2960,11904,11732,A
3068,11596,11732,A
3364,11952,9172,A
3468,12840,4000,A
3600,13856,8392,A
3280,13020,13860,A
3748,13520,11728,A
3624,13168,11244,A
3460,12896,9992,A
3388,12512,11596,A
3216,11644,14352,A
3268,11704,10604,A
3420,12176,7692,A
3420,13424,3424,A
3584,13544,11940,A
3612,13544,13044,A
3500,13200,11892,A
3876,13676,11892,A
3496,13104,10636,A
3440,12896,9912,A
3324,12396,12508,A
3120,11608,13616,A
3368,11920,9860,A
3388,12448,6556,A
3772,13844,4008,A
3644,13532,13152,A
3808,13612,12188,A
3984,13720,11692,A
3984,13168,10328,A
3572,12968,10324,A
3408,12968,13384,A
3360,12332,13112,A
3276,11668,13112,A
3520,12092,9536,A
3528,12612,5460,A
3808,13876,5580,A
3624,13236,14184,A
3928,13628,11912,A
3864,13548,11604,A
3564,12944,9984,A
3480,12764,10256,A
3204,11992,13484,A
3020,11424,12296,A
3328,11780,9556,A
3328,12304,5308,A
3488,13576,5620,A
3740,13576,14012,A
3376,12920,11852,A
3804,13244,11852,A
3860,13324,11480,A
3460,12736,10104,A
3336,12496,10416,A
3040,11816,13528,A
3040,11216,12332,A
3376,11712,9244,A
3352,12232,5544,A
3612,13576,5296,A
3432,12924,13988,A
3652,13228,11956,A
3836,13200,11580,A
3836,12688,10124,A
3236,12580,10128,A
3252,12580,13168,A
3088,12020,12584,A
2960,11488,12584,A
3232,11772,9700,A
3212,12200,6524,A
3524,13560,4768,A
3428,13212,13600,A
3552,13172,12292,A
3752,13472,11492,A
3408,12940,10428,A
3276,12732,9976,A
3120,12188,12640,A
3076,11564,13156,A
3076,11816,9912,A
3216,12056,7368,A
3196,12056,4044,A
3496,13236,11804,A
3604,13476,11804,A
3484,13136,13292,A
3920,13688,11580,A
3424,13092,10820,A
3364,12724,9992,A
3336,12296,11844,A
3208,11592,13596,A
3348,11604,10520,A
3396,11800,8748,A
3624,12644,4664,A
3832,13544,8404,A
3556,12904,14036,A
3556,13484,11592,A
3984,13152,11200,A
3772,13152,10012,A
3488,12700,10780,A
3480,12440,10780,A
3380,11780,13776,A
3344,11544,11736,A
3428,11760,9648,A
3416,12156,6328,A
3820,13448,5620,A
3636,13140,13420,A
3768,13140,12312,A
3936,13372,11512,A
3568,12852,10464,A
3532,12692,9944,A
3532,12260,12508,A
3500,11620,12916,A
3288,11720,10304,A
3380,11720,8464,A
3428,11968,4848,A
3748,12856,4848,A
3764,13484,9708,A
3616,13028,13916,A
3936,13512,11580,A
3784,13140,11248,A
3660,12716,9964,A
3588,12508,11084,A
3524,11988,13584,A
3512,11740,11428,A
3552,11856,9868,A
3588,12268,6728,A
3588,13224,6140,A
3928,13176,12916,A
3776,13176,12716,A
3844,13280,11352,A
4160,13540,11352,A
3712,12940,10700,A
3636,12840,10300,A
3424,12276,12576,A
3280,11628,12836,A
3508,11936,10404,A
3452,12040,8800,A
3664,12748,6308,A
3880,13520,8352,A
3756,13256,13488,A
3952,13396,11900,A
3908,13284,11196,A
3908,12908,10460,A
3700,12668,11088,A
3608,12668,13264,A
3480,11960,11496,A
3580,11896,11496,A
3572,12028,9912,A
3684,12248,7872,A
3792,12992,7088,A
3828,13564,10104,A
3940,13224,13252,A
4040,13256,11452,A
3948,13136,11184,A
3644,12744,10868,A
3532,12292,12204,A
3440,11832,12284,A
3440,11884,10184,A
3564,12140,8960,A
3560,12532,8220,A
3748,12532,8588,A
3916,13144,11136,A
4028,13556,11136,A
3932,13292,12844,A
3920,13300,11740,A
3716,12752,11540,A
3536,12248,11484,A
3444,11832,11632,A
3500,11712,10648,A
3636,12072,9244,A
3612,12304,9300,A
3820,12800,9172,A
3940,13332,9792,A
3940,13164,11508,A
3792,13280,11540,A
3868,13280,11912,A
3788,12848,11700,A
3712,12436,11700,A
3600,12068,11468,A
3444,11880,10528,A
3560,11952,9528,A
3660,12328,9088,A
3832,12788,9060,A
4008,13212,9704,A
4048,13348,11248,A
4044,13252,11876,A
3912,12920,11996,A
3732,12480,11620,A
3696,12088,11652,A
3696,11868,11016,A
3688,11972,10084,A
3660,11972,8992,A
3760,12396,8584,A
3896,12980,8584,A
3956,13340,9508,A
3956,13456,11448,A
3852,13388,11888,A
3908,13116,11540,A
3868,12724,11492,A
3700,12232,11452,A
3552,12012,11204,A
3552,12096,10300,A
3612,12384,9208,A
3892,12828,8976,A
3892,13300,9768,A
3892,13416,11236,A
3960,13416,11696,A
3888,13324,11536,A
3864,13064,11476,A
3736,12688,11476,A
3632,12372,11460,A
3648,11984,11240,A
3596,12144,10236,A
3688,12412,9232,A
3780,12792,9224,A
3848,13272,9948,A
3868,13332,11256,A
3876,13248,11804,A
3900,13060,11652,A
3724,12712,11412,A
3724,12344,11244,A
3448,12164,10980,A
3460,12164,9980,A
3584,12180,9356,A
3640,12536,9356,A
3720,12900,9368,A
3836,13228,10044,A
3948,13320,11144,A
3964,13204,11564,A
3832,12948,11428,A
3656,12648,11248,A
3580,12344,10992,A
3564,12188,10580,A
3516,12260,9896,A
3612,12532,9640,A
3800,12940,9572,A
3800,13152,10312,A
3888,13256,11228,A
3944,13256,11420,A
3960,13200,11592,A
3924,12920,11592,A
3788,12628,11276,A
3756,12312,10872,A
