ax,ay,az,label
4408,14896,5828,
4348,14860,5828,
4280,14936,5940,
4376,14976,5928,
4576,14864,5968,
4428,14824,6012,
4356,14972,5988,
4388,14996,5988,
4356,14960,5844,
4356,14952,5836,
4348,14892,5836,
4376,14968,5896,
4376,14920,6028,
4368,14996,6164,
4368,14952,6132,
4268,14952,6196,
4208,15072,6024,
4220,15044,6024,
4200,14932,5976,
4200,15076,5952,
4192,15060,5924,
4196,14964,5996,
4264,15064,6052,
4216,15004,6100,
4236,14912,6012,
4268,15016,6016,
4184,14980,5952,
4068,14968,5852,
4068,14920,5968,
4180,14964,6012,
4308,14964,6136,
4344,14912,6000,
4384,14940,6000,
4432,14868,6032,
4428,14940,6112,
4312,14916,6080,
4380,14900,6144,
4360,14884,6132,
4424,14864,6104,
4552,14896,6020,
4540,14908,6020,
4576,14848,5888,
4564,14856,5924,
4620,14980,5992,
4620,14964,5984,
4604,14812,5960,
4516,14812,6084,
4576,14860,6016,
4548,14892,6016,
4564,14856,6052,
4620,14828,6036,
4580,14800,5940,
4660,14800,6104,
4636,14728,6104,
4628,14796,6080,
4600,14836,6072,
4708,14828,6252,
4736,14860,6120,
4720,14816,6028,
4720,14832,6028,
4680,14788,6048,
4700,14756,6144,
4732,14756,6192,
4712,14828,6104,
4760,14792,6104,
4696,14728,6200,
4708,14756,6160,
4828,14744,6140,
4752,14700,6128,
4744,14756,6084,
4668,14800,6120,
4664,14724,6156,
4672,14696,6128,
4712,14704,6208,
4732,14776,6104,
4732,14816,6132,
4772,14828,6124,
4768,14828,6096,
4800,14780,6028,
4904,14736,6028,
4740,14772,6236,
4700,14796,6268,
4704,14780,6028,
4788,14708,6052,
4808,14744,6056,
4724,14824,6108,
4736,14780,6164,
4732,14784,6184,
4676,14716,6288,
4744,14688,6248,
4752,14732,6276,
4752,14812,6164,
4740,14708,6240,
4688,14708,6072,
4700,14596,6120,
4684,14668,6120,
4728,14716,6180,
4748,14656,6168,
4744,14732,6156,
4704,14720,6220,
4732,14700,6268,
4720,14696,6244,
4612,14672,6140,
4656,14552,6056,
4644,14600,6120,
4736,14720,6076,
4736,14756,6072,
4648,14684,6224,
4620,14676,6280,
4640,14676,6232,
4620,14700,6192,
4712,14692,6192,
4692,14684,6248,
4652,14644,6252,
4592,14728,6264,
4580,14708,6204,
4632,14700,6152,
4648,14800,6252,
4636,14804,6180,
4568,14716,6284,
4564,14824,6348,
4500,14696,6232,
4500,14788,6196,
4500,14772,6128,
4564,14772,6040,
4512,14712,6196,
4540,14720,6196,
4564,14716,6192,
4504,14740,6292,
4548,14708,6184,
4544,14820,6100,
4560,14816,6052,
4528,14780,6308,
4480,14832,6332,
4424,14832,6272,
4600,14740,6152,
4528,14796,6164,
4540,14764,6196,
4540,14724,6308,
4472,14892,6240,
4476,14892,6220,
4452,14792,6124,
4484,14728,6124,
4396,14760,6048,
4340,14768,6124,
4444,14824,6148,
4516,14772,6236,
4512,14788,6164,
4484,14740,6092,
4448,14748,6152,
4416,14708,6140,
4516,14728,6168,
4380,14692,6116,
4380,14832,6172,
4348,14808,6260,
4452,14848,6208,
4500,14848,5968,
4504,14832,6032,
4512,14748,6032,
4524,14772,6192,
4524,14888,6308,
4584,14824,6252,
4484,14740,6368,
4444,14812,6276,
4464,14820,6268,
4500,14864,6032,
4528,14792,6136,
4408,14816,6256,
4528,14776,6180,
4528,14836,6128,
4596,14800,6336,
4608,14800,6312,
4528,14720,6312,
4516,14740,6312,
4532,14840,6208,
4436,14808,6188,
4524,14772,5992,
4568,14684,6084,
4704,14888,6108,
4556,14768,6112,
4536,14700,6064,
4464,14700,5944,
4564,14784,6076,
4708,14744,6196,
4672,14752,6132,
4672,14672,6208,
4700,14680,6140,
4672,14680,6104,
4572,14776,6012,
4572,14776,6012,
4612,14840,6188,
4496,14828,6240,
4508,14792,6072,
4524,14700,6132,
4548,14776,6136,
4528,14788,6208,
4560,14780,6084,
4612,14732,6076,
4672,14760,5992,
4548,14884,6008,
4548,14924,6032,
4600,14872,6164,
4584,14748,6156,
4512,14748,6140,
4692,14724,6156,
4560,14796,6156,
4500,14788,6200,
4536,14844,6080,
4596,14820,6004,
4532,14816,6064,
4520,14880,6272,
4496,14856,6148,
4512,14716,6216,
4504,14860,6184,
4480,14832,6084,
4508,14828,6208,
4508,14860,6192,
4476,14796,6244,
4524,14796,6160,
4616,14812,6112,
4568,14824,6112,
4400,14848,6196,
4456,14908,6084,
4408,14940,6136,
4388,14944,6104,
4504,14820,6172,
4496,14800,6208,
4544,14840,6092,
4420,14796,6032,
4416,14816,6184,
4524,14896,6128,
4516,14836,6208,
4516,14856,6300,
4440,14876,6312,
4444,14876,6208,
4508,14872,6220,
4564,14816,6220,
4404,14908,6248,
4472,14760,6196,
4480,14844,6108,
4360,14808,6104,
4440,14812,6220,
4420,14896,6232,
4440,14864,6104,
4444,14860,5984,
4428,14868,6052,
4456,14784,6172,
4500,14792,6180,
4500,14792,6156,
4448,14808,6144,
4428,14808,6068,
4344,14880,6000,
4488,14840,6000,
4572,14880,6048,
4572,14872,6044,
4576,14876,6044,
4580,14924,6200,
4352,14920,6164,
4428,14860,6152,
4376,14848,6116,
4456,14840,6216,
4568,14824,6236,
4532,14868,6336,
4532,14932,6172,
4496,14892,6156,
4464,14892,6216,
4468,14868,6328,
4376,14844,6328,
4492,14864,6356,
4536,14812,6152,
4568,14792,6104,
4636,14800,6068,
4560,14808,6292,
4504,14816,6224,
4504,14788,6120,
4460,14776,6124,
4412,14796,6160,
4424,14804,6212,
4504,14808,6300,
4504,14784,6140,
4444,14792,6252,
4412,14792,6296,
4412,14876,6156,
4540,14816,6156,
4576,14720,6168,
4548,14720,6276,
4648,14784,6120,
4556,14824,6204,
4516,14860,6244,
4620,14744,6188,
4660,14760,6360,
4660,14832,6224,
4580,14800,6064,
4492,14780,5996,
4576,14708,6208,
4576,14732,6100,
4592,14804,6128,
4568,14804,6148,
4640,14796,6316,
4640,14776,6316,
4600,14772,6352,
4596,14896,6260,
4596,14756,6292,
4632,14708,6196,
4572,14684,6148,
4584,14824,6212,
4612,14772,6128,
4676,14688,6108,
4656,14648,6148,
4648,14720,6200,
4648,14680,6148,
4668,14744,6112,
4704,14744,6024,
4676,14764,5960,
4616,14772,5960,
4616,14760,6120,
4620,14764,6240,
4628,14776,6228,
4632,14768,6112,
4648,14744,6316,
4564,14720,6236,
4656,14700,6136,
4616,14736,6156,
4668,14808,6312,
4592,14784,6432,
4592,14772,6264,
4592,14760,6352,
4588,14720,6352,
4680,14720,6384,
4624,14812,6240,
4680,14716,6240,
4684,14744,6188,
4600,14776,6196,
4648,14724,6212,
4704,14680,6260,
4688,14712,6240,
4684,14784,6228,
4552,14672,6288,
4680,14612,6336,
4560,14600,6304,
4616,14752,6292,
4616,14816,6256,
4648,14772,6216,
4636,14788,6272,
4592,14788,6272,
4620,14816,6292,
4652,14748,6292,
4552,14704,6240,
4664,14788,6324,
4616,14780,6324,
4644,14692,6120,
4552,14752,6152,
4588,14760,6224,
4540,14768,6228,
4664,14760,6264,
4696,14704,6308,
4640,14720,6228,
4640,14724,6240,
4600,14808,6164,
4620,14808,6352,
4632,14732,6396,
4592,14692,6396,
4716,14648,6320,
4628,14644,6248,
4588,14740,6128,
4592,14716,6220,
4516,14808,6296,
4524,14728,6192,
4596,14772,6320,
4512,14704,6404,
4444,14676,6540,
4472,14764,6408,
4476,14724,6404,
4476,14776,6268,
4632,14708,6228,
4624,14708,6196,
4504,14676,6328,
4476,14752,6328,
4588,14740,6252,
4588,14628,6236,
4532,14764,6272,
4528,14700,6480,
4476,14684,6292,
4548,14828,6224,
4472,14704,6420,
4508,14672,6276,
4508,14852,6324,
4532,14776,6280,
4500,14780,6204,
4500,14744,6296,
4544,14780,6368,
4584,14780,6340,
4656,14720,6316,
4540,14700,6316,
4604,14764,6252,
4596,14772,6264,
4492,14720,6272,
4472,14688,6040,
4560,14740,6108,
4512,14740,6172,
4420,14760,6188,
4540,14708,6364,
4536,14708,6300,
4548,14836,6400,
4548,14792,6356,
4660,14852,6160,
4572,14852,6220,
4476,14832,6200,
4528,14760,6200,
4564,14788,6200,
4592,14768,6252,
4628,14832,6364,
4536,14796,6296,
4552,14768,6272,
4616,14668,6164,
4668,14676,6204,
4708,14748,6268,
4576,14752,6320,
4604,14820,6380,
4636,14756,6372,
4636,14752,6436,
4660,14740,6372,
4580,14740,6268,
4508,14784,6308,
4604,14672,6308,
4620,14716,6332,
4676,14728,6348,
4572,14664,6320,
4620,14740,6336,
4608,14760,6352,
4684,14724,6236,
4664,14692,6252,
4556,14712,6336,
4628,14664,6440,
4644,14668,6348,
4660,14760,6340,
4660,14712,6308,
4532,14720,6184,
4504,14720,6300,
4568,14580,6416,
4556,14660,6416,
4612,14704,6248,
4644,14736,6348,
4624,14696,6456,
4524,14780,6332,
4576,14748,6192,
4612,14744,6092,
4636,14724,6188,
4608,14752,6176,
4616,14672,6164,
4604,14736,6268,
4604,14844,6316,
4556,14796,6328,
4560,14760,6196,
4568,14760,6232,
4692,14816,6276,
4636,14812,6276,
4624,14724,6360,
4548,14772,6412,
4560,14748,6236,
4588,14812,6256,
4568,14804,6280,
4624,14816,6288,
4612,14792,6316,
4692,14828,6272,
4636,14856,6328,
4632,14752,6268,
4632,14820,6308,
4484,14812,6368,
4560,14812,6372,
4592,14760,6340,
4600,14768,6340,
4500,14884,6488,
4608,14844,6500,
4672,14824,6308,
4596,14792,6256,
4624,14824,6336,
4616,14720,6364,
4636,14716,6372,
4632,14784,6100,
4612,14856,6176,
4584,14792,6216,
4584,14872,6228,
4584,14772,6348,
4616,14724,6300,
4584,14724,6220,
4632,14736,6196,
4640,14808,6196,
4668,14812,6196,
4644,14816,6276,
4704,14720,6380,
4680,14780,6248,
4636,14776,6304,
4620,14832,6336,
4604,14848,6380,
4576,14764,6508,
4548,14768,6396,
4660,14844,6308,
4660,14820,6272,
4592,14708,6264,
4552,14736,6260,
4596,14736,6184,
4596,14672,6188,
4512,14672,6188,
4656,14768,6316,
4708,14752,6300,
4668,14692,6296,
4632,14696,6252,
4576,14716,6340,
4680,14764,6432,
4608,14780,6532,
4576,14732,6348,
4596,14692,6288,
4696,14656,6156,
4696,14696,6352,
4580,14760,6412,
4576,14760,6464,
4560,14808,6480,
4572,14796,6480,
4720,14760,6296,
4716,14872,6244,
4596,14852,6272,
4596,14812,6280,
4568,14760,6356,
4556,14792,6312,
4560,14800,6444,
4700,14832,6424,
4660,14768,6420,
4560,14832,6384,
4588,14888,6312,
4588,14816,6296,
4588,14760,6380,
4584,14760,6284,
4548,14716,6268,
4572,14696,6268,
4532,14740,6340,
4572,14796,6416,
4540,14760,6512,
4656,14800,6364,
4708,14768,6332,
4604,14716,6304,
4572,14708,6372,
4564,14776,6252,
4552,14844,6348,
4584,14756,6244,
4584,14784,6112,
4488,14716,6276,
4584,14716,6180,
4604,14728,6244,
4580,14768,6316,
4552,14760,6316,
4556,14740,6168,
4628,14740,6324,
4600,14756,6348,
4636,14740,6340,
4596,14716,6312,
4664,14744,6216,
4624,14704,6284,
4712,14700,6300,
4588,14788,6308,
4632,14688,6344,
4632,14772,6440,
4716,14808,6308,
4624,14808,6212,
4656,14704,6140,
4576,14712,6140,
4568,14732,6404,
4592,14732,6356,
4660,14800,6160,
4620,14696,6112,
4592,14784,6260,
4652,14772,6368,
4760,14776,6388,
4660,14676,6228,
4692,14668,6380,
4628,14624,6196,
4612,14716,6188,
4612,14772,6344,
4632,14728,6204,
4572,14728,6240,
4544,14704,6304,
4608,14684,6304,
4584,14752,6272,
4584,14760,6296,
4572,14780,6228,
4648,14828,6228,
4608,14700,6312,
4556,14648,6368,
4612,14660,6416,
4648,14760,6432,
4744,14748,6268,
4644,14768,6292,
4644,14760,6276,
4636,14752,6300,
4696,14752,6332,
4604,14828,6436,
4616,14860,6436,
4664,14796,6336,
4748,14744,6300,
4644,14724,6228,
4652,14724,6256,
4616,14836,6388,
4568,14856,6316,
4564,14748,6324,
4624,14796,6380,
4632,14732,6288,
4688,14832,6388,
4572,14852,6300,
4572,14792,6244,
4596,14716,6324,
4660,14716,6360,
4748,14736,6288,
4724,14876,6288,
4628,14840,6396,
4672,14756,6412,
4608,14748,6416,
4768,14744,6440,
4616,14748,6380,
4572,14792,6284,
4540,14772,6292,
4600,14692,6448,
4628,14744,6276,
4572,14776,6364,
4572,14804,6280,
4640,14784,6356,
4716,14784,6420,
4652,14736,6308,
4624,14824,6340,
4624,14740,6340,
4640,14764,6452,
4672,14808,6396,
4636,14840,6340,
4608,14788,6268,
4680,14668,6276,
4744,14764,6288,
4712,14780,6364,
4624,14792,6416,
4652,14728,6476,
4688,14760,6604,
4688,14760,6436,
4660,14756,6420,
4548,14756,6444,
4608,14752,6404,
4616,14796,6404,
4628,14800,6364,
4648,14768,6268,
4648,14784,6292,
4552,14684,6288,
4680,14768,6348,
4652,14828,6412,
4672,14808,6424,
4612,14804,6448,
4536,14740,6280,
4612,14740,6404,
4620,14848,6320,
4620,14808,6248,
4616,14784,6308,
4644,14784,6216,
4588,14760,6372,
4652,14808,6372,
4608,14812,6484,
4604,14812,6440,
4524,14808,6528,
4640,14824,6580,
4620,14744,6404,
4672,14816,6420,
4596,14816,6468,
4660,14856,6376,
4660,14856,6324,
4608,14832,6432,
4608,14920,6484,
4696,14856,6536,
4676,14856,6452,
4744,14876,6496,
4776,14840,6496,
4704,14844,6564,
4652,14888,6500,
4628,14976,6464,
4612,14888,6360,
4620,14896,6380,
4712,14904,6428,
4728,14852,6536,
4616,14840,6560,
4652,14880,6412,
4632,14788,6440,
4632,14840,6516,
4632,14664,6528,
4520,14688,6444,
4500,14688,6584,
4540,14724,6408,
4428,14688,6408,
4500,14656,6312,
4640,14804,6288,
4604,14688,6384,
4448,14672,6400,
4512,14692,6264,
4548,14696,6344,
4532,14664,6252,
4500,14640,6228,
4464,14700,6220,
4432,14704,6232,
4432,14644,6308,
4520,14748,6292,
4572,14704,6216,
4476,14704,6276,
4568,14700,6372,
4544,14700,6372,
4652,14808,6220,
4660,14880,6288,
4604,14780,6180,
4516,14800,6240,
4512,14856,6288,
4508,14836,6176,
4632,14800,6076,
4572,14828,6040,
4472,14904,6172,
4616,14852,6036,
4616,14820,6180,
4536,14828,6200,
4512,14828,6164,
4532,14824,6196,
4540,14872,6196,
4676,14852,6176,
4636,14924,6252,
4632,14892,6404,
4664,14808,6168,
4620,14784,6192,
4552,14808,6264,
4544,14756,6204,
4560,14784,6288,
4512,14768,6184,
4544,14748,6096,
4500,14772,6160,
4500,14716,6216,
4548,14792,6244,
4528,14792,6232,
4536,14836,6304,
4556,14816,6304,
4512,14872,6312,
4552,14940,6324,
4504,14940,6256,
4512,14924,6132,
4628,14912,6344,
4564,14940,6316,
4600,15028,6316,
4672,15032,6372,
4636,14944,6196,
4640,14996,6264,
4640,15048,6168,
4644,15060,6200,
4608,15060,6196,
4664,15032,6288,
4576,15080,6288,
4596,14940,6352,
4620,14960,6404,
4628,14900,6468,
4552,14912,6420,
4564,15092,6444,
4488,15080,6376,
4532,14892,6404,
4496,14860,6344,
4424,14864,6332,
4444,14864,6440,
4548,14880,6512,
4548,14776,6580,
4512,14772,6520,
4380,14772,6552,
4356,14852,6552,
4296,14720,6552,
4432,14648,6548,
4460,14572,6428,
4400,14644,6540,
4400,14588,6460,
4276,14560,6396,
4240,14612,6360,
4284,14568,6360,
4372,14596,6516,
4296,14580,6404,
4248,14540,6388,
4248,14460,6336,
4288,14584,6404,
4312,14576,6528,
4252,14576,6520,
4200,14564,6308,
4152,14616,6308,
4252,14564,6312,
4260,14584,6432,
4340,14576,6488,
4276,14600,6300,
4392,14740,6440,
4296,14736,6460,
4204,14752,6364,
4216,14696,6352,
4240,14744,6276,
4320,14692,6292,
4320,14712,6276,
4240,14740,6236,
4204,14740,6232,
4204,14740,6140,
4264,14744,6140,
4288,14848,6100,
4328,14808,6180,
4248,14800,6124,
4396,14824,6172,
4344,14780,6140,
4384,14780,6172,
4412,14816,6204,
4344,14788,6200,
4348,14776,6204,
4340,14780,6272,
4408,14816,6276,
4408,14716,6080,
4412,14736,6212,
4448,14736,6128,
4344,14784,6064,
4484,14796,6064,
4536,14852,6072,
4452,14832,6204,
4508,14828,6080,
4492,14800,6196,
4484,14808,6184,
4492,14788,6052,
4488,14768,6156,
4628,14764,6148,
4588,14744,6260,
4508,14760,6188,
4508,14776,6156,
4496,14656,6160,
4520,14656,6176,
4468,14744,6108,
4432,14792,6108,
4460,14808,6132,
4388,14712,6236,
4400,14676,6348,
4388,14604,6300,
4340,14716,6104,
4452,14744,6104,
4516,14720,6224,
4456,14616,6348,
4384,14656,6152,
4424,14652,6048,
4380,14724,6060,
4380,14676,6164,
4348,14672,6364,
4272,14672,6352,
4260,14696,6328,
4304,14788,6328,
4312,14808,6292,
4244,14828,6272,
4204,14744,6372,
4376,14748,6316,
4416,14712,6344,
4388,14692,6380,
4300,14732,6208,
4284,14636,6292,
4188,14600,6380,
4276,14792,6392,
4276,14808,6260,
4300,14672,6380,
4332,14636,6284,
4340,14636,6336,
4312,14696,6296,
4244,14716,6296,
4300,14656,6312,
4220,14596,6236,
4288,14580,6284,
4276,14636,6292,
4308,14668,6212,
4372,14636,6224,
4416,14636,6340,
4376,14700,6308,
4456,14736,6256,
4448,14764,6356,
4448,14720,6248,
4312,14652,6204,
4364,14652,6336,
4284,14648,6344,
4340,14716,6344,
4300,14712,6292,
4312,14672,6208,
4284,14664,6200,
4332,14740,6296,
4352,14744,6320,
4308,14752,6260,
4352,14756,6308,
4368,14728,6368,
4244,14728,6440,
4268,14720,6376,
4316,14652,6292,
4316,14700,6176,
4368,14648,6216,
4364,14648,6224,
4344,14648,6272,
4240,14676,6272,
4264,14676,6104,
4264,14624,6196,
4260,14620,6212,
4316,14632,6284,
4328,14616,6332,
4356,14580,6284,
4328,14632,6320,
4268,14688,6296,
4324,14648,6300,
4268,14712,6356,
4268,14688,6336,
4124,14672,6240,
4168,14672,6196,
4248,14760,6260,
4152,14672,6412,
4236,14656,6412,
4260,14676,6452,
4260,14696,6268,
4296,14668,6360,
4380,14660,6252,
4364,14736,6292,
4188,14732,6488,
4264,14696,6432,
4288,14664,6320,
4256,14720,6388,
4348,14780,6344,
4348,14744,6172,
4352,14848,6204,
4316,14848,6468,
4264,14784,6364,
4288,14772,6364,
4308,14800,6436,
4264,14768,6452,
4296,14716,6396,
4280,14708,6392,A
4260,14720,6372,A
4156,14716,6372,A
4172,14768,6404,A
4292,14764,6352,A
4288,14704,6460,A
4328,14740,6432,A
4336,14732,6392,A
4336,14784,6392,A
4436,14728,6376,A
4392,14728,6240,A
4400,14664,6408,A
4480,14732,6408,A
4428,14696,6288,A
4348,14692,6404,A
4500,14608,6352,A
4468,14632,6356,A
4400,14560,6348,A
4332,14656,6420,A
4432,14728,6416,A
4376,14648,6376,A
4272,14640,6456,A
4520,14688,6492,A
4520,14600,6480,A
4564,14652,6412,A
4432,14652,6424,A
4404,14684,6500,A
4416,14692,6500,A
4400,14616,6584,A
4524,14640,6460,A
4576,14716,6468,A
4584,14692,6512,A
4496,14748,6600,A
4484,14652,6656,A
4564,14688,6688,A
4492,14644,6576,A
4528,14736,6772,A
4520,14812,6780,A
4456,14768,6660,A
4456,14732,6668,A
4472,14772,6728,A
4552,14772,6640,A
4596,14708,6644,A
4668,14780,6644,A
4576,14780,6820,A
4584,14784,6712,A
4572,14824,6656,A
4508,14896,6784,A
4536,14912,6900,A
4620,14856,6740,A
4672,14828,6744,A
4596,14900,6724,A
4576,14932,6672,A
4532,14896,6720,A
4532,14960,6648,A
4424,14992,6452,A
4436,14992,6488,A
4644,14936,6580,A
4632,15024,6580,A
4596,15032,6580,A
4660,15104,6484,A
4672,15064,6356,A
4592,15048,6484,A
4528,15092,6552,A
4552,15072,6668,A
4524,14864,7096,A
4660,15024,6688,A
4596,14756,7472,A
4496,14672,6336,A
4544,14952,6024,A
4544,15120,6392,A
4580,15064,6984,A
4652,15064,6684,A
4724,15120,6588,A
4612,15060,6588,A
4552,14796,7460,A
4500,14560,7280,A
4420,14816,6276,A
4404,15040,5476,A
4776,15644,4076,A
4648,15592,6688,A
4512,14936,7948,A
4576,14828,7516,A
4436,14480,7800,A
4292,14104,7580,A
4308,13928,6492,A
4308,15116,2420,A
4712,15932,4400,A
4708,15932,7864,A
4380,15248,7388,A
4568,15100,7388,A
4524,14928,7324,A
4476,14796,6700,A
4240,14352,7784,A
4092,13800,7952,A
4252,14040,6620,A
4348,14624,4368,A
4772,15876,2744,A
4676,15708,7056,A
4504,14992,8112,A
4600,14940,7792,A
4600,14860,7184,A
4464,14624,7256,A
4448,14624,8276,A
4172,13956,6668,A
4320,13828,6668,A
4504,14568,3724,A
4844,16072,1976,A
4528,15500,7488,A
4640,14888,7316,A
4488,14740,7416,A
4376,14752,6492,A
4308,14480,6812,A
4004,13952,7964,A
4036,13708,6988,A
4340,14012,5132,A
4756,15456,1176,A
4756,15776,5588,A
4748,14788,7780,A
4380,14788,7440,A
4564,14632,6852,A
4556,14412,6852,A
4516,14292,6320,A
4248,13908,7292,A
4160,13552,7612,A
4492,13656,6028,A
4904,14720,2128,A
5176,15788,3272,A
4552,14900,8068,A
4672,14536,7616,A
4664,14512,7372,A
4576,14368,6568,A
4576,14112,7084,A
4500,13748,8052,A
4312,13552,7320,A
4428,13552,4332,A
4704,14104,1376,A
5200,15780,1376,A
4680,15352,7508,A
4636,14644,7756,A
4740,14564,7828,A
4588,14444,6916,A
4620,14232,6716,A
4380,13880,7948,A
4232,13540,7824,A
4348,13792,5988,A
4868,15196,1316,A
4864,15884,4560,A
4864,14820,8244,A
4436,14636,7776,A
4664,14636,7428,A
4536,14528,6492,A
4384,14480,6492,A
4364,14192,7220,A
4160,13744,8200,A
4216,13748,6968,A
4512,14576,3532,A
4852,16164,1616,A
4464,15480,7760,A
4512,14808,7800,A
4520,14716,7760,A
4332,14620,6724,A
4236,14404,6656,A
4036,13952,8040,A
4036,13724,7732,A
4012,14072,5860,A
4152,14072,1416,A
4648,15460,5112,A
4656,15988,5112,A
4284,14868,8508,A
4400,14768,7960,A
4332,14604,7604,A
4148,14528,6656,A
3944,14156,7620,A
3816,13660,8552,A
3940,13668,6980,A
4216,14376,3696,A
4624,16000,1644,A
4236,15460,7888,A
4236,14744,7868,A
4224,14640,7920,A
