ax,ay,az,
1668,13484,10140,
1580,13536,10268,
1700,13584,10016,
1704,13548,10168,Z
1540,13512,10368,
1576,13500,10328,
1600,13512,10188,
1584,13472,10132,
1624,13512,10220,
1644,13512,10120,
1644,13492,10148,
1612,13488,10184,
1740,13488,10116,
1680,13472,10296,
1612,13516,10296,
1592,13500,10260,
1728,13416,10144,
1636,13396,10252,
1604,13456,10260,
1660,13520,10212,
1760,13516,10304,
1760,13444,10372,
1716,13444,10252,
1724,13460,10152,
1728,13444,10188,
1708,13416,9984,
1708,13476,10096,
1628,13428,10256,
1780,13428,10280,
1780,13456,10208,
1644,13428,10208,
1692,13480,10060,
1620,13480,10032,
1624,13408,10200,
1740,13412,10064,
1640,13484,10076,
1712,13440,10268,
1604,13472,10176,
1704,13468,10188,
1688,13532,10108,
1764,13376,10052,
1704,13476,10052,
1704,13524,10128,
1632,13572,10276,
1696,13572,10208,
1692,13400,10192,
1720,13380,10192,
1712,13448,10280,
1720,13484,10228,
1692,13480,10124,
1680,13460,10292,
1528,13400,10284,
1704,13416,10148,
1728,13532,10192,
1692,13524,10068,
1788,13392,10016,
1820,13472,10248,
1772,13476,10188,
1772,13444,10112,
1612,13404,10056,
1660,13404,9968,
1704,13408,10044,
1660,13424,10044,
1620,13368,10124,
1692,13448,10172,
1728,13296,10152,
1712,13328,10216,
1760,13428,10260,
1668,13404,10148,
1636,13380,10236,
1620,13456,10300,
1708,13512,10208,
1740,13416,10164,
1668,13376,10208,
1668,13336,10220,
1736,13424,10204,
1724,13424,10128,
1788,13468,10184,
1720,13540,10184,
1792,13432,10228,
1668,13432,10156,
1676,13464,10244,
1696,13452,10096,
1700,13456,10132,
1716,13488,10180,
1748,13472,10212,
1688,13416,10180,
1672,13392,10176,
1632,13472,10284,
1684,13472,10204,
1684,13440,10160,
1700,13432,10080,
1708,13432,10288,
1620,13440,10280,
1660,13440,10280,
1612,13528,10248,
1668,13480,10228,
1748,13384,10072,
1672,13472,10124,
1732,13504,10136,
1640,13492,10184,
1636,13480,10076,
1568,13444,10240,
1576,13500,10268,
1608,13552,10300,
1548,13516,10200,
1548,13560,10156,
1640,13540,10204,
1640,13540,10224,
1652,13596,10096,
1588,13580,10096,
1524,13596,10072,
1600,13608,10056,
1696,13652,10112,
1596,13552,10244,
1600,13536,10228,
1676,13668,10084,
1552,13584,10112,
1640,13704,10248,
1632,13672,10244,
1588,13700,10340,
1552,13640,10276,
1552,13596,10208,
1656,13588,10300,
1752,13588,10348,
1764,13604,10340,
1616,13620,10340,
1668,13744,10184,
1644,13656,10040,
1628,13676,10116,
1652,13684,10268,
1704,13616,10248,
1696,13604,10288,
1696,13556,10336,
1696,13492,10280,
1704,13492,10352,
1688,13472,10272,
1584,13416,10284,
1584,13480,10312,
1540,13544,10352,
1688,13544,10284,
1736,13484,10108,
1728,13460,10108,
1760,13524,10180,
1700,13564,10108,
1644,13524,10168,
1728,13448,10124,
1748,13428,9988,
1720,13420,10024,
1772,13376,10032,
1760,13352,10012,
1728,13304,9964,
1744,13300,10084,
1716,13228,10088,
1716,13176,10088,
1684,13168,10008,
1748,13168,9972,
1628,13132,10100,
1652,13208,10100,
1672,13228,10056,
1692,13208,10192,
1640,13256,10168,
1540,13236,10044,
1560,13332,10176,
1568,13340,10164,
1520,13324,10116,
1484,13324,10140,
1532,13344,10264,
1440,13404,10032,
1436,13328,10052,
1436,13436,10168,
1464,13540,10004,
1500,13540,9996,
1516,13492,10036,
1476,13464,10036,
1364,13516,10068,
1404,13540,10048,
