ax,ay,az,
2584,16372,8136,
3240,14364,8136,
3184,13184,9388,
2520,13716,10632,
2176,14380,10632,
1976,14392,9128,
1884,13860,7404,
1848,13476,6432,
1912,13876,6640,
2212,15460,8056,
2700,16312,8508,
3388,14744,8128,
3388,13116,9236,
3416,13276,10264,
2892,13940,10660,
2372,13940,9412,
2180,14188,7832,
1992,14004,7832,
2008,13812,6696,
2056,14012,6388,
2212,14820,7152,
2668,15620,8220,
3208,14576,8124,
3336,13200,9084,
2904,12988,10100,
2464,13596,10428,
2288,14068,9888,
2192,14204,8428,
2112,14168,7264,
2112,14132,6688,
2124,14344,6888,
2224,14344,7812,
2400,14816,8444,
2772,14844,8444,
2904,13908,8668,
2876,13136,9376,
2492,13188,10024,
2188,13876,9824,
1992,14340,8988,
2004,14540,7728,
2148,14584,7000,
2344,14544,6816,
2548,14576,7300,
2668,14648,7988,
2704,14504,8712,
2704,13972,9208,
2708,13600,9660,
2664,13600,9836,
2536,13820,8172,
2616,14388,8160,
2616,14396,8136,
2700,14432,8000,
2660,14372,8052,
2616,14396,8172,
2616,14424,8276,
2580,14368,8108,
2660,14368,8088,
2572,14308,8256,
2596,14352,8256,
2680,14340,8040,
2704,14304,7972,
2716,14268,7988,
2696,14244,8100,
2728,14300,8176,
2620,14284,8128,
2604,14232,8108,
2628,14256,8000,
2740,14264,8092,
2644,14196,8004,
2708,14216,8036,
2708,14140,7956,
2644,14132,7920,
2692,14132,8032,
2584,14084,8164,
2624,14148,8164,
2640,14152,8096,
2668,14096,7956,
2584,14188,8092,
2744,14160,8084,
2588,14096,8028,
2564,14136,8140,
2672,14056,8004,
2636,14044,8184,
2604,14036,8176,
2672,14016,7940,
2684,14052,8076,
2684,14088,8048,
2612,14076,7916,
2712,14076,7912,
2656,14120,8028,
2704,14064,8064,
2672,14088,8064,
2736,14084,8156,
2628,14092,8152,
2592,14116,8040,
2644,14076,8100,
2740,13980,8064,
2708,13952,8080,
2680,13940,8096,
2704,14052,8072,
2684,14112,8140,
2628,14108,8128,
2628,14056,8000,
2636,14000,7968,
2636,14032,8076,
2664,14032,8068,
2804,14016,8168,
2716,14048,8168,
2756,13904,8180,
2736,13988,8140,
2668,14024,8116,
2796,14080,8184,
2732,14024,8200,
2688,14028,8148,
2816,13980,8056,
2800,13972,8164,
2808,13968,8160,
2764,14032,8060,
2648,14132,8164,
2648,14072,8320,
2764,13972,8344,
2828,13972,8356,
2796,14008,8312,
2808,14024,8312,
2864,14044,8368,
2832,14072,8408,
2828,14156,8180,
2860,14112,8252,
2856,14080,8244,
2836,14052,8240,
2980,14084,8092,
2984,14108,8164,
2980,14100,8264,
2980,14200,8240,
2936,14252,8228,
2936,14288,8112,
2908,14160,8064,
2980,14160,8204,
2912,14272,8148,
2872,14316,8148,
2864,14340,8224,
2860,14208,8140,
3004,14232,8096,
3012,14264,8100,
3080,14332,8192,
2972,14292,8084,
2960,14188,8080,
2988,14244,8176,
3012,14292,8100,
2900,14300,8272,
2924,14340,8240,
2924,14340,8260,
2944,14380,8192,
2856,14380,8184,
2992,14308,8348,
3000,14364,8252,
2936,14372,8252,
2872,14404,8256,
2932,14388,8368,
2880,14376,8288,
2940,14452,8332,
3048,14536,8332,
2916,14524,8368,
2872,14492,8236,
2928,14424,8352,
2816,14436,8360,
2856,14452,8264,
2856,14452,8272,
2872,14392,8436,
3012,14464,8432,
2948,14464,8300,
2900,14452,8304,
2916,14432,8304,
2880,14424,8320,
2928,14452,8248,
2944,14520,8368,
2952,14452,8280,
2936,14596,8336,
2944,14612,8296,
3036,14612,8304,
2996,14604,8280,
2904,14620,8436,
2952,14620,8356,
3056,14536,8300,
3056,14608,8288,
2988,14648,8440,
2876,14648,8364,
2944,14620,8304,
2968,14596,8304,
2908,14568,8464,
2964,14576,8392,
2904,14612,8396,
2876,14560,8292,
2900,14588,8328,
2968,14656,8428,
2884,14684,8404,
2832,14652,8460,
2864,14720,8284,
2976,14604,8356,
2964,14548,8288,
2964,14680,8316,
2984,14604,8228,
2968,14604,8228,
2920,14604,8132,
2924,14660,8132,
2968,14632,8160,
3000,14644,8396,
2924,14728,8348,
2968,14684,8344,
3004,14616,8360,
2972,14612,8224,
2968,14600,8268,
2884,14556,8384,
2864,14592,8272,
2840,14544,8288,
2804,14584,8212,
2804,14584,8176,
2832,14624,8180,
2856,14624,8296,
2848,14600,8324,
2952,14568,8332,
2816,14544,8332,
2908,14532,8420,
2928,14532,8336,
2816,14516,8284,
2740,14540,8432,
2772,14584,8392,
2804,14484,8276,
2852,14512,8272,
2808,14584,8240,
2744,14552,8424,
2768,14568,8436,
2768,14388,8372,
2844,14476,8328,
2780,14456,8372,
2708,14456,8180,
2764,14516,8100,
2784,14472,8100,
2744,14536,8264,
2800,14536,8252,
2760,14544,8312,
2752,14516,8472,
2788,14496,8412,
2792,14524,8280,
2744,14632,8196,
2656,14524,8208,
2740,14476,8328,
2760,14540,8280,
2692,14508,8272,
2692,14648,8324,
2756,14536,8404,
2788,14536,8380,
2748,14612,8368,
2740,14580,8368,
2684,14500,8492,
2752,14496,8424,
2764,14592,8320,
2712,14616,8236,
2716,14620,8248,
2744,14588,8380,
2772,14480,8348,
2812,14448,8440,
2732,14448,8400,
2664,14440,8368,
2732,14452,8480,
2732,14408,8436,
2700,14324,8416,
2676,14324,8484,
2736,14380,8504,
2644,14292,8504,
2744,14284,8288,
2744,14192,8344,
2708,14092,8264,
2772,14072,8240,
2816,14032,8304,
2796,14024,8176,
2736,13984,8192,
2764,13948,8344,
2652,13836,8272,
2624,13856,8344,
2604,13944,8192,
2604,13892,8216,
2520,13856,8440,
2560,13856,8432,
2608,13828,8280,
2616,13916,8352,
2448,13964,8352,
2388,13944,8392,
2392,14052,8408,
2348,14028,8432,
2400,14008,8348,
2352,14036,8376,
2276,14084,8364,
2424,14064,8328,
2280,14152,8372,
2264,14204,8228,
2192,14152,8392,
2184,14244,8132,
2184,14232,8204,
2324,14260,8296,
2352,14260,8240,
2444,14268,8288,
2460,14264,8288,
2364,14356,8416,
2316,14372,8300,
2320,14292,8392,
2456,14436,8192,
2392,14420,8132,
2368,14404,8152,
2552,14416,8328,
2664,14536,8416,
2580,14480,8424,
2536,14472,8288,
2568,14428,8384,
2568,14472,8352,
2644,14472,8456,
2604,14472,8620,
2620,14576,8456,
2736,14588,8456,
2696,14584,8468,
2636,14536,8456,
2624,14596,8452,
2708,14480,8432,
2744,14400,8432,
2712,14432,8252,
2612,14368,8332,
2648,14416,8280,
2608,14336,8160,
2552,14388,8216,
2484,14316,8436,
2484,14256,8468,
2424,14232,8496,
2340,14220,8424,
2356,14220,8288,
2472,14144,8344,
2408,14060,8344,
2332,14076,8316,
2376,14048,8480,
2432,14056,8504,
2396,14064,8408,
2496,14008,8424,
2516,14032,8312,
2488,14000,8448,
2564,14000,8504,
2496,14040,8548,
2488,14064,8496,
2620,14004,8628,
2620,14032,8632,
2712,14180,8668,
2668,14180,8660,
2596,14208,8616,
2588,14196,8616,
2720,14264,8544,
2856,14296,8636,
2788,14376,8680,
2876,14368,8660,
2868,14448,8492,
2848,14460,8560,
2816,14512,8580,
2752,14484,8636,
2780,14520,8616,
2812,14528,8688,
2856,14608,8512,
2856,14608,8552,
2860,14652,8556,
2832,14652,8588,
2820,14648,8536,
2820,14684,8536,
2672,14668,8424,
2716,14716,8456,
2756,14772,8456,
2808,14732,8564,
2796,14748,8620,
2736,14740,8556,
2732,14696,8588,
2684,14764,8644,
2648,14760,8532,
2708,14732,8596,
2776,14680,8696,
2776,14708,8684,
2876,14728,8716,
2760,14728,8720,
2708,14736,8808,
2668,14696,8660,
2796,14728,8660,
2816,14732,8528,
2660,14656,8744,
2620,14588,8760,
2656,14684,8672,
2616,14736,8696,
2772,14744,8724,
2688,14776,8720,
2800,14684,8776,
2584,14684,8920,
2596,14652,8848,
2596,14708,8644,
2608,14800,8768,
2552,14792,8816,
2552,14792,8756,
2580,14828,8812,
2536,14824,8812,
2636,14788,8808,
2600,14856,8824,
2520,14856,8776,
2520,14824,8824,
2624,14856,8896,
2588,14860,8740,
2472,14884,8648,
2588,14976,8696,
2732,14940,8640,
2644,14824,8644,
2640,14800,8708,
2640,14896,8760,
2548,14988,8756,
2556,14988,8800,
2564,14896,8760,
2592,14796,8760,
2604,14836,8692,
2648,14852,8768,
2624,14872,8764,
2652,14788,8824,
2608,14888,8856,
2620,14888,8680,
2708,14756,8804,
2636,14760,8832,
2700,14828,8708,
2660,14888,8604,
2696,14840,8708,
2696,14892,8772,
2712,14864,8816,
2744,14864,8852,
2692,14712,8776,
2664,14800,8776,
2824,14792,8720,
2892,14832,8708,
2800,14848,8668,
2772,14764,8696,
2740,14756,8676,
2732,14784,8712,
2840,14884,8800,
2704,14864,8752,
2708,14808,8560,
2712,14792,8612,
2780,14756,8672,
2780,14660,8680,
2788,14576,8532,
2684,14576,8492,
2732,14664,8536,
2784,14676,8420,
2784,14612,8420,
2772,14664,8368,
2720,14552,8444,
2744,14500,8468,
2772,14532,8420,
2784,14556,8472,
2712,14608,8396,
2784,14596,8328,
2784,14532,8332,
2824,14380,8564,
2784,14448,8420,
2784,14472,8244,
2800,14452,8232,
2796,14388,8348,
2740,14388,8524,
2688,14388,8496,
2744,14444,8496,
2812,14436,8288,
2792,14396,8416,
2828,14448,8336,
2860,14364,8340,
2852,14344,8368,
2764,14316,8288,
2796,14272,8404,
2780,14264,8412,
2836,14292,8348,
2732,14268,8236,
2768,14264,8204,
2768,14224,8076,
2684,14228,8144,
2688,14228,8232,
2712,14168,8260,
2668,14172,8260,
2804,14164,8264,
2844,14180,8208,
2916,14108,8196,
2756,14224,8296,
2660,14096,8396,
2676,14112,8280,
2636,14152,8176,
2664,14152,8092,
2720,14160,8020,
2744,14236,8048,
2620,14112,7948,
2620,14088,8020,
2592,14136,8128,
2684,14136,8108,
2736,14136,7940,
2740,14076,7940,
2688,14032,7996,
2688,14116,8016,
2704,14108,7972,
2676,14060,7972,
2628,14020,8100,
2624,14076,8180,
2652,13980,8096,
2556,14080,8056,
2636,14152,7888,
2632,14068,7992,
2596,14088,8100,
2596,14012,8120,
2736,14052,8092,
2736,14052,7964,
2680,14000,7972,
2764,14048,8076,
2796,14080,8076,
2740,14068,8032,
2784,14096,8048,
2660,14180,8104,
2728,14100,8084,
2704,14056,7948,
2664,14084,7968,
2684,14164,8028,
2780,14060,8096,
2852,14024,8108,
2944,14072,8012,
2944,14036,8040,
2852,13992,8036,
2768,14004,7980,
2736,14004,8072,
2732,14028,8192,
2708,14092,8192,
2792,14116,8152,
2832,14136,8048,
2872,14132,8012,
2904,14188,8032,
2856,14144,7976,
2760,14044,8028,
2832,14112,8072,
2908,14128,7952,
2852,14144,8076,
2800,14168,8056,
2832,14196,8016,
2832,14184,7988,
2832,14208,8000,
2880,14208,8080,
2808,14232,8136,
2684,14240,8136,
2704,14180,8280,
2704,14208,8140,
2720,14240,8044,
2748,14228,8036,
2760,14232,8228,
2896,14224,8164,
2840,14204,8156,
2752,14232,8124,
2896,14176,8288,
2972,14156,8260,
2920,14204,8300,
2920,14272,8288,
3012,14288,8248,
2996,14288,8364,
2948,14272,8348,
2932,14196,8288,
2812,14196,8288,
2812,14260,8276,
2928,14208,8408,
2932,14288,8440,
2968,14276,8384,
2928,14320,8308,
2876,14336,8460,
2972,14364,8376,
2876,14348,8356,
2964,14408,8300,
2916,14340,8260,
2916,14280,8336,
2972,14396,8288,
3064,14368,8196,
3020,14368,8256,
2944,14332,8220,
2976,14344,8220,
2968,14416,8116,
2952,14348,7996,
2892,14320,8064,
2908,14432,8132,
3016,14480,8144,
2908,14484,8136,
2920,14428,8104,
2840,14472,8028,
2784,14372,8092,
2804,14412,8140,
2720,14436,8200,
2720,14520,8160,
2740,14504,8176,
2696,14504,8272,
2848,14492,8448,
2680,14504,8448,
2660,14624,8564,
2680,14748,8500,
2660,14696,8548,
2664,14724,8636,
2640,14756,8604,
2628,14780,8636,
2648,14820,8580,
2824,14864,8588,
2636,14792,8432,
2664,14748,8460,
2656,14788,8600,
2656,14676,8412,
2516,14656,8476,
2536,14656,8452,
2596,14600,8400,
2520,14612,8400,
2544,14520,8368,
2600,14464,8180,
2636,14380,8116,
2600,14248,8248,
2564,14304,8240,
2608,14312,8200,
2632,14232,8232,
2772,14172,8320,
2740,14376,8248,
2700,14344,8156,
2820,14292,8252,
2820,14392,8268,
2892,14356,8224,
2936,14356,8280,
2996,14444,8340,
2864,14540,8308,
2840,14552,8308,
2872,14524,8368,
2948,14588,8280,
2988,14704,8312,
2996,14692,8416,
3040,14616,8452,
2976,14664,8332,
2976,14684,8200,
3084,14764,8200,
2940,14684,8360,
2924,14700,8476,
2924,14664,8472,
2888,14692,8440,
3008,14704,8352,
3040,14704,8396,
2996,14712,8464,
2892,14684,8464,
2968,14780,8500,
2892,14732,8492,
2808,14652,8452,
2808,14644,8416,
2788,14616,8344,
2844,14660,8420,
2740,14620,8280,
2804,14560,8320,
2840,14508,8412,
2848,14508,8388,
2884,14448,8416,
2884,14456,8540,
2804,14408,8456,
2772,14408,8428,
2664,14480,8284,
2684,14384,8284,
2468,14308,8272,
2604,14364,8216,
2612,14324,8216,
2596,14360,8336,
2488,14300,8356,
2628,14328,8352,
2540,14252,8380,
2560,14256,8472,
2560,14340,8476,
2600,14272,8436,
2492,14244,8352,
2492,14260,8488,
2560,14292,8384,
2644,14292,8272,
2724,14160,8256,
2696,14248,8256,
2632,14252,8296,
2608,14084,8336,
2632,14140,8376,
2628,14124,8420,
2608,14140,8336,
2492,13988,8396,
2548,13948,8324,
2548,13984,8244,
2624,14044,8188,
2600,13956,8132,
2580,13888,8244,
2580,13976,8424,
2568,14044,8376,
2488,14044,8280,
2500,14056,8296,
2572,14044,8372,
2588,14064,8372,
2576,14028,8460,
2512,14068,8524,
2540,13940,8508,
2560,14016,8592,
2560,14024,8556,
2564,14052,8516,
2608,14088,8392,
2584,14156,8388,
2472,14208,8440,
2532,14188,8316,
2452,14232,8336,
2452,14140,8356,
2528,14096,8332,
2492,14096,8448,
2472,14092,8528,
2436,14028,8528,
2464,14024,8468,
2448,14040,8452,
2508,14116,8460,
2452,14060,8440,
2376,14028,8332,
2348,14136,8360,
2364,14104,8384,
2360,14012,8412,
2372,14044,8384,
2348,14044,8464,
2312,14080,8280,
2312,14120,8284,
2288,13996,8328,
2388,13996,8392,
2396,14136,8560,
2316,14088,8560,
2340,14020,8424,
2312,14184,8384,
2312,14220,8376,
2420,14116,8312,
2308,14136,8432,
2256,14264,8408,
2316,14188,8564,
2336,14176,8548,
2352,14172,8472,
2444,14248,8428,
2364,14268,8440,
2364,14292,8500,
2336,14264,8432,
2404,14264,8372,
2336,14292,8328,
2300,14288,8392,
2280,14308,8392,
2360,14148,8400,
2184,14288,8516,
2200,14328,8456,
2372,14352,8476,
2376,14356,8652,
2396,14328,8644,
2472,14384,8624,
2404,14428,8556,
2464,14472,8588,
2400,14408,8604,
2400,14420,8640,
2544,14420,8656,
2496,14464,8636,
2504,14464,8452,
2448,14432,8572,
2392,14540,8572,
2536,14472,8512,
2420,14496,8476,
2408,14424,8432,
2432,14444,8600,
2436,14508,8564,
2240,14468,8608,
2392,14488,8604,
2360,14476,8604,
2356,14532,8508,
2444,14552,8604,
2368,14536,8588,
2368,14560,8604,
2328,14688,8604,
2360,14688,8432,
2424,14708,8540,
2396,14736,8540,
2272,14820,8480,
2300,14776,8472,
2304,14760,8324,
2356,14768,8428,
2400,14664,8408,
2492,14696,8412,
2344,14696,8372,
2328,14712,8500,
2400,14756,8516,
2520,14700,8372,
2376,14760,8344,
2376,14748,8412,
2488,14680,8560,
2404,14680,8396,
2332,14656,8468,
2604,14608,8468,
2588,14608,8564,
2536,14552,8456,
2596,14708,8516,
2464,14760,8416,
2564,14776,8432,
2616,14728,8600,
2520,14740,8600,
2644,14744,8600,
2648,14628,8560,
2540,14736,8492,
2492,14820,8592,
2492,14820,8784,
2524,14784,8784,
2488,14868,8768,
2492,14868,8656,
2620,14892,8672,
2540,14776,8672,
2396,14796,8652,
2464,14792,8592,
2608,14748,8460,
2560,14644,8484,
2524,14640,8576,
2528,14616,8648,
2464,14632,8636,
2396,14596,8496,
2488,14612,8528,
2476,14528,8540,
2372,14512,8424,
2372,14508,8444,
2368,14432,8452,
2292,14432,8336,
2280,14492,8292,
2388,14440,8292,
2364,14492,8348,
2416,14496,8500,A
2372,14660,8456,A
2276,14668,8380,A
2404,14656,8368,A
2384,14616,8288,A
2352,14552,8296,A
2388,14564,8344,A
2412,14684,8416,A
2448,14640,8372,A
2480,14628,8392,A
2480,14672,8528,A
2428,14648,8392,A
2448,14648,8484,A
2396,14696,8472,A
2352,14796,8472,A
2364,14712,8472,A
2452,14780,8464,A
2420,14708,8424,A
2432,14660,8408,A
2456,14732,8496,A
2504,14756,8412,A
2600,14752,8360,A
2572,14668,8328,A
2600,14768,8496,A
2488,14644,8440,A
2524,14596,8476,A
2524,14380,8216,A
2532,14440,8212,A
2400,14524,8436,A
2440,14524,8484,A
2456,14704,8588,A
2596,14724,8588,A
2720,14776,8544,A
2580,14692,8612,A
2548,14468,8416,A
2368,14240,8324,A
2280,14328,8448,A
2548,14660,8624,A
2732,15156,8836,A
2852,15080,8712,A
2644,14596,8440,A
2464,14336,8652,A
2332,14296,8568,A
2332,14088,8184,A
2340,13992,8168,A
2328,13992,8256,A
2332,14068,8660,A
2464,14580,8660,A
2692,15512,9148,A
2880,15636,8836,A
2960,15020,8716,A
2556,14492,8972,A
2312,14276,8848,A
2388,14140,8676,A
2412,13776,8252,A
2280,13644,7924,A
2192,13596,8196,A
2212,13980,8376,A
2264,14472,8740,A
2264,15148,9008,A
2504,15768,9340,A
2696,15768,8976,A
2832,15520,8872,A
2644,14688,8704,A
2420,14140,8704,A
2248,13636,8248,A
2256,13008,7944,A
2184,12816,7764,A
2184,13336,7876,A
2464,14600,8532,A
2732,16348,9412,A
2940,16200,8932,A
2832,14948,8780,A
2448,14016,9216,A
2140,13828,8684,A
2140,13412,8436,A
2232,13024,7816,A
2416,13044,7608,A
2156,13044,8088,A
2120,13296,8628,A
2240,14116,8628,A
2464,15824,9544,A
2960,16880,9924,A
3072,15708,8856,A
2656,14284,9484,A
2172,13680,9352,A
1992,13380,8728,A
2300,12716,8384,A
2212,12520,7504,A
1948,12892,7720,A
2104,13624,8312,A
2144,15268,9076,A
2144,16896,10092,A
2532,16200,9036,A
3100,16200,9172,A
2884,14724,9780,A
2304,13836,9780,A
2072,13544,8836,A
2260,12824,8444,A
2328,12320,7824,A
2064,12740,7436,A
2168,13232,8108,A
2264,14704,8708,A
2652,16508,9692,A
3052,16544,9196,A
2960,14896,8848,A
2524,13744,9852,A
2084,13428,9272,A
2084,12872,8628,A
2056,12156,7944,A
2264,12156,7288,A
2000,12276,7912,A
2048,12848,8460,A
2088,13940,8460,A
2240,16064,9308,A
2984,16856,9632,A
3080,15380,8432,A
2584,14020,9804,A
2072,13668,9664,A
2060,13456,8984,A
2424,12732,8476,A
2180,12508,7292,A
1976,12768,7520,A
2132,13372,8108,A
2132,15064,8816,A
2176,17040,9660,A
2744,16360,8392,A
3248,16360,8676,A
3068,14608,9996,A
2344,13600,9996,A
2096,13596,9200,A
2216,13328,8944,A
2460,12616,7940,A
2112,12764,7168,A
2032,12928,8012,A
2068,13816,8256,A
2320,15740,9192,A
2940,17128,9632,A
3180,15760,8004,A
2776,14180,9480,A
2140,13644,9972,A
2140,13636,8828,A
2056,13084,8712,A
2500,13084,7472,A
2548,12676,7580,A
2340,12720,7580,A
2172,13052,8096,A
2124,14428,8284,A
2436,16404,9396,A
3116,16660,8700,A
3180,15100,7936,A
2572,13884,9936,A
2076,13736,9572,A
2156,13740,8988,A
2672,13028,8604,A
2608,12808,7332,A
2288,12820,7872,A
2288,13448,8048,A
2152,15132,8544,A
2220,15132,9436,A
2768,16784,7800,A
3252,16068,8524,A
2932,14508,8524,A
2308,13640,10224,A
2120,13740,9156,A
2408,13580,9100,A
2748,12920,7880,A
2364,13016,7256,A
2196,13040,8056,A
2112,13984,7924,A
2280,15808,8948,A
3024,16644,9116,A
3188,15284,7596,A
3188,14072,9468,A
2724,13748,9884,A
2056,13820,8944,A
2056,13820,8936,A
2512,13400,7352,A
2640,12972,7352,A
2288,13076,7796,A
2220,13272,8336,A
2112,14608,8168,A
2452,16364,9116,A
3176,16532,8628,A
3156,14964,7884,A
2516,13872,10024,A
2064,13764,9748,A
2220,13884,8992,A
2728,13532,8708,A
2628,13288,7096,A
2628,13248,7988,A
2284,13576,8184,A
2256,13576,8352,A
2096,15096,9340,A
2596,16744,9340,A
3184,16368,8468,A
3116,14916,8160,A
2412,14016,10200,A
1976,14012,9456,A
2320,14060,9080,A
2820,13484,8512,A
2588,13344,7028,A
2368,13332,8084,A
2216,13880,8100,A
2096,15324,8596,A
2524,16864,9440,A
2524,16244,7996,A
3004,14664,8348,A
2956,14664,10060,A
2348,13888,9384,A
1928,13928,9144,A
2264,13832,9144,A
2708,13352,8188,A
2464,13436,7316,A
2284,13440,8164,A
2100,14012,8024,A
2164,15400,8452,A
2636,16736,9276,A
2972,16152,8104,A
2808,14668,8416,A
2192,13892,10108,A
1856,13988,9388,A
1856,13892,9020,A
2148,13388,8244,A
2544,13504,7456,A
2300,13504,8236,A
2184,13560,8028,A
2164,14072,8028,A
2092,15484,8600,A
2656,16936,9260,A
2968,16192,7984,A
2800,14684,8572,A
2188,14040,10028,A
1940,14164,9236,A
2212,14068,8976,A
2560,13540,8024,A
2420,13600,7384,A
2200,13568,8268,A
2084,14172,7940,A
2084,15568,8464,A
2008,16948,9004,A
2552,16948,7876,A
2972,16160,8512,A
2772,14696,8512,A
2160,14028,9992,A
1968,14124,9196,A
2380,14064,8956,A
2716,13628,8200,A
2476,13772,7416,A
2312,13692,8128,A
2188,14240,7952,A
2092,15468,8184,A
2572,16768,8788,A
3056,16272,7892,A
3004,14856,8304,A
3004,14112,10008,A
2424,14172,9188,A
2056,14172,8976,A
2288,14100,8176,A
2704,13664,8176,A
2508,13796,7348,A
2328,13840,8264,A
2304,14292,8152,A
2272,15380,8464,A
2636,16620,8916,A
2908,16080,7832,A
2856,14700,8196,A
2220,13980,9912,A
1888,14048,9300,A
2152,14092,9020,A
2620,13672,8236,A
2620,13640,7316,A
2544,13624,8220,A
2368,13624,7980,A
2144,13992,8116,A
2076,14900,8580,A
2372,16004,8580,A
2784,15824,7964,A
2920,14356,7760,A
2528,13568,9680,A
2048,13516,9504,A
2060,13600,8948,A
2508,13236,8504,A
2344,13288,7412,A
2156,13416,8096,A
2096,13684,8072,A
1936,14536,7988,A
2188,15800,8480,A
2188,16028,8208,A
2540,14784,7496,A
2608,14784,9304,A
2116,13948,9392,A
1684,13932,9392,A
1848,14060,8920,A
2172,13768,8688,A
2104,13712,7508,A
2016,13960,7944,A
2020,14108,8352,A
1912,14764,8056,A
1968,15780,8356,A
2216,16316,8496,A
2508,15032,7296,A
2332,14156,8864,A
1724,13900,9588,A
1724,14152,8884,A
1844,13976,8732,A
2244,13976,7696,A
2420,13748,7640,A
2212,13912,7640,A
2296,13984,8080,A
2212,14672,7932,A
2128,15672,8248,A
2468,16448,8464,A
2744,15272,7364,A
2648,14304,8460,A
2156,14020,9656,A
2100,14228,9044,A
2452,14136,8880,A
2584,13820,7892,A
2312,14216,7624,A
2312,14260,8376,A
2276,14696,8048,A
2256,14696,8208,A
2164,15612,8604,A
2368,16520,7732,A
2596,15660,7732,A
2604,14488,8060,A
2076,14080,9492,A
1904,14244,9040,A
2136,14200,9136,A
2456,13880,8448,A
2260,14032,7612,A
2208,14036,8204,A
2168,14256,8096,A
2000,14996,8276,A
2244,15904,8552,A
2244,15536,8084,A
2516,14296,7704,A
2608,13788,9284,A
2148,13788,9276,A
1872,13780,9032,A
1976,13724,9032,A
2308,13312,8752,A
2268,13480,7736,A
2168,13668,8116,A
2188,13916,8124,A
2112,14784,8232,A
2204,15692,8440,A
2596,15520,8076,A
2652,14424,7492,A
2368,13872,9260,A
2108,13928,9284,A
2140,14044,9004,A
2140,13668,9028,A
2520,13624,7992,A
2632,13624,8332,A
2464,13980,8260,A
2488,14192,8260,A
2352,14788,8160,A
2444,15656,8652,A
2652,15844,8512,A
2932,14688,7412,A
2752,14016,8948,A
