ax,ay,az,
1960,14072,9452,
1972,14036,9420,
1968,13960,9496,
2004,13900,9368,
1940,13788,9336,
2012,13712,9240,
1972,13756,9172,
1948,13712,9048,
1900,13684,9180,
1964,13632,9284,
2080,13636,9340,
2080,13580,9232,
2136,13616,9368,
2140,13616,9360,
2096,13612,9416,
2124,13632,9416,
2188,13736,9416,
2180,13692,9388,
2264,13692,9320,
2292,13612,9388,
2340,13612,9304,
2336,13680,9264,
2328,13652,9256,
2220,13700,9412,
2240,13800,9300,
2364,13724,9260,
2320,13684,9260,
2320,13808,9416,
2312,13784,9212,
2320,13756,9284,
2340,13756,9440,
2304,13828,9320,
2292,13784,9320,
2228,13772,9464,
2304,13724,9496,
2340,13728,9364,
2272,13688,9268,
2248,13688,9344,
2248,13648,9300,
2244,13660,9324,
2344,13748,9392,
2300,13660,9288,
2240,13664,9300,
2252,13640,9392,
2252,13720,9392,
2220,13664,9376,
2120,13664,9432,
2200,13692,9332,
2180,13776,9332,
2104,13764,9352,
2088,13736,9324,
2204,13808,9520,
2140,13768,9448,
2080,13780,9480,
1992,13804,9540,
2072,13656,9540,
2084,13732,9532,
2028,13720,9564,
2040,13704,9508,
2068,13720,9504,
2068,13712,9552,
2052,13704,9580,
2168,13704,9692,
2116,13708,9604,
2156,13748,9584,
2092,13792,9584,
2132,13752,9612,
2168,13740,9596,
2208,13748,9544,
2152,13784,9652,
2104,13820,9620,
2200,13776,9668,
2200,13708,9624,
2136,13812,9776,
2284,13836,9608,
2276,13820,9580,
2324,13876,9632,
2324,13820,9660,
2212,13864,9664,
2292,13864,9728,
2280,13904,9656,
2232,13932,9656,
2264,13888,9776,
2372,13892,9816,
2400,13856,9876,
2376,13952,9952,
2404,13876,9828,
2380,13900,9696,
2376,13908,9732,
2348,14000,9760,
2412,13944,9724,
2392,13844,9972,
2444,13884,10004,
2444,13912,10044,
2384,13940,9880,
2356,13940,9992,
2308,13956,9936,
2364,13952,9936,
2324,13956,9892,
2420,13904,9852,
2324,13944,10040,
2376,13928,10112,
2352,13848,9980,
2332,13992,10024,
2416,14036,9944,
2400,14024,9996,
2244,14008,10032,
2244,14148,10048,
2332,14092,10112,
2332,14068,10132,
2360,14124,9976,
2352,14124,10048,
2436,14064,10160,
2392,14088,10184,
2224,14104,10184,
2228,14088,10252,
2276,14148,10212,
2384,14128,10184,
2268,14168,10108,
2216,14168,10040,
2324,14132,10156,
2224,14128,10096,
2324,14016,10204,
2380,14080,10264,
2384,14112,10120,
2384,14064,10168,
2320,14160,10216,
2400,14160,10028,
2380,14084,10116,
2324,14232,10156,
2312,14168,10156,
2408,14176,10144,
2316,14116,10228,
2296,14036,10080,
2200,14112,9992,
2304,14080,10200,
2328,14236,10188,
2348,14276,10164,
2336,14188,10216,
2172,14180,10344,
2252,14204,10264,
2252,14220,10224,
2356,14264,10184,
2264,14212,9996,
2236,14212,9952,
2332,14232,10016,
2356,14164,10016,
2296,14148,10000,
2360,14196,10044,
2240,14188,10016,
2236,14192,9940,
2204,14168,10060,
2252,14088,10016,
2264,14080,10024,
2212,14124,10060,
2292,14168,9928,
2328,14196,9840,
2304,14200,9772,
2304,14216,9752,
2296,14232,9832,
2240,14232,9756,
2276,14144,9784,
2256,14056,9784,
2224,14024,9828,
2228,14020,9652,
2364,14024,9756,
2368,14020,9860,
2300,13928,9724,
2148,13904,9660,
2132,13928,9716,
2204,13968,9716,
2236,14072,9772,
2180,13936,9628,
2272,13856,9696,
2272,13792,9568,
2212,13880,9612,
2208,13880,9728,
2196,13956,9716,
2192,13836,9572,
2080,13720,9572,
2096,13832,9528,
2192,13788,9468,
2128,13772,9472,
2092,13800,9520,
2132,13692,9444,
2140,13684,9512,
2200,13704,9488,
2176,13596,9576,
2200,13684,9432,
2092,13716,9312,
2092,13628,9420,
2188,13600,9504,
2208,13540,9504,
2252,13540,9396,
2256,13592,9420,
2124,13552,9420,
2156,13492,9352,
2188,13512,9392,
2184,13556,9284,
2176,13556,9344,
2148,13548,9248,
2180,13640,9440,
2240,13640,9488,
2152,13504,9292,
2136,13500,9368,
2136,13520,9444,
2144,13524,9416,
2144,13596,9316,
2152,13580,9352,
2124,13580,9368,
2112,13432,9352,
2096,13512,9352,
2224,13468,9444,
2180,13528,9372,
2056,13524,9440,
2112,13528,9360,
2136,13488,9256,
2080,13444,9432,
2112,13560,9288,
2108,13448,9340,
2092,13420,9216,
2068,13336,9264,
2112,13340,9308,
2112,13360,9308,
2056,13364,9416,
2032,13408,9356,
2100,13408,9272,
2056,13348,9260,
1992,13320,9260,
2048,13364,9236,
2176,13416,9268,
2092,13288,9224,
1964,13312,9264,
2052,13316,9320,
2100,13416,9328,
2080,13336,9152,
2100,13300,9228,
2096,13296,9472,
2120,13404,9372,
2052,13404,9248,
2052,13328,9428,
2084,13320,9424,
2044,13320,9516,
2044,13324,9368,
2068,13392,9368,
2112,13288,9488,
2140,13448,9432,
2100,13356,9580,
2064,13336,9472,
2056,13240,9412,
2144,13384,9428,
2048,13364,9560,
2044,13360,9708,
2076,13388,9668,
2104,13384,9612,
2148,13368,9600,
2148,13372,9520,
2012,13384,9556,
1996,13384,9604,
2152,13392,9600,
2064,13460,9720,
2100,13484,9720,
2036,13424,9772,
2104,13400,9568,
2180,13436,9684,
2104,13524,9736,
2116,13516,9624,
2112,13452,9756,
2100,13504,9712,
2184,13420,9628,
2184,13376,9720,
2232,13416,9760,
2216,13520,9628,
2216,13464,9664,
2156,13512,9816,
2112,13512,9832,
2020,13516,9800,
2116,13396,9800,
2036,13440,9844,
2188,13580,9940,
2200,13488,9804,
2232,13368,9700,
2172,13428,9764,
2156,13412,9900,
2188,13420,9852,
2200,13420,9884,
2072,13420,9724,
2136,13440,9636,
2192,13404,9684,
2192,13532,9764,
2168,13444,9808,
2160,13444,9872,
2160,13504,9900,
2100,13532,9900,
2144,13528,9908,
2272,13508,9924,
2156,13568,9820,
1980,13540,9808,
2048,13608,9760,
2120,13592,9844,
2192,13636,9860,
2224,13708,9816,
2256,13704,9740,
2216,13724,9676,
2224,13724,9752,
2224,13712,9716,
2236,13744,9668,
2100,13680,9820,
2176,13680,9904,
2196,13708,9816,
2204,13644,9816,
2108,13708,9884,
2216,13684,9760,
2224,13664,9860,
2196,13784,9996,
2272,13736,9860,
2284,13732,9804,
2304,13812,9820,
2328,13828,9952,
2360,13720,9796,
2244,13728,9884,
2288,13820,9904,
2288,13748,9888,
2312,13764,9860,
2224,13764,9924,
2192,13836,10012,
2160,13852,10012,
2140,13868,10028,
2188,13892,9952,
2228,13856,9884,
2148,13888,9916,
2192,13736,9880,
2112,13880,9776,
2060,13912,9768,
2140,13908,9824,
2124,13832,9752,
1996,13828,9828,
2112,13844,9868,
2112,13912,9952,
2200,13968,9892,
2064,13968,9804,
2132,13984,9912,
2076,13996,10032,
2004,13928,10032,
1924,13936,9892,
2052,13932,9980,
2028,14084,9916,
2000,14108,9784,
1936,13980,9624,
2012,13916,9740,
2044,13960,9844,
2036,13940,9708,
1960,13944,9780,
1960,14036,9740,
1960,13972,9728,
2004,13976,9844,
1956,13976,9780,
1900,13976,9636,
1824,13944,9688,
1872,13988,9688,
2008,13920,9656,
1992,13844,9628,
1940,13800,9772,
1932,13840,9612,
2012,13748,9536,
2000,13764,9564,
1976,13716,9724,
2048,13716,9680,
1932,13656,9668,
1948,13652,9668,
1964,13760,9716,
1964,13688,9692,
1968,13692,9552,
1892,13692,9688,
1900,13668,9724,
1864,13596,9724,
2016,13664,9600,
2088,13724,9576,
2068,13644,9692,
1976,13624,9572,
2044,13632,9428,
1976,13656,9552,
2068,13656,9636,
1984,13660,9696,
1972,13696,9624,
1920,13740,9676,
1968,13740,9696,
1968,13660,9764,
1888,13624,9760,
1884,13704,9568,
1952,13704,9624,
2072,13608,9544,
1988,13740,9544,
1944,13772,9628,
1912,13756,9608,
2028,13812,9600,
2068,13772,9528,
2040,13688,9504,
2064,13720,9484,
2100,13720,9564,
2068,13616,9528,
2104,13628,9568,
2080,13560,9576,
2008,13612,9580,
2008,13612,9552,
2000,13664,9340,
2040,13664,9464,
1944,13652,9584,
2056,13692,9584,
2068,13664,9456,
2044,13648,9496,
1932,13580,9556,
1892,13580,9536,
1980,13628,9700,
1984,13544,9508,
1956,13608,9568,
1996,13640,9640,
1984,13684,9528,
2052,13680,9420,
2088,13640,9552,
2088,13676,9480,
2020,13804,9528,
2036,13804,9664,
2008,13744,9656,
2152,13760,9684,
2220,13756,9684,
2192,13788,9684,
2148,13768,9704,
2272,13824,9548,
2228,13820,9656,
2128,13824,9668,
2168,13844,9708,
2200,13812,9860,
2292,13924,9844,
2252,13960,9776,
2204,13880,9940,
2204,13928,9812,
2192,14056,9776,
2180,13988,9860,
2168,13988,9804,
2192,13936,9828,
2276,13972,9828,
2204,14036,9844,
2264,13956,9836,
2236,13896,9928,
2148,13908,9944,
2164,13892,9964,
2184,13852,9928,
2220,13848,10020,
2128,13880,9936,
2128,13916,9924,
2168,13840,9928,
2164,13728,9860,
2164,13716,9896,
2096,13720,9760,
2068,13720,9652,
2032,13728,9684,
2160,13680,9684,
2172,13668,9708,
2168,13600,9616,
2176,13628,9744,
2076,13644,9676,
2144,13512,9596,
2092,13516,9772,
2080,13520,9748,
2092,13596,9692,
2068,13640,9800,
2028,13600,9848,
1972,13544,9728,
1972,13624,9812,
1868,13740,9856,
1840,13808,9960,
1772,13808,10008,
1844,13780,9928,
1784,13816,9928,
1704,13872,9948,
1728,13980,9956,
1724,13972,9956,
1664,13996,10172,
1712,14016,10172,
1760,14044,10272,
1716,14116,10048,
1688,14152,10112,
1720,14144,9988,
1808,14204,10084,
1872,14212,10160,
1872,14312,9992,
1888,14324,10044,
1896,14324,10056,
1932,14280,10116,
1860,14356,10116,
1876,14416,10292,
1908,14500,10308,
1908,14424,10116,
1992,14440,10180,
2056,14468,10316,
2164,14576,10224,
2096,14560,10196,
2004,14608,10216,
2060,14560,10184,
2060,14536,10212,
2076,14560,10112,
2076,14612,9992,
2148,14584,10060,
2208,14584,10220,
2116,14596,10172,
2128,14580,10172,
2064,14644,10120,
2160,14532,10064,
2180,14556,9940,
2108,14548,9968,
2048,14428,10060,
2020,14464,10056,
1964,14416,9940,
1936,14376,10092,
2020,14304,9996,
1980,14216,10024,
1956,14196,10164,
1956,14316,10032,
1936,14144,10020,
1964,14144,10072,
2040,14028,10068,
2060,13988,10068,
2056,13920,10016,
2060,13908,9912,
2040,13920,9828,
2048,13780,9860,
2084,13736,9868,
2192,13728,9916,
2128,13580,9880,
2172,13580,9936,
2096,13656,9996,
2080,13584,9876,
2012,13584,9876,
2012,13568,9808,
2156,13484,9896,
2144,13472,9892,
2180,13472,9916,
2092,13532,9756,
2040,13524,9756,
2092,13404,9780,
2200,13472,9560,
2112,13484,9628,
2072,13484,9508,
2200,13512,9600,
2096,13544,9604,
2128,13556,9512,
2128,13524,9536,
2164,13428,9556,
2080,13564,9564,
2076,13548,9512,
2076,13524,9524,
1996,13608,9472,
2056,13608,9456,
2072,13632,9564,
2140,13616,9564,
1992,13680,9624,
1888,13680,9512,
1912,13728,9548,
1960,13764,9548,
1860,13744,9484,
1988,13748,9576,
1912,13748,9548,
1816,13788,9440,
1796,13804,9532,
1884,13752,9536,
1928,13704,9536,
1928,13776,9420,
1840,13684,9312,
1820,13684,9352,
1872,13592,9456,
1784,13732,9444,
1764,13756,9444,
1748,13724,9488,
1824,13704,9432,
1760,13664,9560,
1776,13612,9520,
1800,13688,9516,
1860,13584,9312,
1896,13632,9316,
1884,13548,9248,
1800,13616,9160,
1832,13692,9020,
1852,13596,9040,
1852,13612,9204,
1876,13532,9196,
1896,13532,9128,
1884,13428,9280,
1964,13368,9280,
1852,13332,9228,
1880,13232,9276,
1916,13192,9176,
1864,13296,8988,
1856,13104,8964,
1776,13108,8908,
1812,13044,8740,
1756,12664,8720,
1560,12588,9004,
1392,12692,9036,
1432,12816,9024,
1432,12800,8692,
1644,12776,8628,
1760,12776,8536,
1856,12796,8560,
1832,12732,8560,
1808,12788,8424,
1760,12800,8584,A
1908,12700,8612,A
1932,12656,8648,A
1908,12672,8732,A
1872,12660,8888,A
1964,12632,9036,A
1964,12660,9072,A
1880,12524,8984,A
1796,12428,9016,A
1712,12284,9040,A
1712,12188,9232,A
1640,12348,9244,A
1548,12384,9196,A
1736,12384,9124,A
1880,12408,9124,A
1764,12568,9124,A
1776,12588,8996,A
1848,12608,9056,A
1948,12728,9188,A
1944,12788,9164,A
1964,12724,9228,A
2036,12756,8984,A
2004,12908,9244,A
1992,13032,9300,A
2036,13076,9076,A
2040,12968,9068,A
2020,13004,9228,A
2020,13200,9360,A
1908,13324,9368,A
2076,13324,9440,A
2148,13376,9472,A
2044,13496,9472,A
2052,13540,9476,A
2084,13620,9376,A
2108,13700,9384,A
2040,13680,9356,A
2152,13764,9272,A
2188,13848,9368,A
2252,13848,9400,A
2164,13960,9444,A
2136,14108,9504,A
2284,14104,9268,A
2268,14024,9112,A
2268,14032,9120,A
2044,14176,9372,A
1940,14176,9552,A
1980,14296,9044,A
2092,14160,8856,A
2024,14088,8856,A
2028,14084,9168,A
1860,14156,9344,A
1932,14028,9288,A
1832,14000,9256,A
1836,13984,9472,A
1832,13884,9400,A
1860,13768,9380,A
1848,13752,9136,A
1800,13636,9288,A
1760,13584,9404,A
1712,13604,9540,A
1712,13720,9516,A
1736,13788,9460,A
1888,13788,9464,A
2004,13580,9316,A
1972,13472,9316,A
1896,13416,9356,A
1828,13400,9516,A
1824,13496,9756,A
1800,13760,10000,A
1852,13952,10168,A
1996,14028,9800,A
2112,13864,9212,A
1940,13600,9544,A
1704,13776,10020,A
1600,13752,10172,A
1620,13872,9992,A
1620,14192,10088,A
1660,14532,10468,A
1672,14532,10216,A
1852,14612,9924,A
1936,14316,9924,A
2048,14120,9868,A
1868,13944,9904,A
1612,13856,10028,A
1528,14012,10080,A
1544,14192,10168,A
1680,14516,10392,A
1812,14904,10480,A
1984,14904,10352,A
2128,14612,9792,A
2088,14360,10096,A
1896,14160,10320,A
1896,14008,10104,A
1776,13828,9892,A
1716,13828,10120,A
1600,13932,10432,A
1564,14284,10508,A
1708,14780,10508,A
1876,15344,11020,A
2144,15016,10160,A
2384,14504,9472,A
2272,14132,10408,A
1896,14072,10468,A
2036,13772,10464,A
2032,13568,9868,A
1784,13668,9996,A
1708,13892,10216,A
1796,14224,10344,A
1796,14720,10444,A
1972,15072,10700,A
2092,15072,9708,A
2268,14576,9724,A
2412,14028,10592,A
2124,13724,10592,A
1772,13516,10672,A
1828,13220,10348,A
1812,13108,9908,A
1612,13332,10072,A
1692,13636,10160,A
1844,14304,10140,A
2036,14948,10508,A
2240,14908,10308,A
2500,14092,9148,A
2424,13524,10516,A
2424,13404,10824,A
1856,13144,10476,A
1760,12852,9872,A
1944,12852,9748,A
1576,13124,10160,A
1564,13484,10160,A
1824,13840,10116,A
1892,14464,10156,A
2020,15100,10608,A
2252,14760,9988,A
2388,13844,9220,A
2232,13320,10612,A
1728,13248,10744,A
1684,12960,10256,A
1768,12788,9460,A
1448,13032,9800,A
1508,13412,10292,A
1508,13936,10016,A
1660,14488,10284,A
1872,14488,10776,A
2100,15216,9992,A
2352,14700,9992,A
2312,13648,9212,A
1972,13092,10464,A
1528,13088,10472,A
1580,12692,10056,A
1616,12548,9212,A
1416,13008,9588,A
1564,13372,9940,A
1688,13888,9932,A
1916,14480,10068,A
2104,15192,10640,A
2224,14716,9864,A
2224,13764,8804,A
2320,13132,10024,A
2036,13132,10072,A
1648,12948,9680,A
1636,12660,9680,A
1820,12472,9188,A
1628,12968,9384,A
1648,13448,9944,A
1728,13972,9900,A
1900,14524,10120,A
2020,15292,10580,A
2184,15204,10340,A
2244,14128,9188,A
1932,13348,10304,A
1624,13324,10616,A
1552,13220,10200,A
1552,13052,9776,A
1732,13412,9536,A
1668,13412,10088,A
1596,13864,10176,A
1640,14392,10268,A
1728,15012,10268,A
1964,15572,10660,A
2164,15708,10728,A
2328,14628,9488,A
2172,13608,9432,A
1880,13152,10252,A
1592,12956,9972,A
1704,12656,9420,A
1816,12576,9016,A
1660,12996,9456,A
1716,13440,9764,A
1716,13948,9816,A
1748,14408,10180,A
1888,15044,10560,A
2048,15044,9924,A
2184,14604,8780,A
2256,13512,8780,A
2008,12852,10164,A
1692,12744,10216,A
1780,12612,9632,A
1976,12512,9264,A
1848,12992,9184,A
1844,13464,9604,A
1956,14052,9720,A
2016,14592,10020,A
2264,15212,10452,A
2504,15312,10276,A
2588,14256,9012,A
2588,13196,9652,A
2464,13008,10420,A
2020,13008,9908,A
1824,12976,9444,A
2060,12764,9444,A
2020,12964,9096,A
1876,13472,9632,A
1896,13892,9984,A
2092,14460,9996,A
2112,15084,10416,A
2248,15496,10624,A
2456,14720,9472,A
2488,13696,9156,A
2112,13236,10256,A
1748,13252,10080,A
1928,12960,9568,A
1928,12852,9116,A
2140,13200,9284,A
1848,13200,9812,A
1840,13636,9896,A
1872,14060,9896,A
1944,14540,10152,A
2180,15172,10648,A
2340,15052,10304,A
2444,14092,8840,A
2240,13336,10100,A
1820,13080,10608,A
1796,13080,10168,A
2032,12912,9520,A
1908,13060,9324,A
1772,13404,9744,A
1816,13716,10020,A
1816,14276,10156,A
1896,14900,10392,A
2016,14900,10820,A
2128,15452,9720,A
2452,14756,9576,A
2404,13692,9576,A
2056,13148,10604,A
1692,13324,10412,A
1924,13144,9944,A
2020,13036,9272,A
1896,13480,9480,A
1948,13764,9940,A
1808,14044,10168,A
1892,14440,10264,A
2004,15036,10592,A
2160,15220,10556,A
2160,14304,9212,A
2304,13484,9696,A
2176,13332,10496,A
1884,13332,10348,A
1688,13332,9772,A
1844,13032,9772,A
1920,13152,9260,A
1760,13528,9700,A
1720,13668,9928,A
1760,13992,10056,A
1992,14616,10272,A
2012,15280,10728,A
2264,14884,10132,A
2436,13916,9232,A
2104,13396,10364,A
1740,13372,10576,A
1792,13308,10332,A
1792,13144,9656,A
1988,13340,9460,A
1852,13340,9928,A
1724,13608,9964,A
1768,13860,9964,A
1980,14108,10092,A
2056,14708,10552,A
2104,15064,10732,A
2260,14344,9364,A
2196,13648,9464,A
1852,13488,10544,A
1596,13532,10476,A
1784,13192,10132,A
1944,13228,9340,A
1700,13496,9616,A
1764,13576,9900,A
1764,13948,9820,A
1760,14208,9928,A
1816,14208,10460,A
1784,14788,10352,A
2044,14836,10352,A
2252,14012,9172,A
2080,13440,9864,A
2000,13356,10412,A
1736,13424,10352,A
1784,13124,9788,A
1836,13304,9400,A
1620,13532,9840,A
1660,13684,9832,A
1772,13928,9916,A
1848,14248,10000,A
1908,14696,10344,A
1908,14508,10136,A
2048,13800,9228,A
2252,13800,10120,A
2172,13392,10412,A
1760,13412,10332,A
1656,13428,10332,A
1912,13240,9964,A
1908,13360,9568,A
1800,13604,9704,A
1848,13784,9808,A
1856,13988,9876,A
1936,14168,10040,A
2000,14532,10364,A
2192,14388,9960,A
2296,13660,9132,A
2108,13280,9804,A
2108,13284,10412,A
1880,13224,10152,A
1848,13056,9576,A
1932,13056,9392,A
1840,13228,9708,A
1872,13484,9708,A
1916,13700,9620,A
1920,13928,9792,A
1968,14132,9868,A
2016,14304,9832,A
2128,14124,9600,A
2284,13612,9256,A
2248,13248,9684,A
1908,13256,9980,A
1744,13268,9976,A
1816,13252,9860,A
1892,13564,9468,A
1892,13672,9696,A
1960,13844,9728,A
1884,13844,9852,A
2016,13960,9996,A
2084,14188,9996,A
2168,14272,9864,A
2196,13912,9756,A
2172,13588,9732,A
2084,13312,9852,A
1832,13216,9792,A
1736,13228,9836,A
1792,13280,9896,A
1760,13440,9780,A
1692,13632,9724,A
1768,13816,9620,A
1896,13900,9484,A
1896,13892,9652,A
1868,13800,9712,A
1820,13800,9516,A
1868,13604,9456,A
1980,13520,9716,A
1960,13424,9716,A
1936,13244,9892,A
1776,13248,9848,A
1824,13248,9724,A
1776,13416,9484,A
1820,13564,9572,A
1932,13640,9692,A
